American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,25.0%,6.3%,11.5%,11.9%,0.6%,27.8%,9.6%,7.0%,Alameda,2021-04-09,2021-04-08,2021-04-10 00:59:38
1.7%,0.6%,0.3%,1.0%,0.3%,0.000%,18.6%,0.8%,76.8%,Alpine,2021-04-09,2021-04-08,2021-04-10 00:59:40
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Amador,2021-04-09,2021-04-08,2021-04-10 00:59:43
1.1%,2.8%,0.8%,9.6%,17.1%,0.1%,57.9%,6.7%,4.0%,Butte,2021-04-09,2021-04-08,2021-04-10 00:59:45
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Calaveras,2021-04-09,2021-04-08,2021-04-10 00:59:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Colusa,2021-04-09,2021-04-08,2021-04-10 00:59:50
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Contra Costa,2021-04-09,2021-04-08,2021-04-10 00:59:53
6.3%,1.7%,0.5%,6.6%,11.4%,0.1%,58.8%,3.1%,11.5%,Del Norte,2021-04-09,2021-04-08,2021-04-10 00:59:56
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,El Dorado,2021-04-09,2021-04-08,2021-04-10 00:59:59
0.5%,8.3%,2.3%,36.1%,10.8%,0.2%,28.6%,7.9%,5.4%,Fresno,2021-04-09,2021-04-08,2021-04-10 01:00:01
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Glenn,2021-04-09,2021-04-08,2021-04-10 01:00:04
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Humboldt,2021-04-09,2021-04-08,2021-04-10 01:00:06
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Imperial,2021-04-09,2021-04-08,2021-04-10 01:00:09
0.9%,1.2%,0.2%,11.0%,21.5%,0.1%,55.7%,3.4%,6.0%,Inyo,2021-04-09,2021-04-08,2021-04-10 01:00:12
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kern,2021-04-09,2021-04-08,2021-04-10 01:00:14
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kings,2021-04-09,2021-04-08,2021-04-10 01:00:17
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lake,2021-04-09,2021-04-08,2021-04-10 01:00:20
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lassen,2021-04-09,2021-04-08,2021-04-10 01:00:22
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Los Angeles,2021-04-09,2021-04-08,2021-04-10 01:00:25
0.9%,2.1%,1.6%,37.1%,7.8%,0.1%,34.7%,9.7%,6.0%,Madera,2021-04-09,2021-04-08,2021-04-10 01:00:27
