American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Alameda,2021-04-04,2021-04-03,2021-04-05 01:01:20
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Alpine,2021-04-04,2021-04-01,2021-04-05 01:01:22
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Amador,2021-04-04,2021-04-03,2021-04-05 01:01:25
1.1%,2.3%,0.7%,7.8%,14.7%,0.1%,56.0%,8.1%,9.2%,Butte,2021-04-04,2021-04-03,2021-04-05 01:01:27
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Calaveras,2021-04-04,2021-04-03,2021-04-05 01:01:30
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Colusa,2021-04-04,2021-04-03,2021-04-05 01:01:32
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Contra Costa,2021-04-04,2021-04-03,2021-04-05 01:01:35
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Del Norte,2021-04-04,2021-04-03,2021-04-05 01:01:37
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,El Dorado,2021-04-04,2021-04-03,2021-04-05 01:01:40
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Fresno,2021-04-04,2021-04-03,2021-04-05 01:01:42
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Glenn,2021-04-04,2021-04-02,2021-04-05 01:01:45
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Humboldt,2021-04-04,2021-04-03,2021-04-05 01:01:48
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Imperial,2021-04-04,2021-04-03,2021-04-05 01:01:50
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Inyo,2021-04-04,2021-04-03,2021-04-05 01:01:52
