American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Alameda,2021-03-28,2021-03-27,2021-03-29 14:21:19
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Alpine,2021-03-28,2021-03-25,2021-03-29 14:21:22
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Amador,2021-03-28,2021-03-27,2021-03-29 14:21:24
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Butte,2021-03-28,2021-03-27,2021-03-29 14:21:27
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Calaveras,2021-03-28,2021-03-27,2021-03-29 14:21:30
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Colusa,2021-03-28,2021-03-27,2021-03-29 14:21:33
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Contra Costa,2021-03-28,2021-03-27,2021-03-29 14:21:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Del Norte,2021-03-28,2021-03-27,2021-03-29 14:21:38
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,El Dorado,2021-03-28,2021-03-27,2021-03-29 14:21:40
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Fresno,2021-03-28,2021-03-27,2021-03-29 14:21:43
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Glenn,2021-03-28,2021-03-27,2021-03-29 14:21:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Humboldt,2021-03-28,2021-03-27,2021-03-29 14:21:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Imperial,2021-03-28,2021-03-27,2021-03-29 14:21:50
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Inyo,2021-03-28,2021-03-27,2021-03-29 14:21:53
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Kern,2021-03-28,2021-03-27,2021-03-29 14:21:55
