Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.2%,42.5%,0.3%,Alameda,2021-03-24,2021-03-23,2021-03-24 20:26:36
46.8%,52.7%,0.5%,Alpine,2021-03-24,2021-03-22,2021-03-24 20:26:40
56.0%,43.9%,0.1%,Amador,2021-03-24,2021-03-23,2021-03-24 20:26:43
57.1%,42.8%,0.1%,Butte,2021-03-24,2021-03-23,2021-03-24 20:26:46
55.0%,44.2%,0.8%,Calaveras,2021-03-24,2021-03-23,2021-03-24 20:26:50
51.9%,46.2%,1.9%,Colusa,2021-03-24,2021-03-23,2021-03-24 20:26:53
57.4%,42.5%,0.1%,Contra Costa,2021-03-24,2021-03-23,2021-03-24 20:26:57
53.9%,46.0%,0.1%,Del Norte,2021-03-24,2021-03-23,2021-03-24 20:27:00
55.7%,44.2%,0.1%,El Dorado,2021-03-24,2021-03-23,2021-03-24 20:27:03
56.0%,43.9%,0.1%,Fresno,2021-03-24,2021-03-23,2021-03-24 20:27:07
56.6%,43.3%,0.1%,Glenn,2021-03-24,2021-03-23,2021-03-24 20:27:10
58.4%,41.4%,0.1%,Humboldt,2021-03-24,2021-03-23,2021-03-24 20:27:13
54.7%,45.3%,0.0%,Imperial,2021-03-24,2021-03-23,2021-03-24 20:27:16
53.5%,46.4%,0.1%,Inyo,2021-03-24,2021-03-23,2021-03-24 20:27:20
55.6%,43.8%,0.6%,Kern,2021-03-24,2021-03-23,2021-03-24 20:27:23
55.2%,44.4%,0.4%,Kings,2021-03-24,2021-03-23,2021-03-24 20:27:26
54.4%,45.5%,0.1%,Lake,2021-03-24,2021-03-23,2021-03-24 20:27:30
52.7%,47.1%,0.2%,Lassen,2021-03-24,2021-03-23,2021-03-24 20:27:33
56.3%,43.5%,0.2%,Los Angeles,2021-03-24,2021-03-23,2021-03-24 20:27:36
55.1%,44.8%,0.1%,Madera,2021-03-24,2021-03-23,2021-03-24 20:27:40
56.8%,43.1%,0.1%,Marin,2021-03-24,2021-03-23,2021-03-24 20:27:43
53.6%,45.9%,0.4%,Mariposa,2021-03-24,2021-03-23,2021-03-24 20:27:46
54.1%,45.1%,0.8%,Mendocino,2021-03-24,2021-03-23,2021-03-24 20:27:50
55.3%,44.2%,0.4%,Merced,2021-03-24,2021-03-23,2021-03-24 20:27:53
52.7%,47.3%,0.0%,Modoc,2021-03-24,2021-03-23,2021-03-24 20:27:57
47.4%,52.5%,0.0%,Mono,2021-03-24,2021-03-23,2021-03-24 20:28:00
54.8%,42.0%,3.2%,Monterey,2021-03-24,2021-03-23,2021-03-24 20:28:03
53.4%,46.5%,0.1%,Napa,2021-03-24,2021-03-23,2021-03-24 20:28:06
56.7%,43.2%,0.1%,Nevada,2021-03-24,2021-03-23,2021-03-24 20:28:10
56.0%,42.9%,1.0%,Orange,2021-03-24,2021-03-23,2021-03-24 20:28:13
57.4%,42.6%,0.1%,Placer,2021-03-24,2021-03-23,2021-03-24 20:28:16
54.3%,45.6%,0.0%,Plumas,2021-03-24,2021-03-23,2021-03-24 20:28:20
55.7%,44.2%,0.1%,Riverside,2021-03-24,2021-03-23,2021-03-24 20:28:23
57.5%,42.3%,0.2%,Sacramento,2021-03-24,2021-03-23,2021-03-24 20:28:26
56.9%,42.7%,0.4%,San Benito,2021-03-24,2021-03-23,2021-03-24 20:28:29
57.4%,42.5%,0.1%,San Bernardino,2021-03-24,2021-03-23,2021-03-24 20:28:33
57.4%,41.9%,0.8%,San Diego,2021-03-24,2021-03-23,2021-03-24 20:28:36
53.1%,46.6%,0.3%,San Francisco,2021-03-24,2021-03-23,2021-03-24 20:28:39
56.8%,42.5%,0.8%,San Joaquin,2021-03-24,2021-03-23,2021-03-24 20:28:43
56.6%,43.3%,0.1%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-24 20:28:46
57.0%,42.9%,0.1%,San Mateo,2021-03-24,2021-03-23,2021-03-24 20:28:49
56.6%,43.3%,0.1%,Santa Barbara,2021-03-24,2021-03-23,2021-03-24 20:28:53
57.2%,42.7%,0.1%,Santa Clara,2021-03-24,2021-03-23,2021-03-24 20:28:56
57.1%,42.5%,0.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-24 20:28:59
57.5%,42.4%,0.1%,Shasta,2021-03-24,2021-03-23,2021-03-24 20:29:03
52.1%,47.7%,0.2%,Sierra,2021-03-24,2021-03-23,2021-03-24 20:29:06
55.5%,44.5%,0.0%,Siskiyou,2021-03-24,2021-03-23,2021-03-24 20:29:09
57.4%,42.4%,0.2%,Solano,2021-03-24,2021-03-23,2021-03-24 20:29:13
56.9%,43.1%,0.1%,Sonoma,2021-03-24,2021-03-23,2021-03-24 20:29:16
56.4%,43.2%,0.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-24 20:29:19
56.0%,43.6%,0.5%,Sutter,2021-03-24,2021-03-23,2021-03-24 20:29:22
56.0%,43.9%,0.0%,Tehama,2021-03-24,2021-03-23,2021-03-24 20:29:26
50.6%,49.3%,0.2%,Trinity,2021-03-24,2021-03-23,2021-03-24 20:29:29
55.1%,44.8%,0.1%,Tulare,2021-03-24,2021-03-23,2021-03-24 20:29:32
54.9%,45.0%,0.1%,Tuolumne,2021-03-24,2021-03-23,2021-03-24 20:29:36
56.2%,43.7%,0.0%,Ventura,2021-03-24,2021-03-23,2021-03-24 20:29:39
55.3%,40.7%,3.9%,Yolo,2021-03-24,2021-03-23,2021-03-24 20:29:42
57.6%,42.2%,0.3%,Yuba,2021-03-24,2021-03-23,2021-03-24 20:29:46
