American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alameda,2021-04-12,2021-04-11,2021-04-12 22:23:40
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alpine,2021-04-12,2021-04-09,2021-04-12 22:23:43
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Amador,2021-04-12,2021-04-11,2021-04-12 22:23:46
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Butte,2021-04-12,2021-04-11,2021-04-12 22:23:48
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Calaveras,2021-04-12,2021-04-11,2021-04-12 22:23:51
0.8%,0.7%,0.5%,33.7%,6.6%,0.1%,30.6%,5.9%,21.2%,Colusa,2021-04-12,2021-04-11,2021-04-12 22:23:53
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Contra Costa,2021-04-12,2021-04-11,2021-04-12 22:23:56
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Del Norte,2021-04-12,2021-04-10,2021-04-12 22:23:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,El Dorado,2021-04-12,2021-04-11,2021-04-12 22:24:01
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Fresno,2021-04-12,2021-04-11,2021-04-12 22:24:04
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Glenn,2021-04-12,2021-04-11,2021-04-12 22:24:06
3.0%,1.6%,0.8%,8.0%,13.8%,0.2%,65.8%,2.7%,4.1%,Humboldt,2021-04-12,2021-04-11,2021-04-12 22:24:09
0.2%,0.8%,0.4%,71.7%,2.7%,0.1%,10.0%,7.7%,6.5%,Imperial,2021-04-12,2021-04-11,2021-04-12 22:24:11
0.9%,1.2%,0.2%,11.0%,21.2%,0.1%,55.7%,3.4%,6.2%,Inyo,2021-04-12,2021-04-10,2021-04-12 22:24:14
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Kern,2021-04-12,2021-04-11,2021-04-12 22:24:16
0.6%,3.0%,2.2%,45.3%,7.7%,0.2%,27.3%,5.8%,7.8%,Kings,2021-04-12,2021-04-11,2021-04-12 22:24:19
1.8%,1.3%,1.3%,16.9%,15.4%,0.2%,57.2%,2.6%,3.3%,Lake,2021-04-12,2021-04-11,2021-04-12 22:24:21
1.0%,1.6%,0.8%,8.8%,7.8%,0.3%,63.1%,3.3%,13.1%,Lassen,2021-04-12,2021-04-10,2021-04-12 22:24:24
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Los Angeles,2021-04-12,2021-04-11,2021-04-12 22:24:26
0.8%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.5%,Madera,2021-04-12,2021-04-11,2021-04-12 22:24:29
0.1%,4.9%,1.1%,11.6%,12.6%,0.2%,57.7%,6.8%,5.0%,Marin,2021-04-12,2021-04-11,2021-04-12 22:24:31
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mariposa,2021-04-12,2021-04-11,2021-04-12 22:24:34
0.8%,1.4%,0.3%,16.6%,16.0%,0.2%,50.8%,6.0%,7.8%,Mendocino,2021-04-12,2021-04-11,2021-04-12 22:24:36
0.4%,6.0%,1.6%,35.4%,0.7%,0.3%,24.6%,8.2%,22.8%,Merced,2021-04-12,2021-04-11,2021-04-12 22:24:39
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,72.3%,1.7%,6.0%,Modoc,2021-04-12,2021-04-09,2021-04-12 22:24:41
0.4%,1.6%,0.2%,24.3%,12.0%,0.2%,58.8%,1.5%,1.0%,Mono,2021-04-12,2021-04-10,2021-04-12 22:24:44
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Monterey,2021-04-12,2021-04-11,2021-04-12 22:24:46
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Napa,2021-04-12,2021-04-11,2021-04-12 22:24:49
0.7%,1.0%,0.2%,5.2%,17.1%,0.1%,65.6%,4.9%,5.2%,Nevada,2021-04-12,2021-04-11,2021-04-12 22:24:51
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Orange,2021-04-12,2021-04-11,2021-04-12 22:24:54
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Placer,2021-04-12,2021-04-11,2021-04-12 22:24:56
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Plumas,2021-04-12,2021-04-10,2021-04-12 22:24:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Riverside,2021-04-12,2021-04-11,2021-04-12 22:25:02
0.4%,14.5%,5.5%,9.8%,10.9%,1.1%,36.4%,12.4%,9.1%,Sacramento,2021-04-12,2021-04-11,2021-04-12 22:25:04
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Benito,2021-04-12,2021-04-11,2021-04-12 22:25:07
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Bernardino,2021-04-12,2021-04-11,2021-04-12 22:25:09
