0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.2%,34.4%,20.9%,44.5%,Alameda,2021-03-19,2021-03-18,2021-03-20 06:19:04
0.2%,32.7%,33.5%,33.5%,Alpine,2021-03-19,2021-03-18,2021-03-20 06:19:08
0%,16.9%,18.8%,64.2%,Amador,2021-03-19,2021-03-18,2021-03-20 06:19:11
0.1%,30.9%,20%,49%,Butte,2021-03-19,2021-03-18,2021-03-20 06:19:15
0.2%,34.4%,20.9%,44.5%,Calaveras,2021-03-19,2021-03-18,2021-03-20 06:19:19
0.2%,34.4%,20.9%,44.5%,Colusa,2021-03-19,2021-03-18,2021-03-20 06:19:21
0.4%,31.7%,22.1%,45.9%,Contra Costa,2021-03-19,2021-03-18,2021-03-20 06:19:27
0.1%,24.1%,23.5%,52.3%,Del Norte,2021-03-19,2021-03-17,2021-03-20 06:19:29
0.2%,22%,21.5%,56.3%,El Dorado,2021-03-19,2021-03-18,2021-03-20 06:19:34
0.3%,38.2%,23.7%,37.9%,Fresno,2021-03-19,2021-03-18,2021-03-20 06:19:37
0.1%,25.9%,21.1%,52.9%,Glenn,2021-03-19,2021-03-18,2021-03-20 06:19:41
0.1%,31.7%,18.8%,49.4%,Humboldt,2021-03-19,2021-03-18,2021-03-20 06:19:44
0.1%,35.2%,19.5%,45.3%,Imperial,2021-03-19,2021-03-18,2021-03-20 06:19:46
0.1%,24.9%,18%,56.9%,Inyo,2021-03-19,2021-03-18,2021-03-20 06:19:50
0.2%,36.3%,22.7%,40.7%,Kern,2021-03-19,2021-03-18,2021-03-20 06:19:52
0.2%,38.9%,26%,34.9%,Kings,2021-03-19,2021-03-18,2021-03-20 06:19:57
0.1%,22.6%,19.9%,57.4%,Lake,2021-03-19,2021-03-18,2021-03-20 06:20:00
0%,20.6%,21.5%,57.9%,Lassen,2021-03-19,2021-03-18,2021-03-20 06:20:04
0.2%,37.6%,21.4%,40.8%,Los Angeles,2021-03-19,2021-03-18,2021-03-20 06:20:07
