American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Inyo,2021-03-26,2021-03-25,2021-03-27 06:24:30
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kern,2021-03-26,2021-03-25,2021-03-27 06:24:32
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kings,2021-03-26,2021-03-25,2021-03-27 06:24:35
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lake,2021-03-26,2021-03-25,2021-03-27 06:24:38
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lassen,2021-03-26,2021-03-25,2021-03-27 06:24:40
0.2%,12.4%,4.4%,24.7%,16.4%,0.4%,19.6%,14.4%,7.5%,Los Angeles,2021-03-26,2021-03-25,2021-03-27 06:24:43
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Madera,2021-03-26,2021-03-25,2021-03-27 06:24:45
0.1%,3.9%,1.0%,9.3%,11.3%,0.2%,49.5%,6.4%,18.3%,Marin,2021-03-26,2021-03-25,2021-03-27 06:24:48
1.9%,0.8%,0.3%,7.3%,2.4%,0.1%,62.0%,5.1%,20.2%,Mariposa,2021-03-26,2021-03-25,2021-03-27 06:24:51
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mendocino,2021-03-26,2021-03-25,2021-03-27 06:24:53
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Merced,2021-03-26,2021-03-25,2021-03-27 06:24:56
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Modoc,2021-03-26,2021-03-25,2021-03-27 06:24:58
0.4%,1.3%,0.3%,21.4%,10.3%,0.1%,58.0%,1.7%,6.4%,Mono,2021-03-26,2021-03-25,2021-03-27 06:25:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Monterey,2021-03-26,2021-03-25,2021-03-27 06:25:03
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Napa,2021-03-26,2021-03-25,2021-03-27 06:25:06
0.7%,0.7%,0.2%,5.2%,16.5%,0.1%,61.9%,6.2%,8.5%,Nevada,2021-03-26,2021-03-25,2021-03-27 06:25:08
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Orange,2021-03-26,2021-03-25,2021-03-27 06:25:11
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Placer,2021-03-26,2021-03-25,2021-03-27 06:25:13
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Plumas,2021-03-26,2021-03-25,2021-03-27 06:25:16
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Riverside,2021-03-26,2021-03-25,2021-03-27 06:25:19
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sacramento,2021-03-26,2021-03-25,2021-03-27 06:25:21
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Benito,2021-03-26,2021-03-25,2021-03-27 06:25:24
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Bernardino,2021-03-26,2021-03-25,2021-03-27 06:25:26
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Diego,2021-03-26,2021-03-25,2021-03-27 06:25:29
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Francisco,2021-03-26,2021-03-25,2021-03-27 06:25:32
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Joaquin,2021-03-26,2021-03-25,2021-03-27 06:25:34
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-27 06:25:37
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Mateo,2021-03-26,2021-03-25,2021-03-27 06:25:39
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Barbara,2021-03-26,2021-03-25,2021-03-27 06:25:42
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Clara,2021-03-26,2021-03-25,2021-03-27 06:25:44
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-27 06:25:47
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Shasta,2021-03-26,2021-03-25,2021-03-27 06:25:50
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sierra,2021-03-26,2021-03-25,2021-03-27 06:25:52
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Siskiyou,2021-03-26,2021-03-25,2021-03-27 06:25:54
0.3%,10.9%,6.5%,8.7%,7.0%,0.9%,27.1%,11.3%,27.2%,Solano,2021-03-26,2021-03-25,2021-03-27 06:25:57
0.5%,2.0%,0.7%,13.5%,11.0%,0.2%,43.7%,8.5%,19.9%,Sonoma,2021-03-26,2021-03-25,2021-03-27 06:25:59
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Stanislaus,2021-03-26,2021-03-25,2021-03-27 06:26:02
0.6%,13.5%,1.0%,16.5%,12.4%,0.3%,39.3%,7.4%,9.0%,Sutter,2021-03-26,2021-03-25,2021-03-27 06:26:04
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tehama,2021-03-26,2021-03-25,2021-03-27 06:26:07
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Trinity,2021-03-26,2021-03-25,2021-03-27 06:26:09
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tulare,2021-03-26,2021-03-25,2021-03-27 06:26:12
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tuolumne,2021-03-26,2021-03-25,2021-03-27 06:26:14
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Ventura,2021-03-26,2021-03-25,2021-03-27 06:26:17
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Yolo,2021-03-26,2021-03-25,2021-03-27 06:26:20
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Yuba,2021-03-26,2021-03-25,2021-03-27 06:26:22
