American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alameda,2021-04-12,2021-04-11,2021-04-13 08:24:10
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Alpine,2021-04-12,2021-04-09,2021-04-13 08:24:13
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Amador,2021-04-12,2021-04-11,2021-04-13 08:24:15
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Butte,2021-04-12,2021-04-11,2021-04-13 08:24:18
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Calaveras,2021-04-12,2021-04-11,2021-04-13 08:24:20
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Colusa,2021-04-12,2021-04-11,2021-04-13 08:24:23
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Contra Costa,2021-04-12,2021-04-11,2021-04-13 08:24:25
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Del Norte,2021-04-12,2021-04-10,2021-04-13 08:24:27
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,El Dorado,2021-04-12,2021-04-11,2021-04-13 08:24:30
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Fresno,2021-04-12,2021-04-11,2021-04-13 08:24:32
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Glenn,2021-04-12,2021-04-11,2021-04-13 08:24:35
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Humboldt,2021-04-12,2021-04-11,2021-04-13 08:24:37
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Imperial,2021-04-12,2021-04-11,2021-04-13 08:24:39
0.9%,1.2%,0.2%,11.0%,21.2%,0.1%,55.7%,3.4%,6.2%,Inyo,2021-04-12,2021-04-10,2021-04-13 08:24:42
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Kern,2021-04-12,2021-04-11,2021-04-13 08:24:45
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Kings,2021-04-12,2021-04-11,2021-04-13 08:24:47
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Lake,2021-04-12,2021-04-11,2021-04-13 08:24:49
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Lassen,2021-04-12,2021-04-10,2021-04-13 08:24:52
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Los Angeles,2021-04-12,2021-04-11,2021-04-13 08:24:54
0.8%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.5%,Madera,2021-04-12,2021-04-11,2021-04-13 08:24:57
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Marin,2021-04-12,2021-04-11,2021-04-13 08:24:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mariposa,2021-04-12,2021-04-11,2021-04-13 08:25:02
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Mendocino,2021-04-12,2021-04-11,2021-04-13 08:25:04
