American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Alameda,2021-03-29,2021-03-28,2021-03-29 20:22:37
1.7%,0.6%,0.3%,0.6%,0.3%,0.0%,17.8%,0.9%,77.9%,Alpine,2021-03-29,2021-03-25,2021-03-29 20:22:40
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Amador,2021-03-29,2021-03-28,2021-03-29 20:22:42
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Butte,2021-03-29,2021-03-28,2021-03-29 20:22:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Calaveras,2021-03-29,2021-03-28,2021-03-29 20:22:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Colusa,2021-03-29,2021-03-28,2021-03-29 20:22:50
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Contra Costa,2021-03-29,2021-03-28,2021-03-29 20:22:53
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Del Norte,2021-03-29,2021-03-28,2021-03-29 20:22:55
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,El Dorado,2021-03-29,2021-03-28,2021-03-29 20:22:58
0.5%,7.0%,2.1%,31.4%,8.7%,0.2%,28.5%,7.9%,13.7%,Fresno,2021-03-29,2021-03-28,2021-03-29 20:23:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Glenn,2021-03-29,2021-03-28,2021-03-29 20:23:03
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Humboldt,2021-03-29,2021-03-28,2021-03-29 20:23:06
0.1%,0.7%,0.4%,65.0%,2.0%,0.1%,9.6%,7.2%,15.0%,Imperial,2021-03-29,2021-03-28,2021-03-29 20:23:08
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Inyo,2021-03-29,2021-03-28,2021-03-29 20:23:11
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kern,2021-03-29,2021-03-28,2021-03-29 20:23:13
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kings,2021-03-29,2021-03-28,2021-03-29 20:23:16
1.7%,1.1%,1.2%,16.1%,14.5%,0.1%,55.4%,3.5%,6.4%,Lake,2021-03-29,2021-03-28,2021-03-29 20:23:19
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Lassen,2021-03-29,2021-03-28,2021-03-29 20:23:21
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Los Angeles,2021-03-29,2021-03-28,2021-03-29 20:23:24
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Madera,2021-03-29,2021-03-28,2021-03-29 20:23:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Marin,2021-03-29,2021-03-28,2021-03-29 20:23:29
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mariposa,2021-03-29,2021-03-28,2021-03-29 20:23:32
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mendocino,2021-03-29,2021-03-28,2021-03-29 20:23:34
