0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.8%,40.5%,28.7%,30.0%,Santa Clara,2021-04-09,2021-04-08,2021-04-09 16:31:12
0.6%,37.3%,27.0%,35.1%,Santa Cruz,2021-04-09,2021-04-08,2021-04-09 16:31:14
0.4%,24.2%,25.0%,50.4%,Shasta,2021-04-09,2021-04-08,2021-04-09 16:31:17
0.000%,23.8%,29.0%,47.2%,Sierra,2021-04-09,2021-04-08,2021-04-09 16:31:19
0.5%,22.6%,24.8%,52.1%,Siskiyou,2021-04-09,2021-04-08,2021-04-09 16:31:22
0.5%,35.8%,28.3%,35.4%,Solano,2021-04-09,2021-04-08,2021-04-09 16:31:24
0.7%,40.0%,27.0%,32.3%,Sonoma,2021-04-09,2021-04-08,2021-04-09 16:31:27
1.0%,38.0%,27.1%,33.9%,Stanislaus,2021-04-09,2021-04-08,2021-04-09 16:31:29
0.4%,34.7%,27.5%,37.4%,Sutter,2021-04-09,2021-04-08,2021-04-09 16:31:31
0.4%,25.2%,27.5%,46.9%,Tehama,2021-04-09,2021-04-08,2021-04-09 16:31:34
0.1%,20.5%,24.7%,54.7%,Trinity,2021-04-09,2021-04-08,2021-04-09 16:31:36
0.8%,43.1%,27.0%,29.1%,Tulare,2021-04-09,2021-04-08,2021-04-09 16:31:39
0.7%,40.0%,27.0%,32.3%,Tuolumne,2021-04-09,2021-04-08,2021-04-09 16:31:41
0.7%,36.4%,28.4%,34.5%,Ventura,2021-04-09,2021-04-08,2021-04-09 16:31:43
0.8%,45.8%,24.5%,28.9%,Yolo,2021-04-09,2021-04-08,2021-04-09 16:31:46
0.3%,32.8%,28.4%,38.6%,Yuba,2021-04-09,2021-04-08,2021-04-09 16:31:48
