American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,1.2%,0.2%,21.4%,11.4%,0.2%,59.8%,1.5%,4%,Mono,2021-03-19,2021-03-18,2021-03-20 08:21:56
0.2%,4.6%,1.1%,33.8%,12.4%,0.5%,29.5%,6.9%,11%,Monterey,2021-03-19,2021-03-18,2021-03-20 08:21:58
0.2%,4.4%,1%,16.9%,7.7%,0.4%,43.7%,6.3%,19.5%,Napa,2021-03-19,2021-03-18,2021-03-20 08:22:02
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Nevada,2021-03-19,2021-03-18,2021-03-20 08:22:05
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Orange,2021-03-19,2021-03-18,2021-03-20 08:22:08
0.4%,5.4%,0.9%,9.5%,13.6%,0.4%,47.4%,8%,14.4%,Placer,2021-03-19,2021-03-18,2021-03-20 08:22:13
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Plumas,2021-03-19,2021-03-18,2021-03-20 08:22:16
0.3%,5.7%,3.6%,23.4%,15%,0.3%,33.5%,11.8%,6.4%,Riverside,2021-03-19,2021-03-18,2021-03-20 08:22:20
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sacramento,2021-03-19,2021-03-18,2021-03-20 08:22:22
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Benito,2021-03-19,2021-03-18,2021-03-20 08:22:26
0.2%,9.1%,4.8%,26.9%,14.1%,0.4%,26.2%,11.5%,6.9%,San Bernardino,2021-03-19,2021-03-18,2021-03-20 08:22:29
0.4%,11.4%,2.3%,19.5%,1%,0.6%,45.7%,10.2%,8.9%,San Diego,2021-03-19,2021-03-18,2021-03-20 08:22:32
0.2%,30%,3.1%,10.6%,8.1%,0.3%,27.1%,5.9%,14.8%,San Francisco,2021-03-19,2021-03-18,2021-03-20 08:22:35
0.3%,9.8%,3.2%,13.4%,2.5%,0.8%,23.6%,15%,31.4%,San Joaquin,2021-03-19,2021-03-18,2021-03-20 08:22:38
0.1%,1.1%,0.4%,5.8%,12.7%,0.1%,29.8%,15.3%,34.7%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-20 08:22:42
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Mateo,2021-03-19,2021-03-18,2021-03-20 08:22:45
0.2%,2.6%,0.8%,20.1%,19.9%,0.2%,35.4%,13.4%,7.4%,Santa Barbara,2021-03-19,2021-03-18,2021-03-20 08:22:49
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Clara,2021-03-19,2021-03-18,2021-03-20 08:22:51
0.2%,2%,0.3%,19.4%,16.7%,0.1%,42%,9.8%,9.4%,Santa Cruz,2021-03-19,2021-03-18,2021-03-20 08:22:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Shasta,2021-03-19,2021-03-18,2021-03-20 08:22:59
0.6%,0.8%,0.1%,8.1%,9.2%,0%,74.1%,3.2%,4%,Sierra,2021-03-19,2021-03-18,2021-03-20 08:23:02
1.7%,0.9%,0.5%,5.3%,8.9%,0%,61.1%,4.3%,17.3%,Siskiyou,2021-03-19,2021-03-18,2021-03-20 08:23:06
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Solano,2021-03-19,2021-03-18,2021-03-20 08:23:08
0.6%,2.1%,0.7%,13.3%,12.3%,0.2%,46%,8.9%,15.9%,Sonoma,2021-03-19,2021-03-18,2021-03-20 08:23:11
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Stanislaus,2021-03-19,2021-03-18,2021-03-20 08:23:15
0.6%,13.4%,1%,16%,13.6%,0.2%,41.1%,7.2%,6.9%,Sutter,2021-03-19,2021-03-18,2021-03-20 08:23:17
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tehama,2021-03-19,2021-03-18,2021-03-20 08:23:21
1.2%,0.8%,0.2%,2.3%,10.1%,0.3%,65.7%,2.8%,16.7%,Trinity,2021-03-19,2021-03-18,2021-03-20 08:23:24
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tulare,2021-03-19,2021-03-18,2021-03-20 08:23:27
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.5%,6.3%,6.3%,Tuolumne,2021-03-19,2021-03-18,2021-03-20 08:23:30
0.1%,5.3%,0.9%,26.9%,18.9%,0.3%,34.3%,9.9%,3.3%,Ventura,2021-03-19,2021-03-18,2021-03-20 08:23:34
0.4%,6.4%,1%,12.7%,8.3%,0.3%,32.5%,8.9%,29.4%,Yolo,2021-03-19,2021-03-18,2021-03-20 08:23:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yuba,2021-03-19,2021-03-18,2021-03-20 08:23:41
