American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
3.3%,1.3%,0.7%,6.1%,13.5%,0.2%,64.1%,3.1%,7.6%,Humboldt,2021-03-27,2021-03-26,2021-03-28 06:24:16
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Imperial,2021-03-27,2021-03-26,2021-03-28 06:24:18
1.0%,1.0%,0.2%,9.1%,21.0%,0.2%,53.4%,5.2%,8.9%,Inyo,2021-03-27,2021-03-26,2021-03-28 06:24:21
0.4%,4.0%,2.3%,31.1%,11.1%,0.3%,28.9%,11.4%,10.4%,Kern,2021-03-27,2021-03-26,2021-03-28 06:24:24
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Kings,2021-03-27,2021-03-26,2021-03-28 06:24:26
1.7%,1.1%,1.2%,16.1%,14.6%,0.1%,55.5%,3.5%,6.3%,Lake,2021-03-27,2021-03-26,2021-03-28 06:24:29
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Lassen,2021-03-27,2021-03-26,2021-03-28 06:24:32
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Los Angeles,2021-03-27,2021-03-26,2021-03-28 06:24:35
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Madera,2021-03-27,2021-03-26,2021-03-28 06:24:37
0.1%,3.9%,1.0%,9.5%,11.1%,0.2%,49.2%,6.3%,18.7%,Marin,2021-03-27,2021-03-26,2021-03-28 06:24:40
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Mariposa,2021-03-27,2021-03-26,2021-03-28 06:24:43
0.8%,1.3%,0.3%,16.7%,13.5%,0.2%,50.2%,5.6%,11.3%,Mendocino,2021-03-27,2021-03-26,2021-03-28 06:24:45
0.4%,5.9%,1.6%,33.2%,0.4%,0.3%,25.8%,8.6%,23.9%,Merced,2021-03-27,2021-03-26,2021-03-28 06:24:48
2.2%,1.5%,1.0%,7.4%,4.6%,0.1%,71.2%,1.9%,10.0%,Modoc,2021-03-27,2021-03-26,2021-03-28 06:24:51
0.4%,1.3%,0.3%,21.5%,10.4%,0.1%,57.9%,1.7%,6.5%,Mono,2021-03-27,2021-03-26,2021-03-28 06:24:54
0.2%,4.2%,1.1%,35.4%,10.3%,0.5%,26.7%,7.3%,14.2%,Monterey,2021-03-27,2021-03-26,2021-03-28 06:24:56
0.2%,4.1%,0.9%,17.8%,6.8%,0.4%,40.4%,6.2%,23.4%,Napa,2021-03-27,2021-03-26,2021-03-28 06:24:59
0.7%,0.7%,0.3%,5.3%,16.3%,0.1%,61.7%,6.3%,8.8%,Nevada,2021-03-27,2021-03-26,2021-03-28 06:25:02
0.1%,18.2%,0.9%,12.8%,14.4%,0.3%,31.4%,10.7%,11.2%,Orange,2021-03-27,2021-03-26,2021-03-28 06:25:05
0.4%,5.2%,0.9%,8.9%,12.2%,0.4%,45.5%,7.9%,18.6%,Placer,2021-03-27,2021-03-26,2021-03-28 06:25:08
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Plumas,2021-03-27,2021-03-26,2021-03-28 06:25:10
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Riverside,2021-03-27,2021-03-26,2021-03-28 06:25:13
0.4%,10.5%,3.9%,8.1%,8.9%,0.9%,29.7%,10.8%,26.9%,Sacramento,2021-03-27,2021-03-26,2021-03-28 06:25:16
0.2%,2.1%,0.6%,28.9%,4.5%,0.2%,22.1%,10.4%,30.9%,San Benito,2021-03-27,2021-03-26,2021-03-28 06:25:19
0.2%,8.9%,4.8%,27.2%,12.4%,0.4%,25.3%,12.4%,8.3%,San Bernardino,2021-03-27,2021-03-26,2021-03-28 06:25:21
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,San Diego,2021-03-27,2021-03-26,2021-03-28 06:25:24
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,San Francisco,2021-03-27,2021-03-26,2021-03-28 06:25:27
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,San Joaquin,2021-03-27,2021-03-26,2021-03-28 06:25:29
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,San Luis Obispo,2021-03-27,2021-03-26,2021-03-28 06:25:32
0.2%,18.3%,1.1%,9.9%,13.5%,0.5%,28.7%,10.0%,17.8%,San Mateo,2021-03-27,2021-03-26,2021-03-28 06:25:35
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Santa Barbara,2021-03-27,2021-03-26,2021-03-28 06:25:38
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Santa Clara,2021-03-27,2021-03-26,2021-03-28 06:25:40
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Santa Cruz,2021-03-27,2021-03-26,2021-03-28 06:25:43
0.7%,1.3%,0.4%,3.2%,20.2%,0.1%,45.3%,13.1%,15.6%,Shasta,2021-03-27,2021-03-26,2021-03-28 06:25:45
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-27,2021-03-26,2021-03-28 06:25:48
1.6%,0.8%,0.5%,6.3%,8.3%,0.0%,58.9%,4.4%,19.1%,Siskiyou,2021-03-27,2021-03-26,2021-03-28 06:25:51
0.3%,10.8%,6.4%,8.8%,6.9%,0.9%,26.9%,11.2%,27.8%,Solano,2021-03-27,2021-03-26,2021-03-28 06:25:53
0.5%,2.0%,0.7%,13.6%,10.9%,0.2%,43.5%,8.5%,20.2%,Sonoma,2021-03-27,2021-03-26,2021-03-28 06:25:56
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Stanislaus,2021-03-27,2021-03-26,2021-03-28 06:25:59
0.7%,13.5%,1.0%,16.5%,12.4%,0.3%,39.2%,7.4%,9.1%,Sutter,2021-03-27,2021-03-26,2021-03-28 06:26:01
1.0%,0.6%,0.2%,10.7%,8.8%,0.1%,49.3%,9.9%,19.4%,Tehama,2021-03-27,2021-03-26,2021-03-28 06:26:04
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Trinity,2021-03-27,2021-03-26,2021-03-28 06:26:06
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Tulare,2021-03-27,2021-03-26,2021-03-28 06:26:09
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Tuolumne,2021-03-27,2021-03-26,2021-03-28 06:26:12
0.2%,5.2%,0.9%,27.6%,16.3%,0.3%,33.7%,10.6%,5.3%,Ventura,2021-03-27,2021-03-26,2021-03-28 06:26:15
0.4%,6.3%,1.0%,13.0%,7.6%,0.3%,31.0%,9.4%,31.0%,Yolo,2021-03-27,2021-03-26,2021-03-28 06:26:17
1.2%,4.2%,2.0%,17.1%,9.5%,0.3%,49.2%,4.7%,11.8%,Yuba,2021-03-27,2021-03-26,2021-03-28 06:26:20
