American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alameda,2021-04-09,2021-04-08,2021-04-09 16:29:31
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alpine,2021-04-09,2021-04-08,2021-04-09 16:29:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Amador,2021-04-09,2021-04-08,2021-04-09 16:29:36
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Butte,2021-04-09,2021-04-08,2021-04-09 16:29:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Calaveras,2021-04-09,2021-04-08,2021-04-09 16:29:40
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Colusa,2021-04-09,2021-04-08,2021-04-09 16:29:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Contra Costa,2021-04-09,2021-04-08,2021-04-09 16:29:45
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Del Norte,2021-04-09,2021-04-08,2021-04-09 16:29:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,El Dorado,2021-04-09,2021-04-08,2021-04-09 16:29:50
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Fresno,2021-04-09,2021-04-08,2021-04-09 16:29:52
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Glenn,2021-04-09,2021-04-08,2021-04-09 16:29:55
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Humboldt,2021-04-09,2021-04-08,2021-04-09 16:29:57
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Imperial,2021-04-09,2021-04-08,2021-04-09 16:30:00
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Inyo,2021-04-09,2021-04-08,2021-04-09 16:30:02
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kern,2021-04-09,2021-04-08,2021-04-09 16:30:04
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kings,2021-04-09,2021-04-08,2021-04-09 16:30:07
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lake,2021-04-09,2021-04-08,2021-04-09 16:30:09
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lassen,2021-04-09,2021-04-08,2021-04-09 16:30:12
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Los Angeles,2021-04-09,2021-04-08,2021-04-09 16:30:14
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Madera,2021-04-09,2021-04-08,2021-04-09 16:30:17
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Marin,2021-04-09,2021-04-08,2021-04-09 16:30:19
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mariposa,2021-04-09,2021-04-08,2021-04-09 16:30:22
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mendocino,2021-04-09,2021-04-08,2021-04-09 16:30:24
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Merced,2021-04-09,2021-04-08,2021-04-09 16:30:26
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Modoc,2021-04-09,2021-04-08,2021-04-09 16:30:29
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mono,2021-04-09,2021-04-08,2021-04-09 16:30:31
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Monterey,2021-04-09,2021-04-08,2021-04-09 16:30:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Napa,2021-04-09,2021-04-08,2021-04-09 16:30:36
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Nevada,2021-04-09,2021-04-08,2021-04-09 16:30:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Orange,2021-04-09,2021-04-08,2021-04-09 16:30:41
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Placer,2021-04-09,2021-04-08,2021-04-09 16:30:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Plumas,2021-04-09,2021-04-08,2021-04-09 16:30:45
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Riverside,2021-04-09,2021-04-08,2021-04-09 16:30:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Sacramento,2021-04-09,2021-04-08,2021-04-09 16:30:50
0.3%,2.8%,0.7%,34.9%,6.1%,0.3%,25.2%,10.9%,18.7%,San Benito,2021-04-09,2021-04-08,2021-04-09 16:30:52
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Bernardino,2021-04-09,2021-04-08,2021-04-09 16:30:55
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Diego,2021-04-09,2021-04-08,2021-04-09 16:30:57
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Francisco,2021-04-09,2021-04-08,2021-04-09 16:31:00
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Joaquin,2021-04-09,2021-04-08,2021-04-09 16:31:02
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Luis Obispo,2021-04-09,2021-04-08,2021-04-09 16:31:05
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Mateo,2021-04-09,2021-04-08,2021-04-09 16:31:07
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Barbara,2021-04-09,2021-04-08,2021-04-09 16:31:09
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Clara,2021-04-09,2021-04-08,2021-04-09 16:31:12
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Cruz,2021-04-09,2021-04-08,2021-04-09 16:31:14
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Shasta,2021-04-09,2021-04-08,2021-04-09 16:31:17
