American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Alameda,2021-03-23,2021-03-22,2021-03-23 16:28:32
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Alpine,2021-03-23,2021-03-22,2021-03-23 16:28:37
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Amador,2021-03-23,2021-03-22,2021-03-23 16:28:40
1.1%,2.1%,0.7%,7.4%,16.6%,0.1%,56.8%,8%,7.2%,Butte,2021-03-23,2021-03-22,2021-03-23 16:28:44
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Calaveras,2021-03-23,2021-03-22,2021-03-23 16:28:48
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Colusa,2021-03-23,2021-03-22,2021-03-23 16:28:52
0.2%,11%,4.6%,12.3%,11.7%,0.6%,35%,7.8%,16.9%,Contra Costa,2021-03-23,2021-03-22,2021-03-23 16:28:56
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Del Norte,2021-03-23,2021-03-22,2021-03-23 16:29:00
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,El Dorado,2021-03-23,2021-03-22,2021-03-23 16:29:03
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Fresno,2021-03-23,2021-03-22,2021-03-23 16:29:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Glenn,2021-03-23,2021-03-22,2021-03-23 16:29:13
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Humboldt,2021-03-23,2021-03-22,2021-03-23 16:29:17
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Imperial,2021-03-23,2021-03-22,2021-03-23 16:29:21
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Inyo,2021-03-23,2021-03-22,2021-03-23 16:29:25
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Kern,2021-03-23,2021-03-22,2021-03-23 16:29:28
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Kings,2021-03-23,2021-03-22,2021-03-23 16:29:32
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lake,2021-03-23,2021-03-22,2021-03-23 16:29:37
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lassen,2021-03-23,2021-03-22,2021-03-23 16:29:41
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Los Angeles,2021-03-23,2021-03-22,2021-03-23 16:29:44
0.9%,1.8%,1.4%,33.1%,6.9%,0.2%,34.4%,7.9%,13.5%,Madera,2021-03-23,2021-03-22,2021-03-23 16:29:48
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Marin,2021-03-23,2021-03-22,2021-03-23 16:29:51
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mariposa,2021-03-23,2021-03-22,2021-03-23 16:29:56
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mendocino,2021-03-23,2021-03-22,2021-03-23 16:30:00
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Merced,2021-03-23,2021-03-22,2021-03-23 16:30:04
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Modoc,2021-03-23,2021-03-20,2021-03-23 16:30:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mono,2021-03-23,2021-03-22,2021-03-23 16:30:11
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Monterey,2021-03-23,2021-03-22,2021-03-23 16:30:15
0.1%,4.2%,0.9%,17.4%,7.2%,0.4%,41.9%,6.2%,21.7%,Napa,2021-03-23,2021-03-22,2021-03-23 16:30:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Nevada,2021-03-23,2021-03-22,2021-03-23 16:30:22
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Orange,2021-03-23,2021-03-22,2021-03-23 16:30:26
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Placer,2021-03-23,2021-03-22,2021-03-23 16:30:30
0.8%,0.6%,0.3%,1.9%,6.4%,0%,74.2%,3.6%,12.2%,Plumas,2021-03-23,2021-03-22,2021-03-23 16:30:33
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Riverside,2021-03-23,2021-03-22,2021-03-23 16:30:37
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sacramento,2021-03-23,2021-03-22,2021-03-23 16:30:41
0.2%,2.1%,0.6%,29.6%,4.8%,0.3%,22.9%,10.6%,29.1%,San Benito,2021-03-23,2021-03-22,2021-03-23 16:30:45
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Bernardino,2021-03-23,2021-03-22,2021-03-23 16:30:52
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Diego,2021-03-23,2021-03-22,2021-03-23 16:30:56
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Francisco,2021-03-23,2021-03-22,2021-03-23 16:31:00
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Joaquin,2021-03-23,2021-03-22,2021-03-23 16:31:04
0.1%,1.1%,0.4%,6.3%,12.3%,0.1%,30%,15.1%,34.5%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-23 16:31:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Mateo,2021-03-23,2021-03-22,2021-03-23 16:31:11
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Barbara,2021-03-23,2021-03-22,2021-03-23 16:31:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-23 16:31:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Cruz,2021-03-23,2021-03-22,2021-03-23 16:31:23
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Shasta,2021-03-23,2021-03-22,2021-03-23 16:31:27
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sierra,2021-03-23,2021-03-18,2021-03-23 16:31:31
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Siskiyou,2021-03-23,2021-03-22,2021-03-23 16:31:34
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Solano,2021-03-23,2021-03-22,2021-03-23 16:31:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sonoma,2021-03-23,2021-03-22,2021-03-23 16:31:41
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Stanislaus,2021-03-23,2021-03-22,2021-03-23 16:31:45
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sutter,2021-03-23,2021-03-22,2021-03-23 16:31:49
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tehama,2021-03-23,2021-03-22,2021-03-23 16:31:54
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,63.9%,3%,18.7%,Trinity,2021-03-23,2021-03-21,2021-03-23 16:31:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tulare,2021-03-23,2021-03-22,2021-03-23 16:32:01
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tuolumne,2021-03-23,2021-03-22,2021-03-23 16:32:05
0.2%,5.2%,0.9%,27.7%,17.2%,0.3%,33.8%,10.3%,4.5%,Ventura,2021-03-23,2021-03-22,2021-03-23 16:32:09
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-23 16:32:13
