American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alameda,2021-04-09,2021-04-08,2021-04-10 10:21:12
1.7%,0.6%,0.3%,1.0%,0.3%,0.000%,18.6%,0.8%,76.8%,Alpine,2021-04-09,2021-04-08,2021-04-10 10:21:14
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Amador,2021-04-09,2021-04-08,2021-04-10 10:21:17
1.1%,2.8%,0.8%,9.6%,17.1%,0.1%,57.9%,6.7%,4.0%,Butte,2021-04-09,2021-04-08,2021-04-10 10:21:19
0.4%,1.3%,0.4%,5.4%,1.9%,0.2%,58.0%,8.2%,24.1%,Calaveras,2021-04-09,2021-04-08,2021-04-10 10:21:22
0.8%,0.7%,0.5%,33.5%,6.7%,0.1%,30.9%,5.9%,20.9%,Colusa,2021-04-09,2021-04-08,2021-04-10 10:21:25
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Contra Costa,2021-04-09,2021-04-08,2021-04-10 10:21:28
6.3%,1.7%,0.5%,6.6%,11.4%,0.1%,58.8%,3.1%,11.5%,Del Norte,2021-04-09,2021-04-08,2021-04-10 10:21:30
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,El Dorado,2021-04-09,2021-04-08,2021-04-10 10:21:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Fresno,2021-04-09,2021-04-08,2021-04-10 10:21:36
1.8%,1.5%,0.2%,27.4%,9.6%,0.1%,42.8%,10.8%,5.8%,Glenn,2021-04-09,2021-04-08,2021-04-10 10:21:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Humboldt,2021-04-09,2021-04-08,2021-04-10 10:21:41
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Imperial,2021-04-09,2021-04-08,2021-04-10 10:21:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Inyo,2021-04-09,2021-04-08,2021-04-10 10:21:46
0.3%,4.4%,2.5%,35.6%,12.3%,0.2%,29.0%,9.4%,6.3%,Kern,2021-04-09,2021-04-08,2021-04-10 10:21:48
