American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Alameda,2021-04-14,2021-04-13,2021-04-15 14:19:48
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Alpine,2021-04-14,2021-04-09,2021-04-15 14:19:50
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Amador,2021-04-14,2021-04-13,2021-04-15 14:19:53
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Butte,2021-04-14,2021-04-13,2021-04-15 14:19:55
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Calaveras,2021-04-14,2021-04-13,2021-04-15 14:19:57
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Colusa,2021-04-14,2021-04-13,2021-04-15 14:20:00
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Contra Costa,2021-04-14,2021-04-13,2021-04-15 14:20:02
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Del Norte,2021-04-14,2021-04-13,2021-04-15 14:20:04
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,El Dorado,2021-04-14,2021-04-13,2021-04-15 14:20:07
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Fresno,2021-04-14,2021-04-13,2021-04-15 14:20:09
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Glenn,2021-04-14,2021-04-13,2021-04-15 14:20:11
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Humboldt,2021-04-14,2021-04-13,2021-04-15 14:20:14
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Imperial,2021-04-14,2021-04-13,2021-04-15 14:20:16
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Inyo,2021-04-14,2021-04-13,2021-04-15 14:20:19
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Kern,2021-04-14,2021-04-13,2021-04-15 14:20:21
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Kings,2021-04-14,2021-04-13,2021-04-15 14:20:23
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Lake,2021-04-14,2021-04-13,2021-04-15 14:20:26
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Lassen,2021-04-14,2021-04-13,2021-04-15 14:20:28
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Los Angeles,2021-04-14,2021-04-13,2021-04-15 14:20:30
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Madera,2021-04-14,2021-04-13,2021-04-15 14:20:33
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Marin,2021-04-14,2021-04-13,2021-04-15 14:20:36
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mariposa,2021-04-14,2021-04-13,2021-04-15 14:20:38
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mendocino,2021-04-14,2021-04-13,2021-04-15 14:20:40
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Merced,2021-04-14,2021-04-13,2021-04-15 14:20:43
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Modoc,2021-04-14,2021-04-13,2021-04-15 14:20:45
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mono,2021-04-14,2021-04-13,2021-04-15 14:20:47
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Monterey,2021-04-14,2021-04-13,2021-04-15 14:20:49
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Napa,2021-04-14,2021-04-13,2021-04-15 14:20:52
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Nevada,2021-04-14,2021-04-13,2021-04-15 14:20:54
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Orange,2021-04-14,2021-04-13,2021-04-15 14:20:56
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Placer,2021-04-14,2021-04-13,2021-04-15 14:20:59
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Plumas,2021-04-14,2021-04-13,2021-04-15 14:21:01
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Riverside,2021-04-14,2021-04-13,2021-04-15 14:21:03
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sacramento,2021-04-14,2021-04-13,2021-04-15 14:21:06
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Benito,2021-04-14,2021-04-13,2021-04-15 14:21:08
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Bernardino,2021-04-14,2021-04-13,2021-04-15 14:21:11
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Diego,2021-04-14,2021-04-13,2021-04-15 14:21:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Francisco,2021-04-14,2021-04-13,2021-04-15 14:21:16
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Joaquin,2021-04-14,2021-04-13,2021-04-15 14:21:18
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Luis Obispo,2021-04-14,2021-04-13,2021-04-15 14:21:20
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Mateo,2021-04-14,2021-04-13,2021-04-15 14:21:22
