American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alameda,2021-04-09,2021-04-08,2021-04-09 20:21:08
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alpine,2021-04-09,2021-04-08,2021-04-09 20:21:11
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Amador,2021-04-09,2021-04-08,2021-04-09 20:21:13
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Butte,2021-04-09,2021-04-08,2021-04-09 20:21:16
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Calaveras,2021-04-09,2021-04-08,2021-04-09 20:21:18
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Colusa,2021-04-09,2021-04-08,2021-04-09 20:21:20
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Contra Costa,2021-04-09,2021-04-08,2021-04-09 20:21:23
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Del Norte,2021-04-09,2021-04-08,2021-04-09 20:21:26
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,El Dorado,2021-04-09,2021-04-08,2021-04-09 20:21:29
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Fresno,2021-04-09,2021-04-08,2021-04-09 20:21:31
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Glenn,2021-04-09,2021-04-08,2021-04-09 20:21:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Humboldt,2021-04-09,2021-04-08,2021-04-09 20:21:36
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Imperial,2021-04-09,2021-04-08,2021-04-09 20:21:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Inyo,2021-04-09,2021-04-08,2021-04-09 20:21:41
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kern,2021-04-09,2021-04-08,2021-04-09 20:21:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kings,2021-04-09,2021-04-08,2021-04-09 20:21:46
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lake,2021-04-09,2021-04-08,2021-04-09 20:21:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lassen,2021-04-09,2021-04-08,2021-04-09 20:21:51
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Los Angeles,2021-04-09,2021-04-08,2021-04-09 20:21:53
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Madera,2021-04-09,2021-04-08,2021-04-09 20:21:56
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Marin,2021-04-09,2021-04-08,2021-04-09 20:21:58
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mariposa,2021-04-09,2021-04-08,2021-04-09 20:22:00
0.8%,1.4%,0.3%,16.5%,16.5%,0.2%,51.1%,5.7%,7.5%,Mendocino,2021-04-09,2021-04-08,2021-04-09 20:22:03
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Merced,2021-04-09,2021-04-08,2021-04-09 20:22:06
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Modoc,2021-04-09,2021-04-08,2021-04-09 20:22:08
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mono,2021-04-09,2021-04-08,2021-04-09 20:22:10
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Monterey,2021-04-09,2021-04-08,2021-04-09 20:22:13
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Napa,2021-04-09,2021-04-08,2021-04-09 20:22:15
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Nevada,2021-04-09,2021-04-08,2021-04-09 20:22:18
