Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.2%,42.5%,0.3%,Alameda,2021-03-24,2021-03-23,2021-03-25 01:17:45
46.8%,52.7%,0.5%,Alpine,2021-03-24,2021-03-22,2021-03-25 01:17:49
56.0%,43.9%,0.1%,Amador,2021-03-24,2021-03-23,2021-03-25 01:17:52
57.1%,42.8%,0.1%,Butte,2021-03-24,2021-03-23,2021-03-25 01:17:56
55.0%,44.2%,0.8%,Calaveras,2021-03-24,2021-03-23,2021-03-25 01:17:59
51.9%,46.2%,1.9%,Colusa,2021-03-24,2021-03-23,2021-03-25 01:18:04
57.4%,42.5%,0.1%,Contra Costa,2021-03-24,2021-03-23,2021-03-25 01:18:08
53.9%,46.0%,0.1%,Del Norte,2021-03-24,2021-03-23,2021-03-25 01:18:12
55.7%,44.2%,0.1%,El Dorado,2021-03-24,2021-03-23,2021-03-25 01:18:15
56.0%,43.9%,0.1%,Fresno,2021-03-24,2021-03-23,2021-03-25 01:18:19
56.6%,43.3%,0.1%,Glenn,2021-03-24,2021-03-23,2021-03-25 01:18:23
58.4%,41.4%,0.1%,Humboldt,2021-03-24,2021-03-23,2021-03-25 01:18:27
56.2%,43.4%,0.4%,Imperial,2021-03-24,2021-03-23,2021-03-25 01:18:31
53.5%,46.4%,0.1%,Inyo,2021-03-24,2021-03-23,2021-03-25 01:18:35
55.6%,43.8%,0.6%,Kern,2021-03-24,2021-03-23,2021-03-25 01:18:39
55.2%,44.4%,0.4%,Kings,2021-03-24,2021-03-23,2021-03-25 01:18:43
54.4%,45.5%,0.1%,Lake,2021-03-24,2021-03-23,2021-03-25 01:18:47
52.7%,47.1%,0.2%,Lassen,2021-03-24,2021-03-23,2021-03-25 01:18:50
56.3%,43.5%,0.2%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 01:18:54
55.1%,44.8%,0.1%,Madera,2021-03-24,2021-03-23,2021-03-25 01:18:58
56.8%,43.1%,0.1%,Marin,2021-03-24,2021-03-23,2021-03-25 01:19:01
53.6%,45.9%,0.4%,Mariposa,2021-03-24,2021-03-23,2021-03-25 01:19:05
54.1%,45.1%,0.8%,Mendocino,2021-03-24,2021-03-23,2021-03-25 01:19:09
55.3%,44.2%,0.4%,Merced,2021-03-24,2021-03-23,2021-03-25 01:19:13
52.7%,47.3%,0.0%,Modoc,2021-03-24,2021-03-23,2021-03-25 01:19:17
47.4%,52.5%,0.0%,Mono,2021-03-24,2021-03-23,2021-03-25 01:19:21
54.8%,42.0%,3.2%,Monterey,2021-03-24,2021-03-23,2021-03-25 01:19:24
53.4%,46.5%,0.1%,Napa,2021-03-24,2021-03-23,2021-03-25 01:19:28
56.7%,43.2%,0.1%,Nevada,2021-03-24,2021-03-23,2021-03-25 01:19:31
56.0%,42.9%,1.0%,Orange,2021-03-24,2021-03-23,2021-03-25 01:19:35
57.4%,42.6%,0.1%,Placer,2021-03-24,2021-03-23,2021-03-25 01:19:38
54.3%,45.6%,0.0%,Plumas,2021-03-24,2021-03-23,2021-03-25 01:19:42
55.7%,44.2%,0.1%,Riverside,2021-03-24,2021-03-23,2021-03-25 01:19:46
56.2%,43.4%,0.4%,Sacramento,2021-03-24,2021-03-23,2021-03-25 01:19:50
56.9%,42.7%,0.4%,San Benito,2021-03-24,2021-03-23,2021-03-25 01:19:54
56.2%,43.4%,0.4%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 01:19:57
57.4%,41.9%,0.8%,San Diego,2021-03-24,2021-03-23,2021-03-25 01:20:01
53.1%,46.6%,0.3%,San Francisco,2021-03-24,2021-03-23,2021-03-25 01:20:05
56.8%,42.5%,0.8%,San Joaquin,2021-03-24,2021-03-23,2021-03-25 01:20:08
56.6%,43.3%,0.1%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-25 01:20:12
57.0%,42.9%,0.1%,San Mateo,2021-03-24,2021-03-23,2021-03-25 01:20:16
56.6%,43.3%,0.1%,Santa Barbara,2021-03-24,2021-03-23,2021-03-25 01:20:20
57.2%,42.7%,0.1%,Santa Clara,2021-03-24,2021-03-23,2021-03-25 01:20:24
57.1%,42.5%,0.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-25 01:20:28
57.5%,42.4%,0.1%,Shasta,2021-03-24,2021-03-23,2021-03-25 01:20:31
52.1%,47.7%,0.2%,Sierra,2021-03-24,2021-03-23,2021-03-25 01:20:34
55.5%,44.5%,0.0%,Siskiyou,2021-03-24,2021-03-23,2021-03-25 01:20:38
57.4%,42.4%,0.2%,Solano,2021-03-24,2021-03-23,2021-03-25 01:20:41
56.9%,43.1%,0.1%,Sonoma,2021-03-24,2021-03-23,2021-03-25 01:20:45
56.4%,43.2%,0.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-25 01:20:49
56.0%,43.6%,0.5%,Sutter,2021-03-24,2021-03-23,2021-03-25 01:20:52
56.0%,43.9%,0.0%,Tehama,2021-03-24,2021-03-23,2021-03-25 01:20:55
50.6%,49.3%,0.2%,Trinity,2021-03-24,2021-03-23,2021-03-25 01:20:59
55.1%,44.8%,0.1%,Tulare,2021-03-24,2021-03-23,2021-03-25 01:21:03
54.9%,45.0%,0.1%,Tuolumne,2021-03-24,2021-03-23,2021-03-25 01:21:06
56.2%,43.7%,0.0%,Ventura,2021-03-24,2021-03-23,2021-03-25 01:21:10
56.2%,43.4%,0.4%,Yolo,2021-03-24,2021-03-23,2021-03-25 01:21:13
57.6%,42.2%,0.3%,Yuba,2021-03-24,2021-03-23,2021-03-25 01:21:16
