American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Alameda,2021-04-03,2021-04-02,2021-04-04 08:23:18
1.7%,0.6%,0.3%,0.7%,0.3%,0.0%,17.8%,0.8%,77.8%,Alpine,2021-04-03,2021-04-01,2021-04-04 08:23:21
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Amador,2021-04-03,2021-04-02,2021-04-04 08:23:23
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Butte,2021-04-03,2021-04-02,2021-04-04 08:23:26
0.4%,1.2%,0.4%,5.1%,1.3%,0.2%,55.0%,8.8%,27.6%,Calaveras,2021-04-03,2021-04-02,2021-04-04 08:23:29
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Colusa,2021-04-03,2021-04-02,2021-04-04 08:23:31
0.2%,10.5%,4.3%,12.5%,10.0%,0.5%,33.2%,7.6%,21.2%,Contra Costa,2021-04-03,2021-04-02,2021-04-04 08:23:34
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Del Norte,2021-04-03,2021-04-02,2021-04-04 08:23:36
0.2%,2.8%,0.5%,5.6%,11.7%,0.3%,48.4%,7.8%,22.7%,El Dorado,2021-04-03,2021-04-02,2021-04-04 08:23:39
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Fresno,2021-04-03,2021-04-02,2021-04-04 08:23:42
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Glenn,2021-04-03,2021-04-02,2021-04-04 08:23:44
3.2%,1.4%,0.7%,7.0%,12.2%,0.2%,63.4%,3.4%,8.6%,Humboldt,2021-04-03,2021-04-02,2021-04-04 08:23:47
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Imperial,2021-04-03,2021-04-02,2021-04-04 08:23:50
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Inyo,2021-04-03,2021-04-02,2021-04-04 08:23:52
0.3%,4.1%,2.4%,31.4%,10.1%,0.3%,28.5%,11.6%,11.3%,Kern,2021-04-03,2021-04-02,2021-04-04 08:23:55
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Kings,2021-04-03,2021-04-02,2021-04-04 08:23:58
1.6%,1.1%,1.2%,16.0%,14.0%,0.1%,55.0%,3.7%,7.2%,Lake,2021-04-03,2021-04-02,2021-04-04 08:24:00
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Lassen,2021-04-03,2021-04-02,2021-04-04 08:24:03
0.2%,12.3%,4.4%,25.0%,14.5%,0.4%,19.7%,14.8%,8.7%,Los Angeles,2021-04-03,2021-04-02,2021-04-04 08:24:06
0.9%,1.9%,1.4%,32.8%,6.1%,0.1%,32.6%,8.6%,15.6%,Madera,2021-04-03,2021-04-02,2021-04-04 08:24:09
0.1%,3.8%,0.9%,9.8%,10.4%,0.2%,47.8%,6.3%,20.7%,Marin,2021-04-03,2021-04-02,2021-04-04 08:24:11
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mariposa,2021-04-03,2021-04-02,2021-04-04 08:24:14
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Mendocino,2021-04-03,2021-04-02,2021-04-04 08:24:17
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Merced,2021-04-03,2021-04-02,2021-04-04 08:24:19
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Modoc,2021-04-03,2021-04-01,2021-04-04 08:24:22
0.4%,1.3%,0.3%,21.4%,9.9%,0.2%,57.2%,1.9%,7.5%,Mono,2021-04-03,2021-04-01,2021-04-04 08:24:25
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Monterey,2021-04-03,2021-04-02,2021-04-04 08:24:27
0.2%,4.0%,0.9%,18.1%,6.4%,0.3%,39.1%,6.2%,24.9%,Napa,2021-04-03,2021-04-02,2021-04-04 08:24:30
0.8%,0.7%,0.3%,5.2%,15.2%,0.1%,61.5%,6.4%,9.8%,Nevada,2021-04-03,2021-04-02,2021-04-04 08:24:33
0.1%,17.8%,0.9%,12.9%,13.0%,0.3%,31.0%,11.2%,12.7%,Orange,2021-04-03,2021-04-02,2021-04-04 08:24:35
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Placer,2021-04-03,2021-04-02,2021-04-04 08:24:38
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Plumas,2021-04-03,2021-04-02,2021-04-04 08:24:40
0.3%,5.7%,3.7%,24.5%,11.9%,0.3%,31.3%,12.9%,9.3%,Riverside,2021-04-03,2021-04-02,2021-04-04 08:24:43
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sacramento,2021-04-03,2021-04-02,2021-04-04 08:24:46
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Benito,2021-04-03,2021-04-02,2021-04-04 08:24:49
0.2%,8.7%,4.8%,27.6%,11.3%,0.4%,24.8%,12.7%,9.4%,San Bernardino,2021-04-03,2021-04-02,2021-04-04 08:24:51
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Diego,2021-04-03,2021-04-02,2021-04-04 08:24:54
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Francisco,2021-04-03,2021-04-02,2021-04-04 08:24:56
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Joaquin,2021-04-03,2021-04-02,2021-04-04 08:24:59
0.2%,1.3%,0.4%,7.6%,10.6%,0.1%,31.5%,14.3%,34.1%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-04 08:25:02
0.2%,17.8%,1.1%,10.0%,12.4%,0.5%,28.0%,10.0%,20.0%,San Mateo,2021-04-03,2021-04-02,2021-04-04 08:25:05
0.3%,2.8%,0.8%,21.6%,15.0%,0.2%,34.2%,14.2%,10.9%,Santa Barbara,2021-04-03,2021-04-02,2021-04-04 08:25:07
0.1%,24.5%,1.3%,11.1%,11.0%,0.4%,22.8%,8.7%,20.1%,Santa Clara,2021-04-03,2021-04-02,2021-04-04 08:25:10
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Cruz,2021-04-03,2021-04-02,2021-04-04 08:25:13
