American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alameda,2021-04-09,2021-04-08,2021-04-10 06:24:28
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Alpine,2021-04-09,2021-04-08,2021-04-10 06:24:30
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Amador,2021-04-09,2021-04-08,2021-04-10 06:24:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Butte,2021-04-09,2021-04-08,2021-04-10 06:24:35
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Calaveras,2021-04-09,2021-04-08,2021-04-10 06:24:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Colusa,2021-04-09,2021-04-08,2021-04-10 06:24:40
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Contra Costa,2021-04-09,2021-04-08,2021-04-10 06:24:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Del Norte,2021-04-09,2021-04-08,2021-04-10 06:24:45
0.3%,3.8%,0.6%,6.6%,14.3%,0.3%,60.9%,7.2%,6.0%,El Dorado,2021-04-09,2021-04-08,2021-04-10 06:24:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Fresno,2021-04-09,2021-04-08,2021-04-10 06:24:50
1.8%,1.5%,0.2%,27.4%,9.6%,0.1%,42.8%,10.8%,5.8%,Glenn,2021-04-09,2021-04-08,2021-04-10 06:24:53
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Humboldt,2021-04-09,2021-04-08,2021-04-10 06:24:55
0.2%,0.8%,0.4%,72.4%,2.8%,0.1%,10.1%,7.7%,5.7%,Imperial,2021-04-09,2021-04-08,2021-04-10 06:24:58
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Inyo,2021-04-09,2021-04-08,2021-04-10 06:25:00
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kern,2021-04-09,2021-04-08,2021-04-10 06:25:03
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Kings,2021-04-09,2021-04-08,2021-04-10 06:25:05
1.8%,1.2%,1.3%,16.7%,15.9%,0.2%,57.6%,2.6%,2.7%,Lake,2021-04-09,2021-04-08,2021-04-10 06:25:08
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Lassen,2021-04-09,2021-04-08,2021-04-10 06:25:10
0.2%,13.1%,4.4%,28.8%,17.6%,0.3%,20.1%,12.0%,3.5%,Los Angeles,2021-04-09,2021-04-08,2021-04-10 06:25:13
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Madera,2021-04-09,2021-04-08,2021-04-10 06:25:15
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Marin,2021-04-09,2021-04-08,2021-04-10 06:25:18
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mariposa,2021-04-09,2021-04-08,2021-04-10 06:25:20
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mendocino,2021-04-09,2021-04-08,2021-04-10 06:25:23
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Merced,2021-04-09,2021-04-08,2021-04-10 06:25:25
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Modoc,2021-04-09,2021-04-08,2021-04-10 06:25:28
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Mono,2021-04-09,2021-04-08,2021-04-10 06:25:30
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Monterey,2021-04-09,2021-04-08,2021-04-10 06:25:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Napa,2021-04-09,2021-04-08,2021-04-10 06:25:36
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Nevada,2021-04-09,2021-04-08,2021-04-10 06:25:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Orange,2021-04-09,2021-04-08,2021-04-10 06:25:41
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Placer,2021-04-09,2021-04-08,2021-04-10 06:25:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Plumas,2021-04-09,2021-04-08,2021-04-10 06:25:46
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Riverside,2021-04-09,2021-04-08,2021-04-10 06:25:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Sacramento,2021-04-09,2021-04-08,2021-04-10 06:25:50
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Benito,2021-04-09,2021-04-08,2021-04-10 06:25:53
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Bernardino,2021-04-09,2021-04-08,2021-04-10 06:25:55
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Diego,2021-04-09,2021-04-08,2021-04-10 06:25:58
0.2%,31.4%,3.3%,12.1%,9.3%,0.3%,30.9%,6.2%,6.2%,San Francisco,2021-04-09,2021-04-08,2021-04-10 06:26:00
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Joaquin,2021-04-09,2021-04-08,2021-04-10 06:26:03
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Luis Obispo,2021-04-09,2021-04-08,2021-04-10 06:26:06
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,San Mateo,2021-04-09,2021-04-08,2021-04-10 06:26:08
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Barbara,2021-04-09,2021-04-08,2021-04-10 06:26:11
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Clara,2021-04-09,2021-04-08,2021-04-10 06:26:13
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Santa Cruz,2021-04-09,2021-04-08,2021-04-10 06:26:16
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Shasta,2021-04-09,2021-04-08,2021-04-10 06:26:18
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Sierra,2021-04-09,2021-04-08,2021-04-10 06:26:21
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Siskiyou,2021-04-09,2021-04-08,2021-04-10 06:26:23
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Solano,2021-04-09,2021-04-08,2021-04-10 06:26:26
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Sonoma,2021-04-09,2021-04-08,2021-04-10 06:26:28
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Stanislaus,2021-04-09,2021-04-08,2021-04-10 06:26:31
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Sutter,2021-04-09,2021-04-08,2021-04-10 06:26:33
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Tehama,2021-04-09,2021-04-08,2021-04-10 06:26:36
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Trinity,2021-04-09,2021-04-08,2021-04-10 06:26:38
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Tulare,2021-04-09,2021-04-08,2021-04-10 06:26:40
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Tuolumne,2021-04-09,2021-04-08,2021-04-10 06:26:43
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Ventura,2021-04-09,2021-04-08,2021-04-10 06:26:45
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Yolo,2021-04-09,2021-04-08,2021-04-10 06:26:48
0.3%,13.2%,3.3%,22.2%,12.7%,0.4%,31.5%,9.9%,6.5%,Yuba,2021-04-09,2021-04-08,2021-04-10 06:26:50
