American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alameda,2021-04-15,2021-04-14,2021-04-15 16:36:57
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Alpine,2021-04-15,2021-04-08,2021-04-15 16:36:59
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Amador,2021-04-15,2021-04-14,2021-04-15 16:37:02
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Butte,2021-04-15,2021-04-14,2021-04-15 16:37:04
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Calaveras,2021-04-15,2021-04-14,2021-04-15 16:37:07
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Colusa,2021-04-15,2021-04-14,2021-04-15 16:37:09
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Contra Costa,2021-04-15,2021-04-14,2021-04-15 16:37:12
6.1%,1.8%,0.5%,6.7%,10.6%,0.1%,58.2%,3.0%,12.9%,Del Norte,2021-04-15,2021-04-14,2021-04-15 16:37:14
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,El Dorado,2021-04-15,2021-04-14,2021-04-15 16:37:17
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Fresno,2021-04-15,2021-04-14,2021-04-15 16:37:19
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Glenn,2021-04-15,2021-04-14,2021-04-15 16:37:22
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Humboldt,2021-04-15,2021-04-14,2021-04-15 16:37:25
0.2%,0.8%,0.4%,70.6%,2.6%,0.1%,9.9%,7.8%,7.6%,Imperial,2021-04-15,2021-04-14,2021-04-15 16:37:27
0.9%,1.2%,0.2%,11.0%,21.0%,0.2%,55.6%,3.4%,6.4%,Inyo,2021-04-15,2021-04-14,2021-04-15 16:37:30
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Kern,2021-04-15,2021-04-14,2021-04-15 16:37:32
0.6%,3.0%,2.3%,45.2%,7.6%,0.2%,27.2%,5.9%,8.1%,Kings,2021-04-15,2021-04-14,2021-04-15 16:37:35
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Lake,2021-04-15,2021-04-14,2021-04-15 16:37:37
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Lassen,2021-04-15,2021-04-14,2021-04-15 16:37:40
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Los Angeles,2021-04-15,2021-04-14,2021-04-15 16:37:42
0.8%,2.1%,1.6%,36.8%,7.5%,0.1%,33.9%,9.7%,7.5%,Madera,2021-04-15,2021-04-14,2021-04-15 16:37:45
0.1%,4.8%,1.1%,11.6%,12.3%,0.2%,57.1%,6.8%,5.9%,Marin,2021-04-15,2021-04-14,2021-04-15 16:37:48
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mariposa,2021-04-15,2021-04-14,2021-04-15 16:37:50
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mendocino,2021-04-15,2021-04-14,2021-04-15 16:37:53
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Merced,2021-04-15,2021-04-14,2021-04-15 16:37:55
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Modoc,2021-04-15,2021-04-14,2021-04-15 16:37:58
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mono,2021-04-15,2021-04-14,2021-04-15 16:38:00
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Monterey,2021-04-15,2021-04-14,2021-04-15 16:38:02
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Napa,2021-04-15,2021-04-14,2021-04-15 16:38:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Nevada,2021-04-15,2021-04-14,2021-04-15 16:38:08
0.1%,18.8%,1.0%,14.9%,15.1%,0.3%,32.1%,9.4%,8.3%,Orange,2021-04-15,2021-04-14,2021-04-15 16:38:10
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Placer,2021-04-15,2021-04-14,2021-04-15 16:38:12
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Plumas,2021-04-15,2021-04-14,2021-04-15 16:38:15
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Riverside,2021-04-15,2021-04-14,2021-04-15 16:38:18
0.4%,14.3%,5.4%,9.8%,10.6%,1.0%,35.9%,12.3%,10.2%,Sacramento,2021-04-15,2021-04-14,2021-04-15 16:38:20
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Benito,2021-04-15,2021-04-14,2021-04-15 16:38:23
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Bernardino,2021-04-15,2021-04-14,2021-04-15 16:38:26
0.4%,12.6%,2.5%,23.5%,0.4%,0.6%,44.0%,8.0%,7.9%,San Diego,2021-04-15,2021-04-14,2021-04-15 16:38:28
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Francisco,2021-04-15,2021-04-14,2021-04-15 16:38:31
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Joaquin,2021-04-15,2021-04-14,2021-04-15 16:38:34
0.2%,1.7%,0.5%,10.5%,13.0%,0.2%,39.6%,10.8%,23.4%,San Luis Obispo,2021-04-15,2021-04-14,2021-04-15 16:38:36
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Mateo,2021-04-15,2021-04-14,2021-04-15 16:38:39
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Barbara,2021-04-15,2021-04-14,2021-04-15 16:38:41
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Clara,2021-04-15,2021-04-14,2021-04-15 16:38:44
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Cruz,2021-04-15,2021-04-14,2021-04-15 16:38:47
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Shasta,2021-04-15,2021-04-14,2021-04-15 16:38:49
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sierra,2021-04-15,2021-04-13,2021-04-15 16:38:52
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Siskiyou,2021-04-15,2021-04-14,2021-04-15 16:38:54
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Solano,2021-04-15,2021-04-14,2021-04-15 16:38:57
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sonoma,2021-04-15,2021-04-14,2021-04-15 16:38:59
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Stanislaus,2021-04-15,2021-04-14,2021-04-15 16:39:01
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sutter,2021-04-15,2021-04-14,2021-04-15 16:39:04
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tehama,2021-04-15,2021-04-14,2021-04-15 16:39:06
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Trinity,2021-04-15,2021-04-13,2021-04-15 16:39:09
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tulare,2021-04-15,2021-04-14,2021-04-15 16:39:11
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tuolumne,2021-04-15,2021-04-14,2021-04-15 16:39:14
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Ventura,2021-04-15,2021-04-14,2021-04-15 16:39:16
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Yolo,2021-04-15,2021-04-14,2021-04-15 16:39:19
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Yuba,2021-04-15,2021-04-14,2021-04-15 16:39:21
