Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.6%,44.0%,0.3%,Alameda,2021-04-06,2021-04-05,2021-04-06 18:37:18
46.8%,52.8%,0.4%,Alpine,2021-04-06,2021-04-02,2021-04-06 18:37:21
55.6%,44.2%,0.1%,Amador,2021-04-06,2021-04-05,2021-04-06 18:37:24
55.8%,44.1%,0.1%,Butte,2021-04-06,2021-04-05,2021-04-06 18:37:27
54.4%,44.9%,0.7%,Calaveras,2021-04-06,2021-04-05,2021-04-06 18:37:30
50.7%,47.7%,1.5%,Colusa,2021-04-06,2021-04-05,2021-04-06 18:37:33
55.8%,44.0%,0.1%,Contra Costa,2021-04-06,2021-04-05,2021-04-06 18:37:35
53.7%,46.2%,0.1%,Del Norte,2021-04-06,2021-04-05,2021-04-06 18:37:38
55.0%,44.9%,0.1%,El Dorado,2021-04-06,2021-04-05,2021-04-06 18:37:41
55.3%,44.7%,0.1%,Fresno,2021-04-06,2021-04-05,2021-04-06 18:37:44
54.7%,45.1%,0.1%,Glenn,2021-04-06,2021-04-05,2021-04-06 18:37:47
56.4%,43.5%,0.1%,Humboldt,2021-04-06,2021-04-05,2021-04-06 18:37:49
53.4%,46.6%,0.04%,Imperial,2021-04-06,2021-04-05,2021-04-06 18:37:52
52.6%,47.3%,0.1%,Inyo,2021-04-06,2021-04-05,2021-04-06 18:37:55
54.6%,44.8%,0.6%,Kern,2021-04-06,2021-04-05,2021-04-06 18:37:58
54.3%,45.3%,0.3%,Kings,2021-04-06,2021-04-05,2021-04-06 18:38:01
54.0%,46.0%,0.1%,Lake,2021-04-06,2021-04-05,2021-04-06 18:38:03
52.5%,47.3%,0.2%,Lassen,2021-04-06,2021-04-05,2021-04-06 18:38:06
55.1%,44.7%,0.2%,Los Angeles,2021-04-06,2021-04-05,2021-04-06 18:38:09
54.6%,45.3%,0.1%,Madera,2021-04-06,2021-04-05,2021-04-06 18:38:11
55.7%,44.2%,0.1%,Marin,2021-04-06,2021-04-05,2021-04-06 18:38:14
53.5%,46.1%,0.4%,Mariposa,2021-04-06,2021-04-05,2021-04-06 18:38:17
53.8%,45.5%,0.7%,Mendocino,2021-04-06,2021-04-05,2021-04-06 18:38:20
54.9%,44.7%,0.4%,Merced,2021-04-06,2021-04-05,2021-04-06 18:38:22
52.5%,47.5%,0.000%,Modoc,2021-04-06,2021-04-01,2021-04-06 18:38:25
47.4%,52.6%,0.02%,Mono,2021-04-06,2021-04-05,2021-04-06 18:38:28
53.3%,43.9%,2.8%,Monterey,2021-04-06,2021-04-05,2021-04-06 18:38:31
53.3%,46.7%,0.1%,Napa,2021-04-06,2021-04-05,2021-04-06 18:38:34
55.8%,44.1%,0.1%,Nevada,2021-04-06,2021-04-05,2021-04-06 18:38:36
54.9%,44.2%,0.9%,Orange,2021-04-06,2021-04-05,2021-04-06 18:38:39
56.6%,43.4%,0.1%,Placer,2021-04-06,2021-04-05,2021-04-06 18:38:42
54.0%,45.9%,0.1%,Plumas,2021-04-06,2021-04-05,2021-04-06 18:38:45
54.8%,45.1%,0.1%,Riverside,2021-04-06,2021-04-05,2021-04-06 18:38:48
56.7%,43.1%,0.3%,Sacramento,2021-04-06,2021-04-05,2021-04-06 18:38:50
55.2%,44.5%,0.3%,San Benito,2021-04-06,2021-04-05,2021-04-06 18:38:53
56.2%,43.6%,0.2%,San Bernardino,2021-04-06,2021-04-05,2021-04-06 18:38:56
55.1%,44.5%,0.4%,San Diego,2021-04-06,2021-04-05,2021-04-06 18:38:59
52.0%,47.7%,0.3%,San Francisco,2021-04-06,2021-04-05,2021-04-06 18:39:01
55.8%,43.3%,0.9%,San Joaquin,2021-04-06,2021-04-05,2021-04-06 18:39:04
55.7%,44.2%,0.1%,San Luis Obispo,2021-04-06,2021-04-05,2021-04-06 18:39:07
55.7%,44.2%,0.1%,San Mateo,2021-04-06,2021-04-05,2021-04-06 18:39:10
55.2%,44.7%,0.1%,Santa Barbara,2021-04-06,2021-04-05,2021-04-06 18:39:13
55.3%,44.6%,0.1%,Santa Clara,2021-04-06,2021-04-05,2021-04-06 18:39:15
56.0%,43.6%,0.4%,Santa Cruz,2021-04-06,2021-04-05,2021-04-06 18:39:18
56.9%,43.0%,0.1%,Shasta,2021-04-06,2021-04-05,2021-04-06 18:39:21
52.1%,47.8%,0.2%,Sierra,2021-04-06,2021-04-05,2021-04-06 18:39:24
54.6%,45.4%,0.05%,Siskiyou,2021-04-06,2021-04-05,2021-04-06 18:39:27
56.4%,43.1%,0.6%,Solano,2021-04-06,2021-04-05,2021-04-06 18:39:29
55.9%,44.0%,0.1%,Sonoma,2021-04-06,2021-04-05,2021-04-06 18:39:32
55.7%,43.8%,0.5%,Stanislaus,2021-04-06,2021-04-05,2021-04-06 18:39:35
55.0%,44.6%,0.4%,Sutter,2021-04-06,2021-04-05,2021-04-06 18:39:38
55.3%,44.6%,0.1%,Tehama,2021-04-06,2021-04-05,2021-04-06 18:39:40
50.0%,49.9%,0.2%,Trinity,2021-04-06,2021-04-05,2021-04-06 18:39:43
54.6%,45.4%,0.1%,Tulare,2021-04-06,2021-04-05,2021-04-06 18:39:46
54.4%,45.4%,0.1%,Tuolumne,2021-04-06,2021-04-05,2021-04-06 18:39:49
55.2%,44.7%,0.05%,Ventura,2021-04-06,2021-04-05,2021-04-06 18:39:51
54.8%,42.0%,3.3%,Yolo,2021-04-06,2021-04-05,2021-04-06 18:39:54
56.5%,43.3%,0.2%,Yuba,2021-04-06,2021-04-05,2021-04-06 18:39:57
