Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.2%,44.5%,0.3%,Alameda,2021-04-09,2021-04-08,2021-04-09 20:21:08
46.9%,52.8%,0.3%,Alpine,2021-04-09,2021-04-08,2021-04-09 20:21:11
55.4%,44.5%,0.2%,Amador,2021-04-09,2021-04-08,2021-04-09 20:21:13
55.5%,44.4%,0.1%,Butte,2021-04-09,2021-04-08,2021-04-09 20:21:16
54.7%,44.9%,0.4%,Calaveras,2021-04-09,2021-04-08,2021-04-09 20:21:18
50.4%,49.0%,0.6%,Colusa,2021-04-09,2021-04-08,2021-04-09 20:21:21
55.3%,44.6%,0.1%,Contra Costa,2021-04-09,2021-04-08,2021-04-09 20:21:23
53.8%,46.1%,0.1%,Del Norte,2021-04-09,2021-04-08,2021-04-09 20:21:26
54.8%,45.1%,0.1%,El Dorado,2021-04-09,2021-04-08,2021-04-09 20:21:29
55.0%,44.9%,0.1%,Fresno,2021-04-09,2021-04-08,2021-04-09 20:21:31
54.3%,45.6%,0.05%,Glenn,2021-04-09,2021-04-08,2021-04-09 20:21:34
56.0%,43.9%,0.2%,Humboldt,2021-04-09,2021-04-08,2021-04-09 20:21:36
53.0%,46.9%,0.04%,Imperial,2021-04-09,2021-04-08,2021-04-09 20:21:38
52.1%,47.8%,0.1%,Inyo,2021-04-09,2021-04-08,2021-04-09 20:21:41
54.4%,45.0%,0.6%,Kern,2021-04-09,2021-04-08,2021-04-09 20:21:43
54.1%,45.5%,0.4%,Kings,2021-04-09,2021-04-08,2021-04-09 20:21:46
53.8%,46.1%,0.1%,Lake,2021-04-09,2021-04-08,2021-04-09 20:21:48
52.2%,47.6%,0.2%,Lassen,2021-04-09,2021-04-08,2021-04-09 20:21:51
54.8%,45.0%,0.2%,Los Angeles,2021-04-09,2021-04-08,2021-04-09 20:21:53
54.4%,45.5%,0.1%,Madera,2021-04-09,2021-04-08,2021-04-09 20:21:56
55.3%,44.6%,0.1%,Marin,2021-04-09,2021-04-08,2021-04-09 20:21:58
53.6%,46.1%,0.3%,Mariposa,2021-04-09,2021-04-08,2021-04-09 20:22:01
53.6%,46.0%,0.4%,Mendocino,2021-04-09,2021-04-08,2021-04-09 20:22:03
54.7%,44.9%,0.4%,Merced,2021-04-09,2021-04-08,2021-04-09 20:22:06
52.7%,47.3%,0.000%,Modoc,2021-04-09,2021-04-08,2021-04-09 20:22:08
47.8%,52.2%,0.01%,Mono,2021-04-09,2021-04-08,2021-04-09 20:22:11
53.4%,45.0%,1.6%,Monterey,2021-04-09,2021-04-08,2021-04-09 20:22:13
53.1%,46.9%,0.1%,Napa,2021-04-09,2021-04-08,2021-04-09 20:22:15
55.4%,44.5%,0.1%,Nevada,2021-04-09,2021-04-08,2021-04-09 20:22:18
54.4%,44.4%,1.2%,Orange,2021-04-09,2021-04-08,2021-04-09 20:22:20
56.3%,43.7%,0.1%,Placer,2021-04-09,2021-04-08,2021-04-09 20:22:23
53.9%,46.1%,0.1%,Plumas,2021-04-09,2021-04-08,2021-04-09 20:22:25
54.5%,45.4%,0.1%,Riverside,2021-04-09,2021-04-08,2021-04-09 20:22:28
56.4%,43.4%,0.2%,Sacramento,2021-04-09,2021-04-08,2021-04-09 20:22:30
54.9%,44.8%,0.2%,San Benito,2021-04-09,2021-04-08,2021-04-09 20:22:33
55.8%,44.0%,0.2%,San Bernardino,2021-04-09,2021-04-08,2021-04-09 20:22:35
56.0%,43.2%,0.8%,San Diego,2021-04-09,2021-04-08,2021-04-09 20:22:37
51.7%,48.0%,0.3%,San Francisco,2021-04-09,2021-04-08,2021-04-09 20:22:40
55.5%,43.6%,0.9%,San Joaquin,2021-04-09,2021-04-08,2021-04-09 20:22:42
55.5%,44.3%,0.2%,San Luis Obispo,2021-04-09,2021-04-08,2021-04-09 20:22:45
55.2%,44.7%,0.1%,San Mateo,2021-04-09,2021-04-08,2021-04-09 20:22:47
54.8%,45.1%,0.1%,Santa Barbara,2021-04-09,2021-04-08,2021-04-09 20:22:50
54.6%,45.3%,0.1%,Santa Clara,2021-04-09,2021-04-08,2021-04-09 20:22:52
55.4%,44.2%,0.4%,Santa Cruz,2021-04-09,2021-04-08,2021-04-09 20:22:55
56.7%,43.2%,0.1%,Shasta,2021-04-09,2021-04-08,2021-04-09 20:22:57
52.3%,47.6%,0.1%,Sierra,2021-04-09,2021-04-08,2021-04-09 20:22:59
54.4%,45.6%,0.1%,Siskiyou,2021-04-09,2021-04-08,2021-04-09 20:23:02
56.0%,43.5%,0.5%,Solano,2021-04-09,2021-04-08,2021-04-09 20:23:05
55.5%,44.4%,0.1%,Sonoma,2021-04-09,2021-04-08,2021-04-09 20:23:07
55.5%,44.0%,0.5%,Stanislaus,2021-04-09,2021-04-08,2021-04-09 20:23:10
55.1%,44.8%,0.2%,Sutter,2021-04-09,2021-04-08,2021-04-09 20:23:12
55.2%,44.7%,0.1%,Tehama,2021-04-09,2021-04-08,2021-04-09 20:23:15
50.2%,49.7%,0.1%,Trinity,2021-04-09,2021-04-08,2021-04-09 20:23:17
54.3%,45.6%,0.1%,Tulare,2021-04-09,2021-04-08,2021-04-09 20:23:20
54.4%,45.4%,0.1%,Tuolumne,2021-04-09,2021-04-08,2021-04-09 20:23:22
54.9%,45.1%,0.05%,Ventura,2021-04-09,2021-04-08,2021-04-09 20:23:25
55.3%,43.0%,1.8%,Yolo,2021-04-09,2021-04-08,2021-04-09 20:23:27
56.2%,43.7%,0.2%,Yuba,2021-04-09,2021-04-08,2021-04-09 20:23:30
