American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Alameda,2021-04-10,2021-04-09,2021-04-11 08:23:08
1.8%,0.6%,0.3%,1.0%,0.3%,0.000%,18.5%,0.8%,76.9%,Alpine,2021-04-10,2021-04-08,2021-04-11 08:23:11
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Amador,2021-04-10,2021-04-09,2021-04-11 08:23:13
1.1%,2.8%,0.8%,9.6%,17.0%,0.1%,57.9%,6.7%,4.1%,Butte,2021-04-10,2021-04-09,2021-04-11 08:23:16
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Calaveras,2021-04-10,2021-04-09,2021-04-11 08:23:18
0.8%,0.7%,0.5%,33.7%,6.6%,0.1%,30.6%,5.9%,21.1%,Colusa,2021-04-10,2021-04-09,2021-04-11 08:23:21
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 08:23:24
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Del Norte,2021-04-10,2021-04-09,2021-04-11 08:23:26
0.3%,3.8%,0.6%,6.6%,14.0%,0.3%,60.6%,7.2%,6.6%,El Dorado,2021-04-10,2021-04-09,2021-04-11 08:23:29
0.5%,8.2%,2.3%,36.1%,10.7%,0.2%,28.5%,7.9%,5.6%,Fresno,2021-04-10,2021-04-09,2021-04-11 08:23:32
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Glenn,2021-04-10,2021-04-09,2021-04-11 08:23:34
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Humboldt,2021-04-10,2021-04-09,2021-04-11 08:23:37
0.2%,0.8%,0.4%,71.9%,2.7%,0.1%,10.0%,7.7%,6.2%,Imperial,2021-04-10,2021-04-09,2021-04-11 08:23:40
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Inyo,2021-04-10,2021-04-09,2021-04-11 08:23:43
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Kern,2021-04-10,2021-04-09,2021-04-11 08:23:45
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Kings,2021-04-10,2021-04-09,2021-04-11 08:23:48
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Lake,2021-04-10,2021-04-09,2021-04-11 08:23:50
1.0%,1.5%,0.9%,8.8%,7.9%,0.3%,63.2%,3.3%,13.1%,Lassen,2021-04-10,2021-04-09,2021-04-11 08:23:53
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 08:23:56
0.9%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.4%,Madera,2021-04-10,2021-04-09,2021-04-11 08:23:58
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Marin,2021-04-10,2021-04-09,2021-04-11 08:24:01
0.3%,13.2%,3.2%,22.2%,12.5%,0.4%,31.4%,10.0%,6.8%,Mariposa,2021-04-10,2021-04-09,2021-04-11 08:24:03
