American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Joaquin,2021-03-28,2021-03-27,2021-03-28 20:23:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-28 20:23:21
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Mateo,2021-03-28,2021-03-27,2021-03-28 20:23:24
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Barbara,2021-03-28,2021-03-27,2021-03-28 20:23:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Clara,2021-03-28,2021-03-27,2021-03-28 20:23:29
0.2%,2.0%,0.4%,20.1%,14.9%,0.1%,40.4%,10.0%,11.9%,Santa Cruz,2021-03-28,2021-03-27,2021-03-28 20:23:32
0.7%,1.3%,0.4%,3.2%,20.0%,0.1%,45.1%,13.3%,15.8%,Shasta,2021-03-28,2021-03-27,2021-03-28 20:23:34
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-28,2021-03-26,2021-03-28 20:23:37
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Siskiyou,2021-03-28,2021-03-27,2021-03-28 20:23:39
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Solano,2021-03-28,2021-03-27,2021-03-28 20:23:42
0.5%,2.1%,0.7%,13.6%,10.8%,0.2%,43.3%,8.5%,20.4%,Sonoma,2021-03-28,2021-03-27,2021-03-28 20:23:44
0.5%,5.2%,1.7%,25.5%,0.6%,0.7%,36.3%,9.5%,20.2%,Stanislaus,2021-03-28,2021-03-27,2021-03-28 20:23:47
0.7%,13.6%,1.0%,16.5%,12.1%,0.3%,38.7%,7.5%,9.6%,Sutter,2021-03-28,2021-03-27,2021-03-28 20:23:50
1.0%,0.6%,0.2%,10.8%,8.5%,0.1%,48.8%,9.9%,20.0%,Tehama,2021-03-28,2021-03-27,2021-03-28 20:23:52
1.3%,1.1%,0.2%,2.3%,8.8%,0.3%,62.6%,3.2%,20.2%,Trinity,2021-03-28,2021-03-26,2021-03-28 20:23:54
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tulare,2021-03-28,2021-03-27,2021-03-28 20:23:57
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,79.1%,6.2%,6.5%,Tuolumne,2021-03-28,2021-03-27,2021-03-28 20:23:59
0.2%,5.2%,0.9%,27.6%,16.1%,0.3%,33.6%,10.7%,5.4%,Ventura,2021-03-28,2021-03-27,2021-03-28 20:24:02
0.4%,6.3%,1.0%,13.0%,7.5%,0.3%,30.7%,9.4%,31.4%,Yolo,2021-03-28,2021-03-27,2021-03-28 20:24:05
1.1%,4.2%,2.0%,17.2%,9.4%,0.3%,48.9%,4.8%,12.2%,Yuba,2021-03-28,2021-03-27,2021-03-28 20:24:07
