American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
1.1%,1.3%,0.7%,6.1%,8%,0.3%,61%,3.7%,17.9%,Lassen,2021-03-20,2021-03-19,2021-03-20 20:19:48
0.2%,12.5%,4.3%,24.4%,18.5%,0.4%,19.6%,13.9%,6.2%,Los Angeles,2021-03-20,2021-03-19,2021-03-20 20:19:51
1%,1.8%,1.4%,32.9%,7.1%,0.2%,35.3%,7.8%,12.5%,Madera,2021-03-20,2021-03-19,2021-03-20 20:19:55
0.1%,4%,1%,8.2%,12.3%,0.2%,52.2%,6.4%,15.7%,Marin,2021-03-20,2021-03-19,2021-03-20 20:19:58
1.9%,0.9%,0.3%,7.2%,2.5%,0.1%,62.1%,5.3%,19.6%,Mariposa,2021-03-20,2021-03-19,2021-03-20 20:20:02
0.8%,1.3%,0.3%,16.6%,14%,0.2%,50.2%,5.4%,11.2%,Mendocino,2021-03-20,2021-03-19,2021-03-20 20:20:06
0.3%,5.5%,1.6%,32.4%,0.5%,0.3%,26.5%,8.4%,24.5%,Merced,2021-03-20,2021-03-19,2021-03-20 20:20:09
2.3%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.9%,Modoc,2021-03-20,2021-03-19,2021-03-20 20:20:13
0.4%,1.3%,0.3%,21.3%,10.4%,0.2%,58.4%,1.6%,6.1%,Mono,2021-03-20,2021-03-18,2021-03-20 20:20:16
0.2%,4.5%,1.1%,34.2%,11.9%,0.5%,28.8%,6.9%,11.8%,Monterey,2021-03-20,2021-03-19,2021-03-20 20:20:20
0.2%,4.3%,0.9%,17.3%,7.5%,0.4%,43.1%,6.2%,20.1%,Napa,2021-03-20,2021-03-19,2021-03-20 20:20:24
0.7%,0.6%,0.2%,5.1%,17.7%,0.1%,62.4%,6%,7.2%,Nevada,2021-03-20,2021-03-19,2021-03-20 20:20:27
0.1%,18.8%,0.8%,12.8%,16.6%,0.3%,31.8%,9.8%,8.9%,Orange,2021-03-20,2021-03-19,2021-03-20 20:20:31
0.4%,5.4%,0.9%,9.4%,13.4%,0.4%,47.2%,8%,15.1%,Placer,2021-03-20,2021-03-19,2021-03-20 20:20:35
0.8%,0.5%,0.3%,1.9%,6.4%,0%,74.5%,3.6%,11.9%,Plumas,2021-03-20,2021-03-19,2021-03-20 20:20:38
0.3%,5.7%,3.6%,23.5%,14.7%,0.3%,33.3%,11.9%,6.8%,Riverside,2021-03-20,2021-03-19,2021-03-20 20:20:42
0.4%,10.8%,4%,8.2%,10%,0.9%,31.7%,11.3%,22.7%,Sacramento,2021-03-20,2021-03-19,2021-03-20 20:20:46
0.2%,2.1%,0.6%,30.3%,5.1%,0.3%,23.2%,10.5%,27.9%,San Benito,2021-03-20,2021-03-19,2021-03-20 20:20:49
0.2%,9.1%,4.8%,27%,13.8%,0.4%,26%,11.6%,7.2%,San Bernardino,2021-03-20,2021-03-19,2021-03-20 20:20:53
0.4%,11.4%,2.3%,19.6%,1%,0.6%,45.6%,10.2%,8.9%,San Diego,2021-03-20,2021-03-19,2021-03-20 20:20:56
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,San Francisco,2021-03-20,2021-03-19,2021-03-20 20:21:00
0.3%,9.8%,3.2%,13.5%,2.4%,0.8%,23.4%,14.9%,31.6%,San Joaquin,2021-03-20,2021-03-19,2021-03-20 20:21:04
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,29.9%,15.3%,34.7%,San Luis Obispo,2021-03-20,2021-03-19,2021-03-20 20:21:08
0.2%,18.9%,1.2%,9.8%,14.8%,0.6%,29.7%,10%,14.9%,San Mateo,2021-03-20,2021-03-19,2021-03-20 20:21:12
0.2%,2.7%,0.8%,20.2%,19.3%,0.2%,35.4%,13.4%,7.8%,Santa Barbara,2021-03-20,2021-03-19,2021-03-20 20:21:15
0.1%,25.7%,1.4%,11.5%,13.6%,0.4%,25.1%,8.1%,14%,Santa Clara,2021-03-20,2021-03-19,2021-03-20 20:21:19
0.2%,2%,0.3%,19.5%,16.5%,0.1%,41.8%,9.8%,9.8%,Santa Cruz,2021-03-20,2021-03-19,2021-03-20 20:21:22
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Shasta,2021-03-20,2021-03-19,2021-03-20 20:21:26
0.6%,0.7%,0.1%,8.2%,9%,0%,74.1%,3.1%,4.2%,Sierra,2021-03-20,2021-03-18,2021-03-20 20:21:30
1.7%,0.8%,0.5%,5.3%,8.9%,0%,61.1%,4.3%,17.3%,Siskiyou,2021-03-20,2021-03-19,2021-03-20 20:21:33
0.3%,12%,3%,18.9%,12.5%,0.4%,30.8%,10.7%,11.5%,Solano,2021-03-20,2021-03-19,2021-03-20 20:21:37
0.5%,2.1%,0.7%,13.4%,12.1%,0.2%,45.7%,8.8%,16.5%,Sonoma,2021-03-20,2021-03-19,2021-03-20 20:21:41
0.4%,4.9%,1.6%,22.6%,1%,0.6%,36%,8.9%,23.9%,Stanislaus,2021-03-20,2021-03-19,2021-03-20 20:21:45
0.6%,13.4%,1%,16.3%,13.2%,0.2%,40.4%,7.3%,7.6%,Sutter,2021-03-20,2021-03-19,2021-03-20 20:21:48
1.1%,0.6%,0.2%,10.4%,9.2%,0.1%,50.4%,9.7%,18.2%,Tehama,2021-03-20,2021-03-19,2021-03-20 20:21:52
1.2%,0.9%,0.2%,2.3%,9.7%,0.3%,64.5%,3%,18%,Trinity,2021-03-20,2021-03-19,2021-03-20 20:21:55
0.2%,2.7%,0.7%,43.6%,6.7%,0.2%,30.7%,5.8%,9.4%,Tulare,2021-03-20,2021-03-19,2021-03-20 20:21:59
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.4%,6.3%,6.3%,Tuolumne,2021-03-20,2021-03-19,2021-03-20 20:22:02
0.2%,5.2%,0.9%,27.8%,17.9%,0.3%,33.8%,10%,4%,Ventura,2021-03-20,2021-03-19,2021-03-20 20:22:06
0.4%,6.4%,1%,12.8%,8.2%,0.3%,32.3%,9%,29.6%,Yolo,2021-03-20,2021-03-19,2021-03-20 20:22:10
1.2%,4.3%,2%,17.1%,10.5%,0.3%,50.5%,4.6%,9.6%,Yuba,2021-03-20,2021-03-19,2021-03-20 20:22:13
