American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,5.7%,3.7%,24.7%,11.6%,0.3%,31.1%,12.9%,9.6%,Riverside,2021-04-06,2021-04-05,2021-04-07 08:25:53
0.4%,10.3%,3.8%,8.2%,8.0%,0.8%,28.2%,10.5%,29.7%,Sacramento,2021-04-06,2021-04-05,2021-04-07 08:25:55
0.2%,2.1%,0.6%,28.6%,4.1%,0.2%,20.9%,10.1%,33.3%,San Benito,2021-04-06,2021-04-05,2021-04-07 08:25:58
0.2%,8.7%,4.9%,27.7%,11.0%,0.4%,24.6%,12.8%,9.6%,San Bernardino,2021-04-06,2021-04-05,2021-04-07 08:26:00
0.4%,12.2%,2.5%,21.2%,0.4%,0.6%,45.4%,9.1%,8.2%,San Diego,2021-04-06,2021-04-05,2021-04-07 08:26:02
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Francisco,2021-04-06,2021-04-05,2021-04-07 08:26:05
0.4%,11.2%,3.7%,16.0%,1.7%,0.9%,23.2%,15.2%,27.9%,San Joaquin,2021-04-06,2021-04-05,2021-04-07 08:26:07
0.2%,1.3%,0.4%,7.8%,10.4%,0.2%,31.7%,14.1%,33.9%,San Luis Obispo,2021-04-06,2021-04-05,2021-04-07 08:26:09
0.2%,17.6%,1.1%,10.0%,12.0%,0.5%,27.8%,10.0%,20.8%,San Mateo,2021-04-06,2021-04-05,2021-04-07 08:26:12
0.3%,2.8%,0.8%,22.0%,14.5%,0.2%,34.1%,14.1%,11.3%,Santa Barbara,2021-04-06,2021-04-05,2021-04-07 08:26:14
0.1%,24.4%,1.3%,10.9%,10.7%,0.4%,22.6%,8.8%,20.8%,Santa Clara,2021-04-06,2021-04-05,2021-04-07 08:26:16
0.2%,2.0%,0.4%,20.0%,13.7%,0.1%,39.8%,10.3%,13.6%,Santa Cruz,2021-04-06,2021-04-05,2021-04-07 08:26:19
0.7%,1.4%,0.5%,3.5%,17.8%,0.1%,44.7%,13.6%,17.6%,Shasta,2021-04-06,2021-04-05,2021-04-07 08:26:21
0.5%,0.9%,0.1%,8.0%,8.8%,0.000%,72.6%,3.1%,6.0%,Sierra,2021-04-06,2021-04-05,2021-04-07 08:26:24
1.6%,0.9%,0.5%,6.2%,8.0%,0.05%,58.4%,4.4%,19.9%,Siskiyou,2021-04-06,2021-04-05,2021-04-07 08:26:26
0.3%,10.4%,6.3%,9.2%,6.2%,0.9%,25.5%,10.6%,30.6%,Solano,2021-04-06,2021-04-05,2021-04-07 08:26:28
0.5%,2.1%,0.7%,13.9%,9.9%,0.2%,42.2%,8.3%,22.2%,Sonoma,2021-04-06,2021-04-05,2021-04-07 08:26:31
0.5%,5.3%,1.7%,25.8%,0.5%,0.7%,35.8%,10.0%,19.6%,Stanislaus,2021-04-06,2021-04-05,2021-04-07 08:26:33
0.7%,13.4%,1.0%,16.8%,11.4%,0.3%,37.9%,7.5%,11.0%,Sutter,2021-04-06,2021-04-05,2021-04-07 08:26:36
0.9%,0.6%,0.3%,10.7%,8.0%,0.1%,48.1%,10.0%,21.2%,Tehama,2021-04-06,2021-04-05,2021-04-07 08:26:38
1.4%,1.0%,0.2%,2.2%,8.0%,0.2%,61.4%,3.4%,22.2%,Trinity,2021-04-06,2021-04-05,2021-04-07 08:26:40
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tulare,2021-04-06,2021-04-05,2021-04-07 08:26:43
0.5%,1.4%,0.3%,4.6%,1.0%,0.4%,78.5%,6.4%,6.9%,Tuolumne,2021-04-06,2021-04-05,2021-04-07 08:26:45
0.2%,5.4%,0.9%,26.8%,14.6%,0.3%,33.7%,11.3%,6.8%,Ventura,2021-04-06,2021-04-05,2021-04-07 08:26:47
0.4%,6.3%,1.0%,13.3%,6.9%,0.3%,29.3%,9.6%,32.9%,Yolo,2021-04-06,2021-04-05,2021-04-07 08:26:50
1.1%,4.3%,2.0%,17.2%,8.9%,0.3%,47.8%,4.8%,13.6%,Yuba,2021-04-06,2021-04-05,2021-04-07 08:26:52
