Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
56.7%,42.9%,0.4%,Alameda,2021-03-20,2021-03-19,2021-03-21 06:18:54
47%,52.5%,0.5%,Alpine,2021-03-20,2021-03-18,2021-03-21 06:18:57
56.2%,43.7%,0.1%,Amador,2021-03-20,2021-03-19,2021-03-21 06:19:00
57.6%,42.4%,0.1%,Butte,2021-03-20,2021-03-19,2021-03-21 06:19:05
55.1%,44.2%,0.8%,Calaveras,2021-03-20,2021-03-19,2021-03-21 06:19:10
52.3%,45.6%,2%,Colusa,2021-03-20,2021-03-19,2021-03-21 06:19:13
57.9%,42%,0.1%,Contra Costa,2021-03-20,2021-03-19,2021-03-21 06:19:16
54.1%,45.7%,0.1%,Del Norte,2021-03-20,2021-03-19,2021-03-21 06:19:19
55.9%,44%,0.1%,El Dorado,2021-03-20,2021-03-19,2021-03-21 06:19:22
56.3%,43.6%,0.1%,Fresno,2021-03-20,2021-03-19,2021-03-21 06:19:25
56.7%,42.9%,0.4%,Glenn,2021-03-20,2021-03-19,2021-03-21 06:19:29
58.8%,41.1%,0.1%,Humboldt,2021-03-20,2021-03-19,2021-03-21 06:19:32
56.7%,42.9%,0.4%,Imperial,2021-03-20,2021-03-19,2021-03-21 06:19:35
53.6%,46.3%,0.1%,Inyo,2021-03-20,2021-03-19,2021-03-21 06:19:38
55.8%,43.5%,0.6%,Kern,2021-03-20,2021-03-19,2021-03-21 06:19:42
54.9%,44.6%,0.5%,Kings,2021-03-20,2021-03-19,2021-03-21 06:19:45
54.7%,45.2%,0.1%,Lake,2021-03-20,2021-03-19,2021-03-21 06:19:48
52.8%,47.1%,0.1%,Lassen,2021-03-20,2021-03-19,2021-03-21 06:19:51
56.8%,43%,0.2%,Los Angeles,2021-03-20,2021-03-19,2021-03-21 06:19:54
55.3%,44.6%,0.1%,Madera,2021-03-20,2021-03-19,2021-03-21 06:19:57
57%,42.9%,0.1%,Marin,2021-03-20,2021-03-19,2021-03-21 06:20:01
53.7%,46%,0.4%,Mariposa,2021-03-20,2021-03-19,2021-03-21 06:20:04
54.4%,44.8%,0.8%,Mendocino,2021-03-20,2021-03-19,2021-03-21 06:20:07
55.7%,43.9%,0.4%,Merced,2021-03-20,2021-03-19,2021-03-21 06:20:10
52.6%,47.4%,0%,Modoc,2021-03-20,2021-03-19,2021-03-21 06:20:13
47.5%,52.5%,0%,Mono,2021-03-20,2021-03-18,2021-03-21 06:20:16
55.6%,41%,3.4%,Monterey,2021-03-20,2021-03-19,2021-03-21 06:20:20
53.8%,46.1%,0.1%,Napa,2021-03-20,2021-03-19,2021-03-21 06:20:23
57.1%,42.8%,0.1%,Nevada,2021-03-20,2021-03-19,2021-03-21 06:20:26
56.6%,42.3%,1.1%,Orange,2021-03-20,2021-03-19,2021-03-21 06:20:30
56.7%,42.9%,0.4%,Placer,2021-03-20,2021-03-19,2021-03-21 06:20:33
54.4%,45.6%,0%,Plumas,2021-03-20,2021-03-19,2021-03-21 06:20:36
55.9%,44%,0.1%,Riverside,2021-03-20,2021-03-19,2021-03-21 06:20:39
57.8%,42%,0.2%,Sacramento,2021-03-20,2021-03-19,2021-03-21 06:20:42
57.3%,42.3%,0.4%,San Benito,2021-03-20,2021-03-19,2021-03-21 06:20:46
57.7%,42.1%,0.1%,San Bernardino,2021-03-20,2021-03-19,2021-03-21 06:20:49
57.8%,41.4%,0.7%,San Diego,2021-03-20,2021-03-19,2021-03-21 06:20:52
53.7%,46%,0.3%,San Francisco,2021-03-20,2021-03-19,2021-03-21 06:20:56
57.4%,41.9%,0.6%,San Joaquin,2021-03-20,2021-03-19,2021-03-21 06:20:59
57.1%,42.9%,0.1%,San Luis Obispo,2021-03-20,2021-03-19,2021-03-21 06:21:02
57.5%,42.5%,0.1%,San Mateo,2021-03-20,2021-03-19,2021-03-21 06:21:05
57.5%,42.4%,0.1%,Santa Barbara,2021-03-20,2021-03-19,2021-03-21 06:21:08
57.8%,42.2%,0.1%,Santa Clara,2021-03-20,2021-03-19,2021-03-21 06:21:11
57.4%,42.2%,0.4%,Santa Cruz,2021-03-20,2021-03-19,2021-03-21 06:21:15
57.6%,42.3%,0.1%,Shasta,2021-03-20,2021-03-19,2021-03-21 06:21:18
52.3%,47.5%,0.2%,Sierra,2021-03-20,2021-03-18,2021-03-21 06:21:21
55.6%,44.4%,0%,Siskiyou,2021-03-20,2021-03-19,2021-03-21 06:21:25
57.8%,42%,0.2%,Solano,2021-03-20,2021-03-19,2021-03-21 06:21:28
57.5%,42.5%,0.1%,Sonoma,2021-03-20,2021-03-19,2021-03-21 06:21:31
56.9%,42.7%,0.4%,Stanislaus,2021-03-20,2021-03-19,2021-03-21 06:21:34
56.4%,43%,0.5%,Sutter,2021-03-20,2021-03-19,2021-03-21 06:21:37
56.2%,43.7%,0%,Tehama,2021-03-20,2021-03-19,2021-03-21 06:21:40
50.6%,49.2%,0.2%,Trinity,2021-03-20,2021-03-19,2021-03-21 06:21:43
55.3%,44.6%,0.1%,Tulare,2021-03-20,2021-03-19,2021-03-21 06:21:46
56.7%,42.9%,0.4%,Tuolumne,2021-03-20,2021-03-19,2021-03-21 06:21:49
56.6%,43.4%,0%,Ventura,2021-03-20,2021-03-19,2021-03-21 06:21:53
55.7%,40.2%,4.2%,Yolo,2021-03-20,2021-03-19,2021-03-21 06:21:56
57.7%,42%,0.3%,Yuba,2021-03-20,2021-03-19,2021-03-21 06:21:59
