Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.3%,44.3%,0.3%,Alameda,2021-04-08,2021-04-07,2021-04-08 16:38:09
54.8%,44.7%,0.4%,Alpine,2021-04-08,2021-04-07,2021-04-08 16:38:12
55.4%,44.4%,0.2%,Amador,2021-04-08,2021-04-07,2021-04-08 16:38:14
55.5%,44.3%,0.1%,Butte,2021-04-08,2021-04-07,2021-04-08 16:38:17
54.8%,44.7%,0.4%,Calaveras,2021-04-08,2021-04-07,2021-04-08 16:38:20
50.4%,48.9%,0.6%,Colusa,2021-04-08,2021-04-07,2021-04-08 16:38:22
55.5%,44.4%,0.1%,Contra Costa,2021-04-08,2021-04-07,2021-04-08 16:38:25
54.8%,44.7%,0.4%,Del Norte,2021-04-08,2021-04-07,2021-04-08 16:38:28
54.9%,45.0%,0.1%,El Dorado,2021-04-08,2021-04-07,2021-04-08 16:38:31
55.1%,44.9%,0.1%,Fresno,2021-04-08,2021-04-07,2021-04-08 16:38:33
54.8%,44.7%,0.4%,Glenn,2021-04-08,2021-04-07,2021-04-08 16:38:36
54.8%,44.7%,0.4%,Humboldt,2021-04-08,2021-04-07,2021-04-08 16:38:38
54.8%,44.7%,0.4%,Imperial,2021-04-08,2021-04-07,2021-04-08 16:38:41
54.8%,44.7%,0.4%,Inyo,2021-04-08,2021-04-07,2021-04-08 16:38:44
54.8%,44.7%,0.4%,Kern,2021-04-08,2021-04-07,2021-04-08 16:38:47
54.8%,44.7%,0.4%,Kings,2021-04-08,2021-04-07,2021-04-08 16:38:49
54.8%,44.7%,0.4%,Lake,2021-04-08,2021-04-07,2021-04-08 16:38:52
54.8%,44.7%,0.4%,Lassen,2021-04-08,2021-04-07,2021-04-08 16:38:54
54.8%,44.7%,0.4%,Los Angeles,2021-04-08,2021-04-07,2021-04-08 16:38:57
54.4%,45.5%,0.1%,Madera,2021-04-08,2021-04-07,2021-04-08 16:39:00
55.4%,44.5%,0.1%,Marin,2021-04-08,2021-04-07,2021-04-08 16:39:03
53.6%,46.1%,0.3%,Mariposa,2021-04-08,2021-04-07,2021-04-08 16:39:06
53.7%,46.0%,0.4%,Mendocino,2021-04-08,2021-04-07,2021-04-08 16:39:08
54.7%,44.9%,0.4%,Merced,2021-04-08,2021-04-07,2021-04-08 16:39:11
52.7%,47.3%,0.000%,Modoc,2021-04-08,2021-04-06,2021-04-08 16:39:13
47.8%,52.2%,0.01%,Mono,2021-04-08,2021-04-07,2021-04-08 16:39:16
53.5%,44.8%,1.6%,Monterey,2021-04-08,2021-04-07,2021-04-08 16:39:19
53.1%,46.8%,0.1%,Napa,2021-04-08,2021-04-07,2021-04-08 16:39:22
54.8%,44.7%,0.4%,Nevada,2021-04-08,2021-04-07,2021-04-08 16:39:25
54.5%,44.3%,1.2%,Orange,2021-04-08,2021-04-07,2021-04-08 16:39:27
54.8%,44.7%,0.4%,Placer,2021-04-08,2021-04-07,2021-04-08 16:39:30
53.8%,46.1%,0.1%,Plumas,2021-04-08,2021-04-07,2021-04-08 16:39:33
54.6%,45.3%,0.1%,Riverside,2021-04-08,2021-04-07,2021-04-08 16:39:35
56.4%,43.4%,0.2%,Sacramento,2021-04-08,2021-04-07,2021-04-08 16:39:38
55.0%,44.7%,0.2%,San Benito,2021-04-08,2021-04-07,2021-04-08 16:39:41
55.9%,43.9%,0.2%,San Bernardino,2021-04-08,2021-04-07,2021-04-08 16:39:44
56.1%,43.1%,0.8%,San Diego,2021-04-08,2021-04-07,2021-04-08 16:39:47
51.8%,47.9%,0.3%,San Francisco,2021-04-08,2021-04-07,2021-04-08 16:39:49
55.6%,43.4%,0.9%,San Joaquin,2021-04-08,2021-04-07,2021-04-08 16:39:52
55.6%,44.2%,0.2%,San Luis Obispo,2021-04-08,2021-04-07,2021-04-08 16:39:54
55.4%,44.5%,0.1%,San Mateo,2021-04-08,2021-04-07,2021-04-08 16:39:57
54.9%,45.0%,0.1%,Santa Barbara,2021-04-08,2021-04-07,2021-04-08 16:40:00
54.9%,45.0%,0.1%,Santa Clara,2021-04-08,2021-04-07,2021-04-08 16:40:03
55.6%,44.0%,0.4%,Santa Cruz,2021-04-08,2021-04-07,2021-04-08 16:40:05
56.7%,43.1%,0.1%,Shasta,2021-04-08,2021-04-07,2021-04-08 16:40:08
52.3%,47.6%,0.1%,Sierra,2021-04-08,2021-04-07,2021-04-08 16:40:11
54.4%,45.5%,0.1%,Siskiyou,2021-04-08,2021-04-07,2021-04-08 16:40:13
56.0%,43.4%,0.5%,Solano,2021-04-08,2021-04-07,2021-04-08 16:40:16
55.6%,44.3%,0.1%,Sonoma,2021-04-08,2021-04-07,2021-04-08 16:40:19
55.6%,44.0%,0.5%,Stanislaus,2021-04-08,2021-04-07,2021-04-08 16:40:22
55.1%,44.8%,0.2%,Sutter,2021-04-08,2021-04-07,2021-04-08 16:40:24
55.3%,44.6%,0.1%,Tehama,2021-04-08,2021-04-07,2021-04-08 16:40:27
50.3%,49.7%,0.1%,Trinity,2021-04-08,2021-04-07,2021-04-08 16:40:30
54.3%,45.6%,0.1%,Tulare,2021-04-08,2021-04-07,2021-04-08 16:40:32
54.4%,45.5%,0.1%,Tuolumne,2021-04-08,2021-04-07,2021-04-08 16:40:35
55.0%,45.0%,0.05%,Ventura,2021-04-08,2021-04-07,2021-04-08 16:40:38
55.3%,42.9%,1.8%,Yolo,2021-04-08,2021-04-07,2021-04-08 16:40:41
56.3%,43.6%,0.2%,Yuba,2021-04-08,2021-04-07,2021-04-08 16:40:43
