American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,20.6%,5.6%,10.3%,10.3%,0.5%,25.1%,8.8%,18.6%,Alameda,2021-03-26,2021-03-25,2021-03-26 20:22:37
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Alpine,2021-03-26,2021-03-25,2021-03-26 20:22:40
0.8%,1.5%,0.3%,7.2%,4.0%,0.3%,67.1%,8.8%,9.9%,Amador,2021-03-26,2021-03-25,2021-03-26 20:22:42
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Butte,2021-03-26,2021-03-25,2021-03-26 20:22:45
0.4%,1.1%,0.4%,4.7%,1.4%,0.2%,54.2%,8.7%,29.0%,Calaveras,2021-03-26,2021-03-25,2021-03-26 20:22:47
1.1%,0.7%,0.4%,27.4%,5.5%,0.1%,32.4%,5.5%,26.8%,Colusa,2021-03-26,2021-03-25,2021-03-26 20:22:50
0.2%,10.8%,4.5%,12.5%,11.1%,0.6%,34.3%,7.8%,18.3%,Contra Costa,2021-03-26,2021-03-25,2021-03-26 20:22:54
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Del Norte,2021-03-26,2021-03-25,2021-03-26 20:22:56
0.2%,2.8%,0.5%,5.4%,12.8%,0.3%,49.7%,7.9%,20.4%,El Dorado,2021-03-26,2021-03-25,2021-03-26 20:22:59
0.5%,6.9%,2.1%,31.4%,9.0%,0.2%,28.8%,7.8%,13.3%,Fresno,2021-03-26,2021-03-25,2021-03-26 20:23:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Glenn,2021-03-26,2021-03-25,2021-03-26 20:23:04
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Humboldt,2021-03-26,2021-03-25,2021-03-26 20:23:07
0.1%,0.7%,0.4%,66.2%,2.1%,0.1%,9.7%,6.6%,14.1%,Imperial,2021-03-26,2021-03-25,2021-03-26 20:23:09
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Inyo,2021-03-26,2021-03-25,2021-03-26 20:23:12
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kern,2021-03-26,2021-03-25,2021-03-26 20:23:14
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kings,2021-03-26,2021-03-25,2021-03-26 20:23:17
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lake,2021-03-26,2021-03-25,2021-03-26 20:23:19
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lassen,2021-03-26,2021-03-25,2021-03-26 20:23:22
0.2%,12.4%,4.4%,24.7%,16.4%,0.4%,19.6%,14.4%,7.5%,Los Angeles,2021-03-26,2021-03-25,2021-03-26 20:23:25
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Madera,2021-03-26,2021-03-25,2021-03-26 20:23:28
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Marin,2021-03-26,2021-03-25,2021-03-26 20:23:31
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mariposa,2021-03-26,2021-03-25,2021-03-26 20:23:34
0.8%,1.3%,0.3%,16.7%,13.6%,0.2%,50.3%,5.6%,11.3%,Mendocino,2021-03-26,2021-03-25,2021-03-26 20:23:37
0.3%,5.9%,1.6%,33.1%,0.5%,0.3%,25.8%,8.6%,24.1%,Merced,2021-03-26,2021-03-25,2021-03-26 20:23:39
2.2%,1.5%,1.0%,7.4%,4.6%,0.1%,71.2%,1.9%,10.0%,Modoc,2021-03-26,2021-03-25,2021-03-26 20:23:42
0.4%,1.3%,0.3%,21.4%,10.3%,0.1%,58.0%,1.7%,6.4%,Mono,2021-03-26,2021-03-25,2021-03-26 20:23:44
0.2%,4.3%,1.1%,35.2%,10.4%,0.5%,27.0%,7.3%,14.0%,Monterey,2021-03-26,2021-03-25,2021-03-26 20:23:47
