American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Siskiyou,2021-04-03,2021-04-02,2021-04-03 16:38:21
0.3%,10.5%,6.3%,9.1%,6.3%,0.9%,25.7%,10.7%,30.3%,Solano,2021-04-03,2021-04-02,2021-04-03 16:38:23
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sonoma,2021-04-03,2021-04-02,2021-04-03 16:38:26
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Stanislaus,2021-04-03,2021-04-02,2021-04-03 16:38:29
0.7%,13.5%,1.0%,16.7%,11.6%,0.3%,38.1%,7.5%,10.5%,Sutter,2021-04-03,2021-04-02,2021-04-03 16:38:31
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tehama,2021-04-03,2021-04-02,2021-04-03 16:38:34
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Trinity,2021-04-03,2021-04-02,2021-04-03 16:38:37
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tulare,2021-04-03,2021-04-02,2021-04-03 16:38:40
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tuolumne,2021-04-03,2021-04-02,2021-04-03 16:38:43
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Ventura,2021-04-03,2021-04-02,2021-04-03 16:38:45
0.4%,6.3%,1.0%,13.3%,7.1%,0.3%,29.9%,9.7%,32.1%,Yolo,2021-04-03,2021-04-02,2021-04-03 16:38:48
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Yuba,2021-04-03,2021-04-02,2021-04-03 16:38:51
