American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Alameda,2021-03-29,2021-03-28,2021-03-30 10:22:03
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Alpine,2021-03-29,2021-03-25,2021-03-30 10:22:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Amador,2021-03-29,2021-03-28,2021-03-30 10:22:08
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Butte,2021-03-29,2021-03-28,2021-03-30 10:22:10
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Calaveras,2021-03-29,2021-03-28,2021-03-30 10:22:13
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Colusa,2021-03-29,2021-03-28,2021-03-30 10:22:15
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Contra Costa,2021-03-29,2021-03-28,2021-03-30 10:22:18
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Del Norte,2021-03-29,2021-03-28,2021-03-30 10:22:21
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,El Dorado,2021-03-29,2021-03-28,2021-03-30 10:22:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Fresno,2021-03-29,2021-03-28,2021-03-30 10:22:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Glenn,2021-03-29,2021-03-28,2021-03-30 10:22:29
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Humboldt,2021-03-29,2021-03-28,2021-03-30 10:22:31
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Imperial,2021-03-29,2021-03-28,2021-03-30 10:22:34
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Inyo,2021-03-29,2021-03-28,2021-03-30 10:22:36
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kern,2021-03-29,2021-03-28,2021-03-30 10:22:39
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Kings,2021-03-29,2021-03-28,2021-03-30 10:22:41
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Lake,2021-03-29,2021-03-28,2021-03-30 10:22:44
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Lassen,2021-03-29,2021-03-28,2021-03-30 10:22:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Los Angeles,2021-03-29,2021-03-28,2021-03-30 10:22:49
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Madera,2021-03-29,2021-03-28,2021-03-30 10:22:51
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Marin,2021-03-29,2021-03-28,2021-03-30 10:22:54
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mariposa,2021-03-29,2021-03-27,2021-03-30 10:22:56
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mendocino,2021-03-29,2021-03-28,2021-03-30 10:22:59
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Merced,2021-03-29,2021-03-28,2021-03-30 10:23:02
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Modoc,2021-03-29,2021-03-28,2021-03-30 10:23:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Mono,2021-03-29,2021-03-28,2021-03-30 10:23:07
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Monterey,2021-03-29,2021-03-28,2021-03-30 10:23:09
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Napa,2021-03-29,2021-03-28,2021-03-30 10:23:12
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Nevada,2021-03-29,2021-03-28,2021-03-30 10:23:14
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Orange,2021-03-29,2021-03-28,2021-03-30 10:23:17
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,29.9%,11.0%,13.4%,Placer,2021-03-29,2021-03-28,2021-03-30 10:23:20
