0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.1%,19.2%,26.0%,54.7%,Modoc,2021-04-01,2021-03-31,2021-04-02 06:26:46
1.5%,45.3%,28.5%,24.8%,Mono,2021-04-01,2021-03-31,2021-04-02 06:26:48
0.5%,38.5%,24.4%,36.6%,Monterey,2021-04-01,2021-03-31,2021-04-02 06:26:51
0.3%,36.8%,23.9%,38.9%,Napa,2021-04-01,2021-03-31,2021-04-02 06:26:53
0.5%,22.8%,21.4%,55.3%,Nevada,2021-04-01,2021-03-31,2021-04-02 06:26:56
0.5%,38.1%,24.6%,36.8%,Orange,2021-04-01,2021-03-31,2021-04-02 06:26:59
0.5%,28.9%,23.1%,47.5%,Placer,2021-04-01,2021-03-31,2021-04-02 06:27:01
0.1%,20.3%,21.7%,57.9%,Plumas,2021-04-01,2021-03-31,2021-04-02 06:27:04
0.4%,32.8%,24.7%,42.1%,Riverside,2021-04-01,2021-03-31,2021-04-02 06:27:06
0.5%,37.6%,24.7%,37.3%,Sacramento,2021-04-01,2021-03-31,2021-04-02 06:27:08
0.3%,38.8%,25.3%,35.7%,San Benito,2021-04-01,2021-03-31,2021-04-02 06:27:11
0.6%,37.9%,25.6%,35.9%,San Bernardino,2021-04-01,2021-03-31,2021-04-02 06:27:13
0.4%,37.2%,22.0%,40.4%,San Diego,2021-04-01,2021-03-31,2021-04-02 06:27:16
0.5%,38.5%,24.4%,36.6%,San Francisco,2021-04-01,2021-03-31,2021-04-02 06:27:18
0.5%,36.8%,26.1%,36.5%,San Joaquin,2021-04-01,2021-03-31,2021-04-02 06:27:21
0.3%,28.2%,20.7%,50.8%,San Luis Obispo,2021-04-01,2021-03-31,2021-04-02 06:27:23
0.6%,39.2%,24.0%,36.2%,San Mateo,2021-04-01,2021-03-31,2021-04-02 06:27:26
0.3%,35.3%,22.5%,41.9%,Santa Barbara,2021-04-01,2021-03-31,2021-04-02 06:27:28
0.6%,39.1%,24.2%,36.1%,Santa Clara,2021-04-01,2021-03-31,2021-04-02 06:27:31
0.5%,36.2%,23.4%,40.0%,Santa Cruz,2021-04-01,2021-03-31,2021-04-02 06:27:33
0.3%,23.8%,22.9%,53.0%,Shasta,2021-04-01,2021-03-31,2021-04-02 06:27:35
0.0%,21.1%,27.7%,51.2%,Sierra,2021-04-01,2021-03-31,2021-04-02 06:27:38
0.4%,22.0%,23.1%,54.6%,Siskiyou,2021-04-01,2021-03-31,2021-04-02 06:27:40
0.4%,34.1%,26.6%,38.9%,Solano,2021-04-01,2021-03-31,2021-04-02 06:27:43
0.4%,33.3%,24.2%,42.1%,Sonoma,2021-04-01,2021-03-31,2021-04-02 06:27:45
0.6%,36.0%,26.2%,37.2%,Stanislaus,2021-04-01,2021-03-31,2021-04-02 06:27:48
0.2%,32.0%,26.0%,41.7%,Sutter,2021-04-01,2021-03-31,2021-04-02 06:27:50
0.1%,24.8%,25.6%,49.5%,Tehama,2021-04-01,2021-03-31,2021-04-02 06:27:53
0.1%,19.8%,22.5%,57.6%,Trinity,2021-04-01,2021-03-31,2021-04-02 06:27:55
0.6%,41.8%,26.3%,31.3%,Tulare,2021-04-01,2021-03-31,2021-04-02 06:27:58
0.1%,19.4%,25.3%,55.1%,Tuolumne,2021-04-01,2021-03-31,2021-04-02 06:28:00
0.5%,38.5%,24.4%,36.6%,Ventura,2021-04-01,2021-03-31,2021-04-02 06:28:03
0.6%,44.0%,22.5%,33.0%,Yolo,2021-04-01,2021-03-31,2021-04-02 06:28:05
0.2%,30.0%,25.7%,44.1%,Yuba,2021-04-01,2021-03-31,2021-04-02 06:28:08
