American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,25.0%,6.3%,11.5%,11.9%,0.6%,27.8%,9.6%,7.0%,Alameda,2021-04-09,2021-04-08,2021-04-10 14:19:35
1.7%,0.6%,0.3%,1.0%,0.3%,0.000%,18.6%,0.8%,76.8%,Alpine,2021-04-09,2021-04-08,2021-04-10 14:19:38
0.8%,1.6%,0.5%,7.7%,4.0%,0.3%,70.5%,8.7%,5.8%,Amador,2021-04-09,2021-04-08,2021-04-10 14:19:40
1.1%,2.8%,0.8%,9.6%,17.1%,0.1%,57.9%,6.7%,4.0%,Butte,2021-04-09,2021-04-08,2021-04-10 14:19:43
0.4%,1.3%,0.4%,5.4%,1.9%,0.2%,58.0%,8.2%,24.1%,Calaveras,2021-04-09,2021-04-08,2021-04-10 14:19:45
0.8%,0.7%,0.5%,33.5%,6.7%,0.1%,30.9%,5.9%,20.9%,Colusa,2021-04-09,2021-04-08,2021-04-10 14:19:48
0.2%,12.7%,5.1%,14.8%,12.1%,0.6%,38.2%,8.6%,7.6%,Contra Costa,2021-04-09,2021-04-08,2021-04-10 14:19:50
6.3%,1.7%,0.5%,6.6%,11.4%,0.1%,58.8%,3.1%,11.5%,Del Norte,2021-04-09,2021-04-08,2021-04-10 14:19:53
0.3%,3.8%,0.6%,6.6%,14.3%,0.3%,60.9%,7.2%,6.0%,El Dorado,2021-04-09,2021-04-08,2021-04-10 14:19:55
0.5%,8.3%,2.3%,36.1%,10.8%,0.2%,28.6%,7.9%,5.4%,Fresno,2021-04-09,2021-04-08,2021-04-10 14:19:58
1.8%,1.5%,0.2%,27.4%,9.6%,0.1%,42.8%,10.8%,5.8%,Glenn,2021-04-09,2021-04-08,2021-04-10 14:20:00
3.0%,1.5%,0.8%,8.0%,14.0%,0.2%,65.9%,2.7%,3.8%,Humboldt,2021-04-09,2021-04-08,2021-04-10 14:20:03
0.2%,0.8%,0.4%,72.4%,2.8%,0.1%,10.1%,7.7%,5.7%,Imperial,2021-04-09,2021-04-08,2021-04-10 14:20:05
0.9%,1.2%,0.2%,11.0%,21.5%,0.1%,55.7%,3.4%,6.0%,Inyo,2021-04-09,2021-04-08,2021-04-10 14:20:08
0.3%,4.4%,2.5%,35.6%,12.3%,0.2%,29.0%,9.4%,6.3%,Kern,2021-04-09,2021-04-08,2021-04-10 14:20:10
0.6%,2.9%,2.2%,45.4%,7.8%,0.2%,27.4%,5.8%,7.6%,Kings,2021-04-09,2021-04-08,2021-04-10 14:20:13
