American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lake,2021-04-04,2021-04-03,2021-04-05 02:41:06
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lassen,2021-04-04,2021-04-03,2021-04-05 02:41:08
0.2%,12.4%,4.4%,25.0%,14.3%,0.4%,19.7%,14.8%,8.9%,Los Angeles,2021-04-04,2021-04-03,2021-04-05 02:41:11
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Madera,2021-04-04,2021-04-03,2021-04-05 02:41:13
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Marin,2021-04-04,2021-04-03,2021-04-05 02:41:16
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mariposa,2021-04-04,2021-04-03,2021-04-05 02:41:18
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mendocino,2021-04-04,2021-04-03,2021-04-05 02:41:21
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Merced,2021-04-04,2021-04-03,2021-04-05 02:41:23
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Modoc,2021-04-04,2021-04-01,2021-04-05 02:41:26
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mono,2021-04-04,2021-04-03,2021-04-05 02:41:28
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Monterey,2021-04-04,2021-04-03,2021-04-05 02:41:31
0.2%,4.0%,0.9%,18.1%,6.4%,0.4%,39.0%,6.1%,25.0%,Napa,2021-04-04,2021-04-03,2021-04-05 02:41:34
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Nevada,2021-04-04,2021-04-03,2021-04-05 02:41:36
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Orange,2021-04-04,2021-04-03,2021-04-05 02:41:39
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Placer,2021-04-04,2021-04-03,2021-04-05 02:41:41
0.9%,0.6%,0.4%,2.2%,6.0%,0.0%,72.8%,3.8%,13.2%,Plumas,2021-04-04,2021-04-03,2021-04-05 02:41:44
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Riverside,2021-04-04,2021-04-03,2021-04-05 02:41:47
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sacramento,2021-04-04,2021-04-03,2021-04-05 02:41:49
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Benito,2021-04-04,2021-04-03,2021-04-05 02:41:52
0.2%,8.7%,4.9%,27.6%,11.2%,0.4%,24.7%,12.8%,9.5%,San Bernardino,2021-04-04,2021-04-03,2021-04-05 02:41:55
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Diego,2021-04-04,2021-04-03,2021-04-05 02:41:57
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Francisco,2021-04-04,2021-04-03,2021-04-05 02:42:00
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Joaquin,2021-04-04,2021-04-03,2021-04-05 02:42:02
0.2%,1.3%,0.4%,7.6%,10.5%,0.1%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-04,2021-04-03,2021-04-05 02:42:05
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Mateo,2021-04-04,2021-04-03,2021-04-05 02:42:08
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Barbara,2021-04-04,2021-04-03,2021-04-05 02:42:10
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Clara,2021-04-04,2021-04-03,2021-04-05 02:42:13
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Cruz,2021-04-04,2021-04-03,2021-04-05 02:42:16
0.7%,1.4%,0.5%,3.4%,18.1%,0.1%,44.9%,13.5%,17.4%,Shasta,2021-04-04,2021-04-03,2021-04-05 02:42:18
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sierra,2021-04-04,2021-04-02,2021-04-05 02:42:21
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Siskiyou,2021-04-04,2021-04-03,2021-04-05 02:42:23
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Solano,2021-04-04,2021-04-03,2021-04-05 02:42:26
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sonoma,2021-04-04,2021-04-03,2021-04-05 02:42:29
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Stanislaus,2021-04-04,2021-04-03,2021-04-05 02:42:31
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sutter,2021-04-04,2021-04-03,2021-04-05 02:42:34
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tehama,2021-04-04,2021-04-03,2021-04-05 02:42:37
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Trinity,2021-04-04,2021-04-02,2021-04-05 02:42:39
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tulare,2021-04-04,2021-04-03,2021-04-05 02:42:42
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tuolumne,2021-04-04,2021-04-03,2021-04-05 02:42:45
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Ventura,2021-04-04,2021-04-03,2021-04-05 02:42:47
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Yolo,2021-04-04,2021-04-03,2021-04-05 02:42:50
1.1%,4.3%,2.0%,17.3%,8.9%,0.3%,48.0%,4.8%,13.4%,Yuba,2021-04-04,2021-04-03,2021-04-05 02:42:53
