American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,20.4%,5.4%,10.2%,9.8%,0.5%,24.2%,8.8%,20.4%,Alameda,2021-03-31,2021-03-30,2021-04-01 06:24:53
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alpine,2021-03-31,2021-03-29,2021-04-01 06:24:55
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Amador,2021-03-31,2021-03-30,2021-04-01 06:24:58
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Butte,2021-03-31,2021-03-30,2021-04-01 06:25:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Calaveras,2021-03-31,2021-03-30,2021-04-01 06:25:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Colusa,2021-03-31,2021-03-30,2021-04-01 06:25:06
0.2%,10.6%,4.4%,12.5%,10.5%,0.5%,33.7%,7.7%,19.9%,Contra Costa,2021-03-31,2021-03-30,2021-04-01 06:25:09
6.6%,1.7%,0.5%,5.2%,7.4%,0.1%,60.7%,3.0%,14.7%,Del Norte,2021-03-31,2021-03-30,2021-04-01 06:25:12
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,El Dorado,2021-03-31,2021-03-30,2021-04-01 06:25:15
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Fresno,2021-03-31,2021-03-30,2021-04-01 06:25:18
2.0%,1.2%,0.2%,21.8%,7.8%,0.1%,42.3%,10.4%,14.2%,Glenn,2021-03-31,2021-03-30,2021-04-01 06:25:21
3.4%,1.3%,0.7%,6.9%,13.0%,0.2%,63.3%,3.2%,8.1%,Humboldt,2021-03-31,2021-03-30,2021-04-01 06:25:23
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Imperial,2021-03-31,2021-03-30,2021-04-01 06:25:26
1.0%,1.1%,0.2%,9.2%,20.5%,0.2%,53.0%,5.5%,9.4%,Inyo,2021-03-31,2021-03-30,2021-04-01 06:25:29
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kern,2021-03-31,2021-03-30,2021-04-01 06:25:31
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kings,2021-03-31,2021-03-30,2021-04-01 06:25:34
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lake,2021-03-31,2021-03-30,2021-04-01 06:25:37
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lassen,2021-03-31,2021-03-30,2021-04-01 06:25:40
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Los Angeles,2021-03-31,2021-03-30,2021-04-01 06:25:42
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Madera,2021-03-31,2021-03-30,2021-04-01 06:25:45
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Marin,2021-03-31,2021-03-30,2021-04-01 06:25:48
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mariposa,2021-03-31,2021-03-30,2021-04-01 06:25:51
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mendocino,2021-03-31,2021-03-30,2021-04-01 06:25:53
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Merced,2021-03-31,2021-03-30,2021-04-01 06:25:56
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Modoc,2021-03-31,2021-03-30,2021-04-01 06:25:58
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mono,2021-03-31,2021-03-30,2021-04-01 06:26:01
0.2%,4.1%,1.1%,36.0%,9.7%,0.5%,26.1%,7.5%,14.9%,Monterey,2021-03-31,2021-03-30,2021-04-01 06:26:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Napa,2021-03-31,2021-03-30,2021-04-01 06:26:07
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Nevada,2021-03-31,2021-03-30,2021-04-01 06:26:09
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Orange,2021-03-31,2021-03-30,2021-04-01 06:26:12
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Placer,2021-03-31,2021-03-30,2021-04-01 06:26:15
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Plumas,2021-03-31,2021-03-30,2021-04-01 06:26:18
0.3%,5.7%,3.7%,24.3%,12.6%,0.3%,31.7%,12.7%,8.7%,Riverside,2021-03-31,2021-03-30,2021-04-01 06:26:20
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sacramento,2021-03-31,2021-03-30,2021-04-01 06:26:23
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Benito,2021-03-31,2021-03-30,2021-04-01 06:26:26
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Bernardino,2021-03-31,2021-03-30,2021-04-01 06:26:28
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Diego,2021-03-31,2021-03-30,2021-04-01 06:26:31
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Francisco,2021-03-31,2021-03-30,2021-04-01 06:26:34
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Joaquin,2021-03-31,2021-03-30,2021-04-01 06:26:37
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Luis Obispo,2021-03-31,2021-03-30,2021-04-01 06:26:39
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Mateo,2021-03-31,2021-03-30,2021-04-01 06:26:42
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Barbara,2021-03-31,2021-03-30,2021-04-01 06:26:45
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Clara,2021-03-31,2021-03-30,2021-04-01 06:26:48
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Cruz,2021-03-31,2021-03-30,2021-04-01 06:26:51
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Shasta,2021-03-31,2021-03-30,2021-04-01 06:26:53
0.5%,0.9%,0.1%,8.2%,8.9%,0.0%,72.7%,3.2%,5.6%,Sierra,2021-03-31,2021-03-30,2021-04-01 06:26:56
1.6%,0.8%,0.5%,6.3%,8.2%,0.0%,58.8%,4.4%,19.2%,Siskiyou,2021-03-31,2021-03-30,2021-04-01 06:26:59
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Solano,2021-03-31,2021-03-30,2021-04-01 06:27:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sonoma,2021-03-31,2021-03-30,2021-04-01 06:27:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Stanislaus,2021-03-31,2021-03-30,2021-04-01 06:27:07
0.7%,13.6%,1.0%,16.6%,12.0%,0.3%,38.5%,7.5%,9.9%,Sutter,2021-03-31,2021-03-30,2021-04-01 06:27:10
1.0%,0.6%,0.2%,10.8%,8.3%,0.1%,48.5%,10.0%,20.4%,Tehama,2021-03-31,2021-03-30,2021-04-01 06:27:12
1.3%,1.1%,0.2%,2.2%,8.8%,0.3%,62.4%,3.3%,20.5%,Trinity,2021-03-31,2021-03-30,2021-04-01 06:27:15
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Tulare,2021-03-31,2021-03-30,2021-04-01 06:27:18
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Tuolumne,2021-03-31,2021-03-30,2021-04-01 06:27:20
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Ventura,2021-03-31,2021-03-30,2021-04-01 06:27:23
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Yolo,2021-03-31,2021-03-30,2021-04-01 06:27:26
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Yuba,2021-03-31,2021-03-30,2021-04-01 06:27:29
