Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.2%,42.5%,0.3%,Alameda,2021-03-24,2021-03-23,2021-03-25 02:52:02
46.8%,52.7%,0.5%,Alpine,2021-03-24,2021-03-22,2021-03-25 02:52:06
56.0%,43.9%,0.1%,Amador,2021-03-24,2021-03-23,2021-03-25 02:52:09
57.1%,42.8%,0.1%,Butte,2021-03-24,2021-03-23,2021-03-25 02:52:13
55.0%,44.2%,0.8%,Calaveras,2021-03-24,2021-03-23,2021-03-25 02:52:16
51.9%,46.2%,1.9%,Colusa,2021-03-24,2021-03-23,2021-03-25 02:52:21
57.4%,42.5%,0.1%,Contra Costa,2021-03-24,2021-03-23,2021-03-25 02:52:25
53.9%,46.0%,0.1%,Del Norte,2021-03-24,2021-03-23,2021-03-25 02:52:27
55.7%,44.2%,0.1%,El Dorado,2021-03-24,2021-03-23,2021-03-25 02:52:31
56.0%,43.9%,0.1%,Fresno,2021-03-24,2021-03-23,2021-03-25 02:52:33
56.6%,43.3%,0.1%,Glenn,2021-03-24,2021-03-23,2021-03-25 02:52:36
58.4%,41.4%,0.1%,Humboldt,2021-03-24,2021-03-23,2021-03-25 02:52:38
54.7%,45.3%,0.0%,Imperial,2021-03-24,2021-03-23,2021-03-25 02:52:41
53.5%,46.4%,0.1%,Inyo,2021-03-24,2021-03-23,2021-03-25 02:52:44
55.6%,43.8%,0.6%,Kern,2021-03-24,2021-03-23,2021-03-25 02:52:46
55.2%,44.4%,0.4%,Kings,2021-03-24,2021-03-23,2021-03-25 02:52:49
54.4%,45.5%,0.1%,Lake,2021-03-24,2021-03-23,2021-03-25 02:52:52
52.7%,47.1%,0.2%,Lassen,2021-03-24,2021-03-23,2021-03-25 02:52:54
56.2%,43.4%,0.4%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 02:52:57
55.1%,44.8%,0.1%,Madera,2021-03-24,2021-03-23,2021-03-25 02:53:00
56.8%,43.1%,0.1%,Marin,2021-03-24,2021-03-23,2021-03-25 02:53:02
53.6%,45.9%,0.4%,Mariposa,2021-03-24,2021-03-23,2021-03-25 02:53:05
54.1%,45.1%,0.8%,Mendocino,2021-03-24,2021-03-23,2021-03-25 02:53:08
55.3%,44.2%,0.4%,Merced,2021-03-24,2021-03-23,2021-03-25 02:53:10
52.7%,47.3%,0.0%,Modoc,2021-03-24,2021-03-23,2021-03-25 02:53:13
47.4%,52.5%,0.0%,Mono,2021-03-24,2021-03-23,2021-03-25 02:53:16
54.8%,42.0%,3.2%,Monterey,2021-03-24,2021-03-23,2021-03-25 02:53:18
53.4%,46.5%,0.1%,Napa,2021-03-24,2021-03-23,2021-03-25 02:53:21
56.7%,43.2%,0.1%,Nevada,2021-03-24,2021-03-23,2021-03-25 02:53:23
56.0%,42.9%,1.0%,Orange,2021-03-24,2021-03-23,2021-03-25 02:53:26
57.4%,42.6%,0.1%,Placer,2021-03-24,2021-03-23,2021-03-25 02:53:29
54.3%,45.6%,0.0%,Plumas,2021-03-24,2021-03-23,2021-03-25 02:53:31
55.7%,44.2%,0.1%,Riverside,2021-03-24,2021-03-23,2021-03-25 02:53:34
57.5%,42.3%,0.2%,Sacramento,2021-03-24,2021-03-23,2021-03-25 02:53:37
56.9%,42.7%,0.4%,San Benito,2021-03-24,2021-03-23,2021-03-25 02:53:39
57.4%,42.5%,0.1%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 02:53:42
57.4%,41.9%,0.8%,San Diego,2021-03-24,2021-03-23,2021-03-25 02:53:44
53.1%,46.6%,0.3%,San Francisco,2021-03-24,2021-03-23,2021-03-25 02:53:47
56.8%,42.5%,0.8%,San Joaquin,2021-03-24,2021-03-23,2021-03-25 02:53:49
56.6%,43.3%,0.1%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-25 02:53:52
57.0%,42.9%,0.1%,San Mateo,2021-03-24,2021-03-23,2021-03-25 02:53:55
56.6%,43.3%,0.1%,Santa Barbara,2021-03-24,2021-03-23,2021-03-25 02:53:58
57.2%,42.7%,0.1%,Santa Clara,2021-03-24,2021-03-23,2021-03-25 02:54:01
57.1%,42.5%,0.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-25 02:54:03
57.5%,42.4%,0.1%,Shasta,2021-03-24,2021-03-23,2021-03-25 02:54:06
52.1%,47.7%,0.2%,Sierra,2021-03-24,2021-03-23,2021-03-25 02:54:08
56.2%,43.4%,0.4%,Siskiyou,2021-03-24,2021-03-23,2021-03-25 02:54:10
57.4%,42.4%,0.2%,Solano,2021-03-24,2021-03-23,2021-03-25 02:54:13
56.9%,43.1%,0.1%,Sonoma,2021-03-24,2021-03-23,2021-03-25 02:54:15
56.4%,43.2%,0.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-25 02:54:18
56.0%,43.6%,0.5%,Sutter,2021-03-24,2021-03-23,2021-03-25 02:54:20
56.0%,43.9%,0.0%,Tehama,2021-03-24,2021-03-23,2021-03-25 02:54:23
50.6%,49.3%,0.2%,Trinity,2021-03-24,2021-03-23,2021-03-25 02:54:25
55.1%,44.8%,0.1%,Tulare,2021-03-24,2021-03-23,2021-03-25 02:54:28
54.9%,45.0%,0.1%,Tuolumne,2021-03-24,2021-03-23,2021-03-25 02:54:31
56.2%,43.7%,0.0%,Ventura,2021-03-24,2021-03-23,2021-03-25 02:54:34
55.3%,40.7%,3.9%,Yolo,2021-03-24,2021-03-23,2021-03-25 02:54:36
57.6%,42.2%,0.3%,Yuba,2021-03-24,2021-03-23,2021-03-25 02:54:39
