0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.7%,44.4%,27.1%,27.8%,Alameda,2021-04-11,2021-04-10,2021-04-12 02:41:20
0.1%,36.5%,35.0%,28.3%,Alpine,2021-04-11,2021-04-09,2021-04-12 02:41:22
0.1%,20.2%,26.3%,53.4%,Amador,2021-04-11,2021-04-10,2021-04-12 02:41:24
0.7%,35.4%,24.9%,39.0%,Butte,2021-04-11,2021-04-10,2021-04-12 02:41:27
0.4%,16.9%,27.4%,55.3%,Calaveras,2021-04-11,2021-04-10,2021-04-12 02:41:29
0.2%,38.2%,27.4%,34.3%,Colusa,2021-04-11,2021-04-10,2021-04-12 02:41:32
1.2%,39.5%,28.9%,30.4%,Contra Costa,2021-04-11,2021-04-10,2021-04-12 02:41:34
0.1%,26.7%,28.7%,44.5%,Del Norte,2021-04-11,2021-04-10,2021-04-12 02:41:36
0.6%,25.8%,29.3%,44.4%,El Dorado,2021-04-11,2021-04-10,2021-04-12 02:41:39
0.7%,42.4%,26.8%,30.1%,Fresno,2021-04-11,2021-04-10,2021-04-12 02:41:41
0.4%,32.2%,27.4%,40.0%,Glenn,2021-04-11,2021-04-09,2021-04-12 02:41:44
0.4%,37.1%,23.8%,38.6%,Humboldt,2021-04-11,2021-04-10,2021-04-12 02:41:46
0.4%,42.3%,26.3%,31.1%,Imperial,2021-04-11,2021-04-10,2021-04-12 02:41:48
0.3%,29.2%,25.9%,44.6%,Inyo,2021-04-11,2021-04-10,2021-04-12 02:41:51
1.1%,41.9%,27.2%,29.9%,Kern,2021-04-11,2021-04-10,2021-04-12 02:41:53
0.6%,44.2%,29.0%,26.2%,Kings,2021-04-11,2021-04-10,2021-04-12 02:41:56
0.2%,25.5%,28.8%,45.4%,Lake,2021-04-11,2021-04-10,2021-04-12 02:41:58
0.1%,24.5%,27.9%,47.6%,Lassen,2021-04-11,2021-04-09,2021-04-12 02:42:00
0.6%,43.4%,27.8%,28.1%,Los Angeles,2021-04-11,2021-04-10,2021-04-12 02:42:03
0.5%,36.4%,27.0%,36.1%,Madera,2021-04-11,2021-04-10,2021-04-12 02:42:05
1.3%,33.6%,29.6%,35.5%,Marin,2021-04-11,2021-04-10,2021-04-12 02:42:08
0.2%,19.9%,25.4%,54.4%,Mariposa,2021-04-11,2021-04-10,2021-04-12 02:42:10
0.7%,32.7%,25.4%,41.2%,Mendocino,2021-04-11,2021-04-10,2021-04-12 02:42:12
0.6%,41.8%,26.5%,31.2%,Merced,2021-04-11,2021-04-10,2021-04-12 02:42:15
0.1%,20.7%,26.8%,52.3%,Modoc,2021-04-11,2021-04-09,2021-04-12 02:42:17
1.4%,46.6%,29.3%,22.6%,Mono,2021-04-11,2021-04-10,2021-04-12 02:42:20
0.7%,44.1%,26.2%,29.0%,Monterey,2021-04-11,2021-04-10,2021-04-12 02:42:22
0.6%,37.9%,26.5%,35.1%,Napa,2021-04-11,2021-04-10,2021-04-12 02:42:25
0.8%,25.2%,25.7%,48.3%,Nevada,2021-04-11,2021-04-10,2021-04-12 02:42:28
0.7%,39.8%,27.7%,31.8%,Orange,2021-04-11,2021-04-10,2021-04-12 02:42:30
0.6%,29.8%,26.7%,42.9%,Placer,2021-04-11,2021-04-10,2021-04-12 02:42:33
0.2%,22.5%,25.7%,51.6%,Plumas,2021-04-11,2021-04-10,2021-04-12 02:42:35
0.9%,35.4%,27.9%,35.8%,Riverside,2021-04-11,2021-04-10,2021-04-12 02:42:38
0.7%,38.9%,27.3%,33.2%,Sacramento,2021-04-11,2021-04-10,2021-04-12 02:42:40
0.4%,40.2%,28.6%,30.8%,San Benito,2021-04-11,2021-04-10,2021-04-12 02:42:43
0.8%,39.4%,28.9%,30.8%,San Bernardino,2021-04-11,2021-04-10,2021-04-12 02:42:45
0.6%,39.5%,25.2%,34.8%,San Diego,2021-04-11,2021-04-10,2021-04-12 02:42:48
0.4%,48.2%,25.4%,25.9%,San Francisco,2021-04-11,2021-04-10,2021-04-12 02:42:51
0.6%,38.5%,28.3%,32.6%,San Joaquin,2021-04-11,2021-04-10,2021-04-12 02:42:54
0.4%,31.1%,25.0%,43.5%,San Luis Obispo,2021-04-11,2021-04-10,2021-04-12 02:42:56
0.8%,40.7%,28.0%,30.5%,San Mateo,2021-04-11,2021-04-10,2021-04-12 02:42:59
0.6%,39.2%,25.8%,34.4%,Santa Barbara,2021-04-11,2021-04-10,2021-04-12 02:43:01
0.8%,41.2%,29.3%,28.7%,Santa Clara,2021-04-11,2021-04-10,2021-04-12 02:43:04
0.6%,37.6%,27.4%,34.3%,Santa Cruz,2021-04-11,2021-04-10,2021-04-12 02:43:06
0.4%,24.4%,25.3%,49.9%,Shasta,2021-04-11,2021-04-10,2021-04-12 02:43:09
0.000%,24.0%,29.0%,47.0%,Sierra,2021-04-11,2021-04-10,2021-04-12 02:43:11
0.5%,22.7%,25.0%,51.8%,Siskiyou,2021-04-11,2021-04-10,2021-04-12 02:43:14
0.5%,36.0%,28.6%,34.8%,Solano,2021-04-11,2021-04-10,2021-04-12 02:43:17
0.7%,34.9%,27.2%,37.2%,Sonoma,2021-04-11,2021-04-10,2021-04-12 02:43:19
1.1%,38.5%,27.2%,33.1%,Stanislaus,2021-04-11,2021-04-10,2021-04-12 02:43:22
0.4%,35.4%,27.7%,36.4%,Sutter,2021-04-11,2021-04-10,2021-04-12 02:43:24
0.5%,25.4%,27.7%,46.4%,Tehama,2021-04-11,2021-04-10,2021-04-12 02:43:27
0.1%,20.6%,25.2%,54.2%,Trinity,2021-04-11,2021-04-10,2021-04-12 02:43:30
0.9%,43.3%,27.1%,28.8%,Tulare,2021-04-11,2021-04-10,2021-04-12 02:43:32
0.5%,21.1%,26.4%,52.0%,Tuolumne,2021-04-11,2021-04-10,2021-04-12 02:43:35
0.7%,36.6%,29.0%,33.8%,Ventura,2021-04-11,2021-04-10,2021-04-12 02:43:38
0.8%,46.1%,24.7%,28.4%,Yolo,2021-04-11,2021-04-10,2021-04-12 02:43:40
0.3%,34.1%,28.6%,37.0%,Yuba,2021-04-11,2021-04-10,2021-04-12 02:43:43
