Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.3%,42.3%,0.3%,Alameda,2021-03-23,2021-03-22,2021-03-23 16:28:33
46.9%,52.6%,0.5%,Alpine,2021-03-23,2021-03-22,2021-03-23 16:28:37
56.1%,43.8%,0.1%,Amador,2021-03-23,2021-03-22,2021-03-23 16:28:40
57.3%,42.7%,0.1%,Butte,2021-03-23,2021-03-22,2021-03-23 16:28:44
55.1%,44.2%,0.8%,Calaveras,2021-03-23,2021-03-22,2021-03-23 16:28:49
51.7%,46.3%,2%,Colusa,2021-03-23,2021-03-22,2021-03-23 16:28:53
57.6%,42.3%,0.1%,Contra Costa,2021-03-23,2021-03-22,2021-03-23 16:28:57
53.7%,46.2%,0.1%,Del Norte,2021-03-23,2021-03-22,2021-03-23 16:29:00
55.7%,44.2%,0.1%,El Dorado,2021-03-23,2021-03-22,2021-03-23 16:29:04
56.1%,43.8%,0.1%,Fresno,2021-03-23,2021-03-22,2021-03-23 16:29:07
56.9%,42.9%,0.1%,Glenn,2021-03-23,2021-03-22,2021-03-23 16:29:13
58.5%,41.4%,0.1%,Humboldt,2021-03-23,2021-03-22,2021-03-23 16:29:18
54.8%,45.1%,0%,Imperial,2021-03-23,2021-03-22,2021-03-23 16:29:21
53.6%,46.3%,0.1%,Inyo,2021-03-23,2021-03-22,2021-03-23 16:29:25
55.6%,43.8%,0.6%,Kern,2021-03-23,2021-03-22,2021-03-23 16:29:29
55%,44.6%,0.4%,Kings,2021-03-23,2021-03-22,2021-03-23 16:29:33
54.5%,45.4%,0.1%,Lake,2021-03-23,2021-03-22,2021-03-23 16:29:37
52.7%,47.1%,0.1%,Lassen,2021-03-23,2021-03-22,2021-03-23 16:29:41
56.4%,43.4%,0.2%,Los Angeles,2021-03-23,2021-03-22,2021-03-23 16:29:45
55.1%,44.9%,0.1%,Madera,2021-03-23,2021-03-22,2021-03-23 16:29:48
56.8%,43.1%,0.1%,Marin,2021-03-23,2021-03-22,2021-03-23 16:29:52
53.6%,46.1%,0.4%,Mariposa,2021-03-23,2021-03-22,2021-03-23 16:29:56
54.1%,45.1%,0.8%,Mendocino,2021-03-23,2021-03-22,2021-03-23 16:30:00
55.5%,44.1%,0.4%,Merced,2021-03-23,2021-03-22,2021-03-23 16:30:04
52.6%,47.4%,0%,Modoc,2021-03-23,2021-03-20,2021-03-23 16:30:08
47.5%,52.5%,0%,Mono,2021-03-23,2021-03-22,2021-03-23 16:30:12
54.9%,41.9%,3.2%,Monterey,2021-03-23,2021-03-22,2021-03-23 16:30:16
53.5%,46.4%,0.1%,Napa,2021-03-23,2021-03-22,2021-03-23 16:30:20
56.9%,43%,0.1%,Nevada,2021-03-23,2021-03-22,2021-03-23 16:30:23
56.2%,42.8%,1%,Orange,2021-03-23,2021-03-22,2021-03-23 16:30:27
57.4%,42.5%,0.1%,Placer,2021-03-23,2021-03-22,2021-03-23 16:30:30
54.4%,45.5%,0%,Plumas,2021-03-23,2021-03-22,2021-03-23 16:30:34
55.8%,44.2%,0.1%,Riverside,2021-03-23,2021-03-22,2021-03-23 16:30:37
57.6%,42.2%,0.2%,Sacramento,2021-03-23,2021-03-22,2021-03-23 16:30:41
57%,42.7%,0.4%,San Benito,2021-03-23,2021-03-22,2021-03-23 16:30:46
57.5%,42.4%,0.1%,San Bernardino,2021-03-23,2021-03-22,2021-03-23 16:30:52
57.6%,41.7%,0.8%,San Diego,2021-03-23,2021-03-22,2021-03-23 16:30:56
53.3%,46.4%,0.3%,San Francisco,2021-03-23,2021-03-22,2021-03-23 16:31:00
57%,42.3%,0.7%,San Joaquin,2021-03-23,2021-03-22,2021-03-23 16:31:04
56.8%,43.1%,0.1%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-23 16:31:08
57.1%,42.8%,0.1%,San Mateo,2021-03-23,2021-03-22,2021-03-23 16:31:12
56.9%,43%,0.1%,Santa Barbara,2021-03-23,2021-03-22,2021-03-23 16:31:15
57.3%,42.6%,0.1%,Santa Clara,2021-03-23,2021-03-22,2021-03-23 16:31:19
57.2%,42.4%,0.4%,Santa Cruz,2021-03-23,2021-03-22,2021-03-23 16:31:23
57.5%,42.4%,0.1%,Shasta,2021-03-23,2021-03-22,2021-03-23 16:31:27
52.2%,47.6%,0.2%,Sierra,2021-03-23,2021-03-18,2021-03-23 16:31:31
55.5%,44.5%,0%,Siskiyou,2021-03-23,2021-03-22,2021-03-23 16:31:35
57.6%,42.3%,0.2%,Solano,2021-03-23,2021-03-22,2021-03-23 16:31:38
57%,42.9%,0.1%,Sonoma,2021-03-23,2021-03-22,2021-03-23 16:31:42
56.6%,43%,0.4%,Stanislaus,2021-03-23,2021-03-22,2021-03-23 16:31:46
56%,43.5%,0.5%,Sutter,2021-03-23,2021-03-22,2021-03-23 16:31:50
56.1%,43.9%,0%,Tehama,2021-03-23,2021-03-22,2021-03-23 16:31:54
50.5%,49.4%,0.2%,Trinity,2021-03-23,2021-03-21,2021-03-23 16:31:58
55.2%,44.8%,0.1%,Tulare,2021-03-23,2021-03-22,2021-03-23 16:32:01
55%,44.9%,0.1%,Tuolumne,2021-03-23,2021-03-22,2021-03-23 16:32:05
56.3%,43.7%,0%,Ventura,2021-03-23,2021-03-22,2021-03-23 16:32:09
55.4%,40.6%,4%,Yolo,2021-03-23,2021-03-22,2021-03-23 16:32:13
57.5%,42.2%,0.3%,Yuba,2021-03-23,2021-03-22,2021-03-23 16:32:17
