American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Alameda,2021-04-08,2021-04-07,2021-04-09 14:20:53
1.7%,0.7%,0.3%,0.9%,0.3%,0.000%,18.8%,0.8%,76.6%,Alpine,2021-04-08,2021-04-06,2021-04-09 14:20:56
0.8%,1.5%,0.5%,7.6%,4.1%,0.3%,70.4%,8.8%,5.8%,Amador,2021-04-08,2021-04-07,2021-04-09 14:20:59
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Butte,2021-04-08,2021-04-07,2021-04-09 14:21:02
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Calaveras,2021-04-08,2021-04-07,2021-04-09 14:21:04
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Colusa,2021-04-08,2021-04-07,2021-04-09 14:21:07
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Contra Costa,2021-04-08,2021-04-07,2021-04-09 14:21:10
6.3%,1.6%,0.5%,6.4%,11.7%,0.1%,59.5%,3.1%,10.7%,Del Norte,2021-04-08,2021-04-07,2021-04-09 14:21:12
0.3%,3.9%,0.6%,6.6%,14.4%,0.3%,61.1%,7.3%,5.5%,El Dorado,2021-04-08,2021-04-07,2021-04-09 14:21:15
0.5%,8.3%,2.3%,36.2%,10.9%,0.2%,28.6%,7.9%,5.1%,Fresno,2021-04-08,2021-04-07,2021-04-09 14:21:18
1.8%,1.5%,0.2%,27.5%,9.8%,0.1%,43.0%,10.8%,5.3%,Glenn,2021-04-08,2021-04-07,2021-04-09 14:21:20
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Humboldt,2021-04-08,2021-04-07,2021-04-09 14:21:23
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Imperial,2021-04-08,2021-04-07,2021-04-09 14:21:26
1.0%,1.2%,0.2%,10.9%,21.7%,0.1%,55.8%,3.3%,5.8%,Inyo,2021-04-08,2021-04-07,2021-04-09 14:21:29
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Kern,2021-04-08,2021-04-07,2021-04-09 14:21:31
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Kings,2021-04-08,2021-04-07,2021-04-09 14:21:34
1.8%,1.2%,1.3%,16.8%,15.9%,0.2%,57.7%,2.6%,2.6%,Lake,2021-04-08,2021-04-07,2021-04-09 14:21:37
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Lassen,2021-04-08,2021-04-07,2021-04-09 14:21:40
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Los Angeles,2021-04-08,2021-04-07,2021-04-09 14:21:43
0.9%,2.1%,1.6%,37.5%,7.9%,0.1%,34.7%,9.6%,5.7%,Madera,2021-04-08,2021-04-07,2021-04-09 14:21:45
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Marin,2021-04-08,2021-04-07,2021-04-09 14:21:48
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Mariposa,2021-04-08,2021-04-07,2021-04-09 14:21:51
0.8%,1.4%,0.3%,16.4%,16.7%,0.2%,51.2%,5.6%,7.5%,Mendocino,2021-04-08,2021-04-07,2021-04-09 14:21:53
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Merced,2021-04-08,2021-04-07,2021-04-09 14:21:56
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Modoc,2021-04-08,2021-04-06,2021-04-09 14:21:58
0.4%,1.6%,0.2%,24.4%,12.1%,0.2%,58.9%,1.4%,0.7%,Mono,2021-04-08,2021-04-07,2021-04-09 14:22:01
0.2%,4.3%,1.1%,45.0%,11.1%,0.5%,27.1%,5.1%,5.6%,Monterey,2021-04-08,2021-04-07,2021-04-09 14:22:04
0.2%,5.3%,1.1%,21.1%,8.4%,0.4%,47.9%,7.7%,7.8%,Napa,2021-04-08,2021-04-07,2021-04-09 14:22:07
0.7%,1.0%,0.2%,5.1%,17.6%,0.1%,66.0%,4.7%,4.5%,Nevada,2021-04-08,2021-04-07,2021-04-09 14:22:09
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Orange,2021-04-08,2021-04-07,2021-04-09 14:22:12
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Placer,2021-04-08,2021-04-07,2021-04-09 14:22:15
0.9%,0.7%,0.4%,2.8%,6.7%,0.1%,75.2%,3.6%,9.5%,Plumas,2021-04-08,2021-04-07,2021-04-09 14:22:17
0.2%,6.1%,3.9%,29.7%,14.7%,0.3%,31.8%,9.2%,4.0%,Riverside,2021-04-08,2021-04-07,2021-04-09 14:22:20
0.4%,14.7%,5.6%,9.8%,11.4%,1.1%,37.2%,12.6%,7.2%,Sacramento,2021-04-08,2021-04-07,2021-04-09 14:22:23
0.3%,2.8%,0.7%,35.1%,6.2%,0.3%,25.4%,11.0%,18.2%,San Benito,2021-04-08,2021-04-07,2021-04-09 14:22:26
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Bernardino,2021-04-08,2021-04-07,2021-04-09 14:22:28
0.4%,12.3%,2.5%,21.4%,0.6%,0.6%,45.3%,8.9%,8.0%,San Diego,2021-04-08,2021-04-07,2021-04-09 14:22:31
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Francisco,2021-04-08,2021-04-07,2021-04-09 14:22:34
0.4%,12.1%,3.9%,16.6%,2.5%,0.9%,24.2%,15.4%,24.0%,San Joaquin,2021-04-08,2021-04-07,2021-04-09 14:22:36
0.2%,1.7%,0.5%,10.0%,14.1%,0.2%,39.6%,11.0%,22.8%,San Luis Obispo,2021-04-08,2021-04-07,2021-04-09 14:22:39
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Mateo,2021-04-08,2021-04-07,2021-04-09 14:22:42
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Santa Barbara,2021-04-08,2021-04-07,2021-04-09 14:22:45
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Santa Clara,2021-04-08,2021-04-07,2021-04-09 14:22:47
0.2%,2.4%,0.4%,22.1%,16.4%,0.1%,43.7%,9.3%,5.4%,Santa Cruz,2021-04-08,2021-04-07,2021-04-09 14:22:50
0.7%,1.8%,0.6%,4.6%,23.8%,0.1%,51.9%,8.4%,7.9%,Shasta,2021-04-08,2021-04-07,2021-04-09 14:22:53
0.6%,0.9%,0.1%,8.0%,9.6%,0.000%,75.2%,2.7%,2.9%,Sierra,2021-04-08,2021-04-07,2021-04-09 14:22:55
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Siskiyou,2021-04-08,2021-04-07,2021-04-09 14:22:58
0.4%,14.6%,8.8%,11.1%,9.3%,1.2%,34.3%,13.6%,6.8%,Solano,2021-04-08,2021-04-07,2021-04-09 14:23:01
0.5%,2.9%,0.9%,15.2%,13.0%,0.3%,53.8%,8.9%,4.6%,Sonoma,2021-04-08,2021-04-07,2021-04-09 14:23:04
