American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,24.7%,6.2%,11.4%,11.4%,0.6%,27.2%,9.6%,8.6%,Alameda,2021-04-13,2021-04-12,2021-04-14 02:39:17
1.8%,0.6%,0.3%,1.0%,0.3%,0.000%,18.4%,0.8%,76.9%,Alpine,2021-04-13,2021-04-09,2021-04-14 02:39:19
0.8%,1.6%,0.5%,7.8%,3.9%,0.3%,70.6%,8.6%,5.9%,Amador,2021-04-13,2021-04-12,2021-04-14 02:39:22
1.1%,2.8%,0.8%,9.6%,16.9%,0.1%,57.8%,6.7%,4.2%,Butte,2021-04-13,2021-04-12,2021-04-14 02:39:24
0.4%,1.4%,0.5%,5.5%,1.8%,0.2%,58.3%,8.2%,23.7%,Calaveras,2021-04-13,2021-04-12,2021-04-14 02:39:27
0.8%,0.7%,0.5%,33.6%,6.5%,0.1%,30.5%,6.0%,21.3%,Colusa,2021-04-13,2021-04-12,2021-04-14 02:39:29
0.2%,12.6%,5.0%,14.9%,11.7%,0.6%,37.6%,8.5%,8.9%,Contra Costa,2021-04-13,2021-04-12,2021-04-14 02:39:32
6.1%,1.8%,0.5%,6.7%,10.9%,0.1%,58.5%,3.0%,12.4%,Del Norte,2021-04-13,2021-04-12,2021-04-14 02:39:34
0.3%,3.8%,0.6%,6.6%,13.8%,0.3%,60.2%,7.2%,7.2%,El Dorado,2021-04-13,2021-04-12,2021-04-14 02:39:37
0.5%,8.2%,2.3%,36.0%,10.5%,0.2%,28.4%,7.9%,6.0%,Fresno,2021-04-13,2021-04-12,2021-04-14 02:39:39
1.8%,1.6%,0.2%,27.4%,9.5%,0.1%,42.5%,10.8%,6.3%,Glenn,2021-04-13,2021-04-12,2021-04-14 02:39:42
3.0%,1.6%,0.8%,8.0%,13.7%,0.2%,65.7%,2.7%,4.3%,Humboldt,2021-04-13,2021-04-12,2021-04-14 02:39:44
0.2%,0.8%,0.4%,71.6%,2.6%,0.1%,9.9%,7.7%,6.7%,Imperial,2021-04-13,2021-04-12,2021-04-14 02:39:47
0.9%,1.2%,0.2%,11.1%,21.1%,0.2%,55.7%,3.4%,6.3%,Inyo,2021-04-13,2021-04-12,2021-04-14 02:39:49
