0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.2%,19.9%,25.4%,54.4%,Mariposa,2021-04-11,2021-04-10,2021-04-12 10:22:49
0.7%,32.7%,25.4%,41.2%,Mendocino,2021-04-11,2021-04-10,2021-04-12 10:22:51
0.6%,41.8%,26.5%,31.2%,Merced,2021-04-11,2021-04-10,2021-04-12 10:22:54
0.1%,20.7%,26.8%,52.3%,Modoc,2021-04-11,2021-04-09,2021-04-12 10:22:57
1.4%,46.6%,29.3%,22.6%,Mono,2021-04-11,2021-04-10,2021-04-12 10:22:59
0.7%,44.1%,26.2%,29.0%,Monterey,2021-04-11,2021-04-10,2021-04-12 10:23:02
0.6%,37.9%,26.5%,35.1%,Napa,2021-04-11,2021-04-10,2021-04-12 10:23:04
0.8%,25.2%,25.7%,48.3%,Nevada,2021-04-11,2021-04-10,2021-04-12 10:23:07
0.7%,39.8%,27.7%,31.8%,Orange,2021-04-11,2021-04-10,2021-04-12 10:23:09
0.6%,29.8%,26.7%,42.9%,Placer,2021-04-11,2021-04-10,2021-04-12 10:23:12
0.2%,22.5%,25.7%,51.6%,Plumas,2021-04-11,2021-04-10,2021-04-12 10:23:14
0.9%,35.4%,27.9%,35.8%,Riverside,2021-04-11,2021-04-10,2021-04-12 10:23:17
0.7%,38.9%,27.3%,33.2%,Sacramento,2021-04-11,2021-04-10,2021-04-12 10:23:19
0.4%,40.2%,28.6%,30.8%,San Benito,2021-04-11,2021-04-10,2021-04-12 10:23:22
0.8%,39.4%,28.9%,30.8%,San Bernardino,2021-04-11,2021-04-10,2021-04-12 10:23:24
0.6%,39.5%,25.2%,34.8%,San Diego,2021-04-11,2021-04-10,2021-04-12 10:23:27
0.4%,48.2%,25.4%,25.9%,San Francisco,2021-04-11,2021-04-10,2021-04-12 10:23:29
0.6%,38.5%,28.3%,32.6%,San Joaquin,2021-04-11,2021-04-10,2021-04-12 10:23:32
0.4%,31.1%,25.0%,43.5%,San Luis Obispo,2021-04-11,2021-04-10,2021-04-12 10:23:35
0.8%,40.7%,28.0%,30.5%,San Mateo,2021-04-11,2021-04-10,2021-04-12 10:23:37
0.6%,39.2%,25.8%,34.4%,Santa Barbara,2021-04-11,2021-04-10,2021-04-12 10:23:40
0.8%,41.2%,29.3%,28.7%,Santa Clara,2021-04-11,2021-04-10,2021-04-12 10:23:42
0.6%,37.6%,27.4%,34.3%,Santa Cruz,2021-04-11,2021-04-10,2021-04-12 10:23:45
0.4%,24.4%,25.3%,49.9%,Shasta,2021-04-11,2021-04-10,2021-04-12 10:23:48
0.000%,24.0%,29.0%,47.0%,Sierra,2021-04-11,2021-04-10,2021-04-12 10:23:50
0.5%,22.7%,25.0%,51.8%,Siskiyou,2021-04-11,2021-04-10,2021-04-12 10:23:52
0.5%,36.0%,28.6%,34.8%,Solano,2021-04-11,2021-04-10,2021-04-12 10:23:55
0.7%,34.9%,27.2%,37.2%,Sonoma,2021-04-11,2021-04-10,2021-04-12 10:23:58
1.1%,38.5%,27.2%,33.1%,Stanislaus,2021-04-11,2021-04-10,2021-04-12 10:24:00
0.4%,35.4%,27.7%,36.4%,Sutter,2021-04-11,2021-04-10,2021-04-12 10:24:03
0.5%,25.4%,27.7%,46.4%,Tehama,2021-04-11,2021-04-10,2021-04-12 10:24:05
0.1%,20.6%,25.2%,54.2%,Trinity,2021-04-11,2021-04-10,2021-04-12 10:24:08
0.9%,43.3%,27.1%,28.8%,Tulare,2021-04-11,2021-04-10,2021-04-12 10:24:11
0.5%,21.1%,26.4%,52.0%,Tuolumne,2021-04-11,2021-04-10,2021-04-12 10:24:13
0.7%,36.6%,29.0%,33.8%,Ventura,2021-04-11,2021-04-10,2021-04-12 10:24:16
0.8%,46.1%,24.7%,28.4%,Yolo,2021-04-11,2021-04-10,2021-04-12 10:24:18
0.3%,34.1%,28.6%,37.0%,Yuba,2021-04-11,2021-04-10,2021-04-12 10:24:21
