American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Alameda,2021-03-19,2021-03-18,2021-03-20 10:19:30
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Alpine,2021-03-19,2021-03-18,2021-03-20 10:19:34
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Amador,2021-03-19,2021-03-18,2021-03-20 10:19:37
1.2%,2.1%,0.7%,7.3%,17.1%,0.1%,57%,7.9%,6.7%,Butte,2021-03-19,2021-03-18,2021-03-20 10:19:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Calaveras,2021-03-19,2021-03-18,2021-03-20 10:19:43
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Colusa,2021-03-19,2021-03-18,2021-03-20 10:19:48
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Contra Costa,2021-03-19,2021-03-18,2021-03-20 10:19:52
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Del Norte,2021-03-19,2021-03-17,2021-03-20 10:19:55
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,El Dorado,2021-03-19,2021-03-18,2021-03-20 10:19:59
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Fresno,2021-03-19,2021-03-18,2021-03-20 10:20:02
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Glenn,2021-03-19,2021-03-18,2021-03-20 10:20:06
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Humboldt,2021-03-19,2021-03-18,2021-03-20 10:20:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Imperial,2021-03-19,2021-03-18,2021-03-20 10:20:13
1.1%,0.8%,0.2%,8.7%,22.6%,0.1%,54.2%,4.9%,7.3%,Inyo,2021-03-19,2021-03-18,2021-03-20 10:20:16
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Kern,2021-03-19,2021-03-18,2021-03-20 10:20:20
0.8%,2.7%,1.9%,41.3%,7.5%,0.2%,27.5%,5.8%,12.2%,Kings,2021-03-19,2021-03-18,2021-03-20 10:20:23
1.9%,1%,1.1%,15.6%,16.6%,0.2%,56.6%,2.9%,4.2%,Lake,2021-03-19,2021-03-18,2021-03-20 10:20:27
1%,1.3%,0.7%,6.2%,8.1%,0.2%,61.1%,3.7%,17.6%,Lassen,2021-03-19,2021-03-18,2021-03-20 10:20:30
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Los Angeles,2021-03-19,2021-03-18,2021-03-20 10:20:35
1%,1.8%,1.4%,32.8%,7.3%,0.2%,35.7%,7.7%,12%,Madera,2021-03-19,2021-03-18,2021-03-20 10:20:38
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Marin,2021-03-19,2021-03-18,2021-03-20 10:20:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Mariposa,2021-03-19,2021-03-18,2021-03-20 10:20:45
