American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Alameda,2021-03-25,2021-03-24,2021-03-26 10:22:35
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Alpine,2021-03-25,2021-03-24,2021-03-26 10:22:37
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Amador,2021-03-25,2021-03-24,2021-03-26 10:22:40
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Butte,2021-03-25,2021-03-24,2021-03-26 10:22:42
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Calaveras,2021-03-25,2021-03-24,2021-03-26 10:22:45
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Colusa,2021-03-25,2021-03-24,2021-03-26 10:22:47
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Contra Costa,2021-03-25,2021-03-24,2021-03-26 10:22:50
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Del Norte,2021-03-25,2021-03-24,2021-03-26 10:22:52
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,El Dorado,2021-03-25,2021-03-24,2021-03-26 10:22:54
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Fresno,2021-03-25,2021-03-24,2021-03-26 10:22:57
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Glenn,2021-03-25,2021-03-24,2021-03-26 10:22:59
3.4%,1.3%,0.7%,5.9%,13.9%,0.2%,64.2%,3.1%,7.3%,Humboldt,2021-03-25,2021-03-24,2021-03-26 10:23:02
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Imperial,2021-03-25,2021-03-24,2021-03-26 10:23:04
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Inyo,2021-03-25,2021-03-23,2021-03-26 10:23:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kern,2021-03-25,2021-03-24,2021-03-26 10:23:09
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kings,2021-03-25,2021-03-24,2021-03-26 10:23:11
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lake,2021-03-25,2021-03-24,2021-03-26 10:23:14
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lassen,2021-03-25,2021-03-24,2021-03-26 10:23:16
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 10:23:19
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Madera,2021-03-25,2021-03-24,2021-03-26 10:23:21
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Marin,2021-03-25,2021-03-24,2021-03-26 10:23:24
1.9%,0.8%,0.3%,7.2%,2.4%,0.1%,62.0%,5.1%,20.2%,Mariposa,2021-03-25,2021-03-23,2021-03-26 10:23:26
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mendocino,2021-03-25,2021-03-24,2021-03-26 10:23:29
0.3%,5.8%,1.6%,32.7%,0.5%,0.3%,25.7%,8.6%,24.6%,Merced,2021-03-25,2021-03-24,2021-03-26 10:23:31
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Modoc,2021-03-25,2021-03-23,2021-03-26 10:23:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mono,2021-03-25,2021-03-24,2021-03-26 10:23:36
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 10:23:38
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Napa,2021-03-25,2021-03-24,2021-03-26 10:23:41
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Nevada,2021-03-25,2021-03-24,2021-03-26 10:23:43
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Orange,2021-03-25,2021-03-24,2021-03-26 10:23:45
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Placer,2021-03-25,2021-03-24,2021-03-26 10:23:48
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Plumas,2021-03-25,2021-03-24,2021-03-26 10:23:50
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Riverside,2021-03-25,2021-03-24,2021-03-26 10:23:53
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sacramento,2021-03-25,2021-03-24,2021-03-26 10:23:55
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Benito,2021-03-25,2021-03-24,2021-03-26 10:23:57
0.2%,9.0%,4.8%,27.1%,12.9%,0.4%,25.5%,12.2%,7.9%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 10:24:00
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Diego,2021-03-25,2021-03-24,2021-03-26 10:24:02
0.2%,28.9%,3.1%,10.7%,7.5%,0.3%,26.4%,5.9%,17.0%,San Francisco,2021-03-25,2021-03-24,2021-03-26 10:24:04
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 10:24:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 10:24:10
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Mateo,2021-03-25,2021-03-24,2021-03-26 10:24:12
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 10:24:14
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 10:24:17
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 10:24:19
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Shasta,2021-03-25,2021-03-24,2021-03-26 10:24:22
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sierra,2021-03-25,2021-03-24,2021-03-26 10:24:24
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 10:24:27
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Solano,2021-03-25,2021-03-24,2021-03-26 10:24:29
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sonoma,2021-03-25,2021-03-24,2021-03-26 10:24:32
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 10:24:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sutter,2021-03-25,2021-03-24,2021-03-26 10:24:37
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tehama,2021-03-25,2021-03-24,2021-03-26 10:24:39
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Trinity,2021-03-25,2021-03-23,2021-03-26 10:24:42
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tulare,2021-03-25,2021-03-24,2021-03-26 10:24:44
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 10:24:46
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Ventura,2021-03-25,2021-03-24,2021-03-26 10:24:49
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yolo,2021-03-25,2021-03-24,2021-03-26 10:24:51
1.1%,4.2%,2.0%,17.2%,9.8%,0.3%,49.4%,4.7%,11.4%,Yuba,2021-03-25,2021-03-24,2021-03-26 10:24:54
