American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Nevada,2021-03-21,2021-03-20,2021-03-22 14:19:31
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Orange,2021-03-21,2021-03-20,2021-03-22 14:19:35
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Placer,2021-03-21,2021-03-20,2021-03-22 14:19:38
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Plumas,2021-03-21,2021-03-20,2021-03-22 14:19:41
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Riverside,2021-03-21,2021-03-20,2021-03-22 14:19:45
0.4%,10.8%,4%,8.1%,9.8%,0.9%,31.3%,11.2%,23.5%,Sacramento,2021-03-21,2021-03-20,2021-03-22 14:19:49
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Benito,2021-03-21,2021-03-20,2021-03-22 14:19:52
0.2%,9.1%,4.8%,27.1%,13.6%,0.4%,25.9%,11.7%,7.3%,San Bernardino,2021-03-21,2021-03-20,2021-03-22 14:19:56
0.4%,11.4%,2.4%,19.7%,1%,0.6%,45.5%,10.1%,8.8%,San Diego,2021-03-21,2021-03-20,2021-03-22 14:19:59
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Francisco,2021-03-21,2021-03-20,2021-03-22 14:20:03
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Joaquin,2021-03-21,2021-03-20,2021-03-22 14:20:07
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,30%,15.3%,34.6%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-22 14:20:10
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Mateo,2021-03-21,2021-03-20,2021-03-22 14:20:14
0.3%,2.7%,0.8%,20.4%,18.9%,0.2%,35.3%,13.5%,8.1%,Santa Barbara,2021-03-21,2021-03-20,2021-03-22 14:20:17
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Clara,2021-03-21,2021-03-20,2021-03-22 14:20:21
0.2%,2%,0.3%,19.5%,16.3%,0.1%,41.6%,9.8%,10.1%,Santa Cruz,2021-03-21,2021-03-20,2021-03-22 14:20:24
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Shasta,2021-03-21,2021-03-20,2021-03-22 14:20:28
0.6%,0.8%,0.1%,8.2%,9%,0%,74%,3.1%,4.2%,Sierra,2021-03-21,2021-03-18,2021-03-22 14:20:32
1.7%,0.8%,0.5%,5.3%,8.8%,0%,61.1%,4.3%,17.4%,Siskiyou,2021-03-21,2021-03-20,2021-03-22 14:20:35
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Solano,2021-03-21,2021-03-20,2021-03-22 14:20:39
0.5%,2%,0.7%,13.3%,12%,0.2%,45.3%,8.8%,17.2%,Sonoma,2021-03-21,2021-03-20,2021-03-22 14:20:42
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Stanislaus,2021-03-21,2021-03-20,2021-03-22 14:20:46
0.6%,13.4%,1%,16.5%,12.9%,0.3%,40%,7.3%,8.1%,Sutter,2021-03-21,2021-03-20,2021-03-22 14:20:49
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tehama,2021-03-21,2021-03-20,2021-03-22 14:20:53
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,64%,3%,18.6%,Trinity,2021-03-21,2021-03-20,2021-03-22 14:20:56
0.2%,2.7%,0.7%,43.7%,6.6%,0.2%,30.6%,5.8%,9.7%,Tulare,2021-03-21,2021-03-20,2021-03-22 14:21:00
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tuolumne,2021-03-21,2021-03-20,2021-03-22 14:21:04
0.2%,5.2%,0.9%,27.8%,17.6%,0.3%,33.8%,10.1%,4.2%,Ventura,2021-03-21,2021-03-20,2021-03-22 14:21:07
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Yolo,2021-03-21,2021-03-20,2021-03-22 14:21:10
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Yuba,2021-03-21,2021-03-20,2021-03-22 14:21:14
