American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.8%,2.7%,2%,41%,7%,0.2%,27.6%,6%,12.8%,Kings,2021-03-22,2021-03-21,2021-03-23 14:23:55
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Lake,2021-03-22,2021-03-21,2021-03-23 14:23:59
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Lassen,2021-03-22,2021-03-21,2021-03-23 14:24:02
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Los Angeles,2021-03-22,2021-03-21,2021-03-23 14:24:05
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Madera,2021-03-22,2021-03-21,2021-03-23 14:24:08
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Marin,2021-03-22,2021-03-21,2021-03-23 14:24:11
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Mariposa,2021-03-22,2021-03-21,2021-03-23 14:24:15
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Mendocino,2021-03-22,2021-03-21,2021-03-23 14:24:18
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Merced,2021-03-22,2021-03-21,2021-03-23 14:24:21
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Modoc,2021-03-22,2021-03-20,2021-03-23 14:24:24
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Mono,2021-03-22,2021-03-21,2021-03-23 14:24:27
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Monterey,2021-03-22,2021-03-21,2021-03-23 14:24:31
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Napa,2021-03-22,2021-03-21,2021-03-23 14:24:34
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Nevada,2021-03-22,2021-03-21,2021-03-23 14:24:37
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Orange,2021-03-22,2021-03-21,2021-03-23 14:24:40
0.4%,5.3%,0.9%,9.2%,12.9%,0.4%,46.5%,7.9%,16.4%,Placer,2021-03-22,2021-03-21,2021-03-23 14:24:43
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Plumas,2021-03-22,2021-03-20,2021-03-23 14:24:46
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Riverside,2021-03-22,2021-03-21,2021-03-23 14:24:50
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sacramento,2021-03-22,2021-03-21,2021-03-23 14:24:53
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Benito,2021-03-22,2021-03-21,2021-03-23 14:24:56
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Bernardino,2021-03-22,2021-03-21,2021-03-23 14:25:00
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Diego,2021-03-22,2021-03-21,2021-03-23 14:25:03
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Francisco,2021-03-22,2021-03-21,2021-03-23 14:25:06
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Joaquin,2021-03-22,2021-03-21,2021-03-23 14:25:10
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Luis Obispo,2021-03-22,2021-03-21,2021-03-23 14:25:13
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Mateo,2021-03-22,2021-03-21,2021-03-23 14:25:16
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Barbara,2021-03-22,2021-03-21,2021-03-23 14:25:19
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Clara,2021-03-22,2021-03-21,2021-03-23 14:25:22
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Cruz,2021-03-22,2021-03-21,2021-03-23 14:25:26
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Shasta,2021-03-22,2021-03-21,2021-03-23 14:25:29
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sierra,2021-03-22,2021-03-18,2021-03-23 14:25:32
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Siskiyou,2021-03-22,2021-03-21,2021-03-23 14:25:36
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Solano,2021-03-22,2021-03-21,2021-03-23 14:25:39
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sonoma,2021-03-22,2021-03-21,2021-03-23 14:25:42
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Stanislaus,2021-03-22,2021-03-21,2021-03-23 14:25:45
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sutter,2021-03-22,2021-03-21,2021-03-23 14:25:49
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Tehama,2021-03-22,2021-03-20,2021-03-23 14:25:52
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Trinity,2021-03-22,2021-03-20,2021-03-23 14:25:55
0.2%,2.7%,0.7%,43.7%,6.4%,0.2%,30.5%,5.9%,9.8%,Tulare,2021-03-22,2021-03-21,2021-03-23 14:25:58
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Tuolumne,2021-03-22,2021-03-21,2021-03-23 14:26:01
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Ventura,2021-03-22,2021-03-21,2021-03-23 14:26:05
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Yolo,2021-03-22,2021-03-21,2021-03-23 14:26:08
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Yuba,2021-03-22,2021-03-21,2021-03-23 14:26:11
