Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
54.7%,45.0%,0.3%,Alameda,2021-04-14,2021-04-13,2021-04-15 04:24:53
47.1%,52.7%,0.2%,Alpine,2021-04-14,2021-04-09,2021-04-15 04:24:56
55.1%,44.7%,0.2%,Amador,2021-04-14,2021-04-13,2021-04-15 04:24:58
55.4%,44.5%,0.1%,Butte,2021-04-14,2021-04-13,2021-04-15 04:25:01
53.9%,45.5%,0.7%,Calaveras,2021-04-14,2021-04-13,2021-04-15 04:25:03
50.4%,49.0%,0.6%,Colusa,2021-04-14,2021-04-13,2021-04-15 04:25:06
54.9%,45.0%,0.1%,Contra Costa,2021-04-14,2021-04-13,2021-04-15 04:25:08
53.5%,46.3%,0.1%,Del Norte,2021-04-14,2021-04-13,2021-04-15 04:25:11
54.6%,45.3%,0.1%,El Dorado,2021-04-14,2021-04-13,2021-04-15 04:25:13
54.9%,45.1%,0.1%,Fresno,2021-04-14,2021-04-13,2021-04-15 04:25:16
54.4%,45.6%,0.1%,Glenn,2021-04-14,2021-04-13,2021-04-15 04:25:18
55.4%,44.4%,0.2%,Humboldt,2021-04-14,2021-04-13,2021-04-15 04:25:21
52.9%,47.1%,0.04%,Imperial,2021-04-14,2021-04-13,2021-04-15 04:25:23
51.9%,48.0%,0.1%,Inyo,2021-04-14,2021-04-13,2021-04-15 04:25:26
54.2%,45.3%,0.6%,Kern,2021-04-14,2021-04-13,2021-04-15 04:25:28
54.2%,45.5%,0.4%,Kings,2021-04-14,2021-04-13,2021-04-15 04:25:31
54.0%,45.9%,0.1%,Lake,2021-04-14,2021-04-13,2021-04-15 04:25:33
52.1%,47.7%,0.2%,Lassen,2021-04-14,2021-04-13,2021-04-15 04:25:36
54.5%,45.2%,0.2%,Los Angeles,2021-04-14,2021-04-13,2021-04-15 04:25:38
54.2%,45.8%,0.1%,Madera,2021-04-14,2021-04-13,2021-04-15 04:25:41
55.0%,45.0%,0.1%,Marin,2021-04-14,2021-04-13,2021-04-15 04:25:43
53.6%,46.1%,0.3%,Mariposa,2021-04-14,2021-04-13,2021-04-15 04:25:46
53.3%,46.3%,0.4%,Mendocino,2021-04-14,2021-04-13,2021-04-15 04:25:48
54.6%,45.0%,0.4%,Merced,2021-04-14,2021-04-13,2021-04-15 04:25:51
52.6%,47.4%,0.000%,Modoc,2021-04-14,2021-04-13,2021-04-15 04:25:53
47.8%,52.2%,0.01%,Mono,2021-04-14,2021-04-13,2021-04-15 04:25:56
52.7%,45.7%,1.6%,Monterey,2021-04-14,2021-04-13,2021-04-15 04:25:58
53.0%,47.0%,0.1%,Napa,2021-04-14,2021-04-13,2021-04-15 04:26:01
55.2%,44.7%,0.1%,Nevada,2021-04-14,2021-04-13,2021-04-15 04:26:03
54.1%,44.7%,1.1%,Orange,2021-04-14,2021-04-13,2021-04-15 04:26:06
56.0%,44.0%,0.1%,Placer,2021-04-14,2021-04-13,2021-04-15 04:26:08
53.5%,46.4%,0.1%,Plumas,2021-04-14,2021-04-13,2021-04-15 04:26:11
54.3%,45.6%,0.1%,Riverside,2021-04-14,2021-04-13,2021-04-15 04:26:13
56.2%,43.7%,0.2%,Sacramento,2021-04-14,2021-04-13,2021-04-15 04:26:16
54.5%,45.2%,0.2%,San Benito,2021-04-14,2021-04-13,2021-04-15 04:26:18
54.4%,45.2%,0.4%,San Bernardino,2021-04-14,2021-04-13,2021-04-15 04:26:21
55.5%,43.6%,0.9%,San Diego,2021-04-14,2021-04-13,2021-04-15 04:26:23
51.2%,48.5%,0.3%,San Francisco,2021-04-14,2021-04-13,2021-04-15 04:26:26
55.0%,44.0%,0.9%,San Joaquin,2021-04-14,2021-04-13,2021-04-15 04:26:29
55.1%,44.7%,0.2%,San Luis Obispo,2021-04-14,2021-04-13,2021-04-15 04:26:31
54.8%,45.1%,0.1%,San Mateo,2021-04-14,2021-04-13,2021-04-15 04:26:34
54.1%,45.8%,0.1%,Santa Barbara,2021-04-14,2021-04-13,2021-04-15 04:26:36
53.9%,46.1%,0.1%,Santa Clara,2021-04-14,2021-04-13,2021-04-15 04:26:39
55.0%,44.7%,0.3%,Santa Cruz,2021-04-14,2021-04-13,2021-04-15 04:26:42
56.5%,43.4%,0.1%,Shasta,2021-04-14,2021-04-13,2021-04-15 04:26:44
52.3%,47.6%,0.1%,Sierra,2021-04-14,2021-04-12,2021-04-15 04:26:47
54.3%,45.6%,0.1%,Siskiyou,2021-04-14,2021-04-13,2021-04-15 04:26:49
55.8%,43.7%,0.5%,Solano,2021-04-14,2021-04-13,2021-04-15 04:26:52
55.2%,44.7%,0.1%,Sonoma,2021-04-14,2021-04-13,2021-04-15 04:26:54
55.3%,44.3%,0.5%,Stanislaus,2021-04-14,2021-04-13,2021-04-15 04:26:57
54.8%,45.1%,0.2%,Sutter,2021-04-14,2021-04-13,2021-04-15 04:26:59
55.0%,44.8%,0.1%,Tehama,2021-04-14,2021-04-13,2021-04-15 04:27:01
49.9%,50.0%,0.1%,Trinity,2021-04-14,2021-04-13,2021-04-15 04:27:04
54.3%,45.7%,0.1%,Tulare,2021-04-14,2021-04-13,2021-04-15 04:27:06
54.4%,45.5%,0.1%,Tuolumne,2021-04-14,2021-04-13,2021-04-15 04:27:09
54.6%,45.3%,0.05%,Ventura,2021-04-14,2021-04-13,2021-04-15 04:27:11
55.1%,43.3%,1.7%,Yolo,2021-04-14,2021-04-13,2021-04-15 04:27:14
55.9%,44.0%,0.1%,Yuba,2021-04-14,2021-04-13,2021-04-15 04:27:16
