American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Alameda,2021-04-06,2021-04-05,2021-04-06 20:21:46
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Alpine,2021-04-06,2021-04-02,2021-04-06 20:21:49
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Amador,2021-04-06,2021-04-05,2021-04-06 20:21:53
1.1%,2.3%,0.7%,7.9%,14.6%,0.1%,55.9%,8.1%,9.3%,Butte,2021-04-06,2021-04-05,2021-04-06 20:21:55
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Calaveras,2021-04-06,2021-04-05,2021-04-06 20:21:58
0.9%,0.7%,0.4%,28.2%,5.1%,0.1%,30.4%,5.5%,28.7%,Colusa,2021-04-06,2021-04-05,2021-04-06 20:22:01
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Contra Costa,2021-04-06,2021-04-05,2021-04-06 20:22:04
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Del Norte,2021-04-06,2021-04-05,2021-04-06 20:22:06
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,El Dorado,2021-04-06,2021-04-05,2021-04-06 20:22:09
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Fresno,2021-04-06,2021-04-05,2021-04-06 20:22:12
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Glenn,2021-04-06,2021-04-05,2021-04-06 20:22:15
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Humboldt,2021-04-06,2021-04-05,2021-04-06 20:22:18
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Imperial,2021-04-06,2021-04-05,2021-04-06 20:22:20
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Inyo,2021-04-06,2021-04-05,2021-04-06 20:22:23
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Kern,2021-04-06,2021-04-05,2021-04-06 20:22:25
0.7%,2.6%,2.1%,41.0%,5.8%,0.2%,26.4%,6.2%,15.0%,Kings,2021-04-06,2021-04-05,2021-04-06 20:22:28
1.6%,1.1%,1.2%,16.0%,13.9%,0.1%,54.8%,3.8%,7.5%,Lake,2021-04-06,2021-04-05,2021-04-06 20:22:31
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Lassen,2021-04-06,2021-04-05,2021-04-06 20:22:34
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Los Angeles,2021-04-06,2021-04-05,2021-04-06 20:22:37
0.9%,1.9%,1.4%,32.8%,6.0%,0.1%,32.4%,8.7%,15.8%,Madera,2021-04-06,2021-04-05,2021-04-06 20:22:39
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Marin,2021-04-06,2021-04-05,2021-04-06 20:22:42
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mariposa,2021-04-06,2021-04-05,2021-04-06 20:22:44
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mendocino,2021-04-06,2021-04-05,2021-04-06 20:22:47
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Merced,2021-04-06,2021-04-05,2021-04-06 20:22:50
2.3%,1.7%,1.0%,7.8%,4.6%,0.1%,69.5%,2.1%,10.9%,Modoc,2021-04-06,2021-04-01,2021-04-06 20:22:53
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mono,2021-04-06,2021-04-05,2021-04-06 20:22:56
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Monterey,2021-04-06,2021-04-05,2021-04-06 20:22:58
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Napa,2021-04-06,2021-04-05,2021-04-06 20:23:01
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Nevada,2021-04-06,2021-04-05,2021-04-06 20:23:04
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Orange,2021-04-06,2021-04-05,2021-04-06 20:23:07
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Placer,2021-04-06,2021-04-05,2021-04-06 20:23:09
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Plumas,2021-04-06,2021-04-05,2021-04-06 20:23:12
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Riverside,2021-04-06,2021-04-05,2021-04-06 20:23:15
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sacramento,2021-04-06,2021-04-05,2021-04-06 20:23:18
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Benito,2021-04-06,2021-04-05,2021-04-06 20:23:20
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Bernardino,2021-04-06,2021-04-05,2021-04-06 20:23:23
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Diego,2021-04-06,2021-04-05,2021-04-06 20:23:25
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Francisco,2021-04-06,2021-04-05,2021-04-06 20:23:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Joaquin,2021-04-06,2021-04-05,2021-04-06 20:23:31
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Luis Obispo,2021-04-06,2021-04-05,2021-04-06 20:23:34
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Mateo,2021-04-06,2021-04-05,2021-04-06 20:23:37
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Barbara,2021-04-06,2021-04-05,2021-04-06 20:23:39
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Clara,2021-04-06,2021-04-05,2021-04-06 20:23:42
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Cruz,2021-04-06,2021-04-05,2021-04-06 20:23:44
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Shasta,2021-04-06,2021-04-05,2021-04-06 20:23:48
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sierra,2021-04-06,2021-04-05,2021-04-06 20:23:51
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Siskiyou,2021-04-06,2021-04-05,2021-04-06 20:23:53
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Solano,2021-04-06,2021-04-05,2021-04-06 20:23:56
0.5%,2.1%,0.7%,13.9%,9.9%,0.2%,42.2%,8.3%,22.2%,Sonoma,2021-04-06,2021-04-05,2021-04-06 20:23:58
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Stanislaus,2021-04-06,2021-04-05,2021-04-06 20:24:01
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sutter,2021-04-06,2021-04-05,2021-04-06 20:24:04
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tehama,2021-04-06,2021-04-05,2021-04-06 20:24:07
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Trinity,2021-04-06,2021-04-05,2021-04-06 20:24:10
0.3%,2.7%,0.7%,43.7%,5.4%,0.2%,29.2%,6.1%,11.8%,Tulare,2021-04-06,2021-04-05,2021-04-06 20:24:12
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tuolumne,2021-04-06,2021-04-05,2021-04-06 20:24:15
0.2%,5.4%,0.9%,26.8%,14.6%,0.3%,33.7%,11.3%,6.8%,Ventura,2021-04-06,2021-04-05,2021-04-06 20:24:17
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Yolo,2021-04-06,2021-04-05,2021-04-06 20:24:20
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Yuba,2021-04-06,2021-04-05,2021-04-06 20:24:23
