American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alameda,2021-03-31,2021-03-30,2021-04-01 14:21:23
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alpine,2021-03-31,2021-03-29,2021-04-01 14:21:25
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Amador,2021-03-31,2021-03-30,2021-04-01 14:21:28
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Butte,2021-03-31,2021-03-30,2021-04-01 14:21:30
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Calaveras,2021-03-31,2021-03-30,2021-04-01 14:21:33
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Colusa,2021-03-31,2021-03-30,2021-04-01 14:21:36
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Contra Costa,2021-03-31,2021-03-30,2021-04-01 14:21:38
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Del Norte,2021-03-31,2021-03-30,2021-04-01 14:21:41
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,El Dorado,2021-03-31,2021-03-30,2021-04-01 14:21:44
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Fresno,2021-03-31,2021-03-30,2021-04-01 14:21:46
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Glenn,2021-03-31,2021-03-30,2021-04-01 14:21:49
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Humboldt,2021-03-31,2021-03-30,2021-04-01 14:21:51
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Imperial,2021-03-31,2021-03-30,2021-04-01 14:21:54
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Inyo,2021-03-31,2021-03-30,2021-04-01 14:21:56
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kern,2021-03-31,2021-03-30,2021-04-01 14:21:59
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kings,2021-03-31,2021-03-30,2021-04-01 14:22:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lake,2021-03-31,2021-03-30,2021-04-01 14:22:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lassen,2021-03-31,2021-03-30,2021-04-01 14:22:06
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Los Angeles,2021-03-31,2021-03-30,2021-04-01 14:22:09
0.9%,1.8%,1.4%,32.9%,6.2%,0.1%,33.0%,8.6%,15.0%,Madera,2021-03-31,2021-03-30,2021-04-01 14:22:11
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Marin,2021-03-31,2021-03-30,2021-04-01 14:22:14
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mariposa,2021-03-31,2021-03-30,2021-04-01 14:22:16
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mendocino,2021-03-31,2021-03-30,2021-04-01 14:22:19
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Merced,2021-03-31,2021-03-30,2021-04-01 14:22:21
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Modoc,2021-03-31,2021-03-30,2021-04-01 14:22:24
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mono,2021-03-31,2021-03-30,2021-04-01 14:22:27
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Monterey,2021-03-31,2021-03-30,2021-04-01 14:22:29
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Napa,2021-03-31,2021-03-30,2021-04-01 14:22:31
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Nevada,2021-03-31,2021-03-30,2021-04-01 14:22:34
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Orange,2021-03-31,2021-03-30,2021-04-01 14:22:36
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Placer,2021-03-31,2021-03-30,2021-04-01 14:22:39
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Plumas,2021-03-31,2021-03-30,2021-04-01 14:22:42
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Riverside,2021-03-31,2021-03-30,2021-04-01 14:22:44
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sacramento,2021-03-31,2021-03-30,2021-04-01 14:22:47
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Benito,2021-03-31,2021-03-30,2021-04-01 14:22:49
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Bernardino,2021-03-31,2021-03-30,2021-04-01 14:22:52
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Diego,2021-03-31,2021-03-30,2021-04-01 14:22:54
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Francisco,2021-03-31,2021-03-30,2021-04-01 14:22:57
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Joaquin,2021-03-31,2021-03-30,2021-04-01 14:22:59
0.2%,1.2%,0.4%,7.3%,11.0%,0.1%,31.1%,14.5%,34.1%,San Luis Obispo,2021-03-31,2021-03-30,2021-04-01 14:23:02
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,San Mateo,2021-03-31,2021-03-30,2021-04-01 14:23:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Barbara,2021-03-31,2021-03-30,2021-04-01 14:23:07
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Clara,2021-03-31,2021-03-30,2021-04-01 14:23:09
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Santa Cruz,2021-03-31,2021-03-30,2021-04-01 14:23:12
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Shasta,2021-03-31,2021-03-30,2021-04-01 14:23:14
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sierra,2021-03-31,2021-03-30,2021-04-01 14:23:17
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Siskiyou,2021-03-31,2021-03-30,2021-04-01 14:23:20
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Solano,2021-03-31,2021-03-30,2021-04-01 14:23:22
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sonoma,2021-03-31,2021-03-30,2021-04-01 14:23:25
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Stanislaus,2021-03-31,2021-03-30,2021-04-01 14:23:27
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Sutter,2021-03-31,2021-03-30,2021-04-01 14:23:30
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Tehama,2021-03-31,2021-03-30,2021-04-01 14:23:32
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Trinity,2021-03-31,2021-03-30,2021-04-01 14:23:35
