Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.2%,42.5%,0.3%,Alameda,2021-03-24,2021-03-23,2021-03-24 16:47:45
56.2%,43.4%,0.4%,Alpine,2021-03-24,2021-03-23,2021-03-24 16:47:49
56%,43.9%,0.1%,Amador,2021-03-24,2021-03-23,2021-03-24 16:47:53
57.1%,42.8%,0.1%,Butte,2021-03-24,2021-03-23,2021-03-24 16:47:57
55%,44.2%,0.8%,Calaveras,2021-03-24,2021-03-23,2021-03-24 16:48:01
51.9%,46.2%,1.9%,Colusa,2021-03-24,2021-03-23,2021-03-24 16:48:04
57.4%,42.5%,0.1%,Contra Costa,2021-03-24,2021-03-23,2021-03-24 16:48:07
53.9%,46%,0.1%,Del Norte,2021-03-24,2021-03-23,2021-03-24 16:48:11
55.7%,44.2%,0.1%,El Dorado,2021-03-24,2021-03-23,2021-03-24 16:48:14
56%,43.9%,0.1%,Fresno,2021-03-24,2021-03-23,2021-03-24 16:48:18
56.6%,43.3%,0.1%,Glenn,2021-03-24,2021-03-23,2021-03-24 16:48:22
58.4%,41.4%,0.1%,Humboldt,2021-03-24,2021-03-23,2021-03-24 16:48:25
54.7%,45.3%,0%,Imperial,2021-03-24,2021-03-23,2021-03-24 16:48:29
53.5%,46.4%,0.1%,Inyo,2021-03-24,2021-03-23,2021-03-24 16:48:32
55.6%,43.8%,0.6%,Kern,2021-03-24,2021-03-23,2021-03-24 16:48:36
56.2%,43.4%,0.4%,Kings,2021-03-24,2021-03-23,2021-03-24 16:48:39
54.4%,45.5%,0.1%,Lake,2021-03-24,2021-03-23,2021-03-24 16:48:43
52.7%,47.1%,0.2%,Lassen,2021-03-24,2021-03-23,2021-03-24 16:48:46
56.3%,43.5%,0.2%,Los Angeles,2021-03-24,2021-03-23,2021-03-24 16:48:50
55.1%,44.8%,0.1%,Madera,2021-03-24,2021-03-23,2021-03-24 16:48:53
56.8%,43.1%,0.1%,Marin,2021-03-24,2021-03-23,2021-03-24 16:48:57
53.6%,45.9%,0.4%,Mariposa,2021-03-24,2021-03-23,2021-03-24 16:49:00
54.1%,45.1%,0.8%,Mendocino,2021-03-24,2021-03-23,2021-03-24 16:49:03
55.3%,44.2%,0.4%,Merced,2021-03-24,2021-03-23,2021-03-24 16:49:07
52.7%,47.3%,0%,Modoc,2021-03-24,2021-03-23,2021-03-24 16:49:10
47.4%,52.5%,0%,Mono,2021-03-24,2021-03-23,2021-03-24 16:49:14
54.8%,42%,3.2%,Monterey,2021-03-24,2021-03-23,2021-03-24 16:49:17
53.4%,46.5%,0.1%,Napa,2021-03-24,2021-03-23,2021-03-24 16:49:21
56.7%,43.2%,0.1%,Nevada,2021-03-24,2021-03-23,2021-03-24 16:49:24
56%,42.9%,1%,Orange,2021-03-24,2021-03-23,2021-03-24 16:49:28
57.4%,42.6%,0.1%,Placer,2021-03-24,2021-03-23,2021-03-24 16:49:31
54.3%,45.6%,0%,Plumas,2021-03-24,2021-03-23,2021-03-24 16:49:35
55.7%,44.2%,0.1%,Riverside,2021-03-24,2021-03-23,2021-03-24 16:49:39
57.5%,42.3%,0.2%,Sacramento,2021-03-24,2021-03-23,2021-03-24 16:49:42
56.9%,42.7%,0.4%,San Benito,2021-03-24,2021-03-23,2021-03-24 16:49:46
57.4%,42.5%,0.1%,San Bernardino,2021-03-24,2021-03-23,2021-03-24 16:49:49
57.4%,41.9%,0.8%,San Diego,2021-03-24,2021-03-23,2021-03-24 16:49:53
53.1%,46.6%,0.3%,San Francisco,2021-03-24,2021-03-23,2021-03-24 16:49:56
56.8%,42.5%,0.8%,San Joaquin,2021-03-24,2021-03-23,2021-03-24 16:49:59
56.6%,43.3%,0.1%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-24 16:50:03
57%,42.9%,0.1%,San Mateo,2021-03-24,2021-03-23,2021-03-24 16:50:06
56.6%,43.3%,0.1%,Santa Barbara,2021-03-24,2021-03-23,2021-03-24 16:50:09
57.2%,42.7%,0.1%,Santa Clara,2021-03-24,2021-03-23,2021-03-24 16:50:13
57.1%,42.5%,0.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-24 16:50:16
57.5%,42.4%,0.1%,Shasta,2021-03-24,2021-03-23,2021-03-24 16:50:20
52.1%,47.7%,0.2%,Sierra,2021-03-24,2021-03-23,2021-03-24 16:50:23
55.5%,44.5%,0%,Siskiyou,2021-03-24,2021-03-23,2021-03-24 16:50:26
57.4%,42.4%,0.2%,Solano,2021-03-24,2021-03-23,2021-03-24 16:50:30
56.9%,43.1%,0.1%,Sonoma,2021-03-24,2021-03-23,2021-03-24 16:50:33
56.4%,43.2%,0.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-24 16:50:36
56%,43.6%,0.5%,Sutter,2021-03-24,2021-03-23,2021-03-24 16:50:40
56%,43.9%,0%,Tehama,2021-03-24,2021-03-23,2021-03-24 16:50:43
50.6%,49.3%,0.2%,Trinity,2021-03-24,2021-03-23,2021-03-24 16:50:47
55.1%,44.8%,0.1%,Tulare,2021-03-24,2021-03-23,2021-03-24 16:50:51
54.9%,45%,0.1%,Tuolumne,2021-03-24,2021-03-23,2021-03-24 16:50:54
56.2%,43.7%,0%,Ventura,2021-03-24,2021-03-23,2021-03-24 16:50:58
55.3%,40.7%,3.9%,Yolo,2021-03-24,2021-03-23,2021-03-24 16:51:02
57.6%,42.2%,0.3%,Yuba,2021-03-24,2021-03-23,2021-03-24 16:51:06
