American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Alameda,2021-04-08,2021-04-07,2021-04-09 06:26:11
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Alpine,2021-04-08,2021-04-07,2021-04-09 06:26:13
0.8%,1.5%,0.5%,7.6%,4.1%,0.3%,70.4%,8.8%,5.8%,Amador,2021-04-08,2021-04-07,2021-04-09 06:26:16
1.1%,2.8%,0.8%,9.5%,17.3%,0.1%,58.0%,6.6%,3.7%,Butte,2021-04-08,2021-04-07,2021-04-09 06:26:19
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Calaveras,2021-04-08,2021-04-07,2021-04-09 06:26:21
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Colusa,2021-04-08,2021-04-07,2021-04-09 06:26:24
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Contra Costa,2021-04-08,2021-04-07,2021-04-09 06:26:26
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Del Norte,2021-04-08,2021-04-07,2021-04-09 06:26:29
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,El Dorado,2021-04-08,2021-04-07,2021-04-09 06:26:32
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Fresno,2021-04-08,2021-04-07,2021-04-09 06:26:34
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Glenn,2021-04-08,2021-04-07,2021-04-09 06:26:37
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Humboldt,2021-04-08,2021-04-07,2021-04-09 06:26:39
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Imperial,2021-04-08,2021-04-07,2021-04-09 06:26:42
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Inyo,2021-04-08,2021-04-07,2021-04-09 06:26:45
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Kern,2021-04-08,2021-04-07,2021-04-09 06:26:47
0.7%,2.9%,2.2%,45.5%,7.9%,0.2%,27.4%,5.8%,7.4%,Kings,2021-04-08,2021-04-07,2021-04-09 06:26:50
1.8%,1.2%,1.3%,16.8%,15.9%,0.2%,57.7%,2.6%,2.6%,Lake,2021-04-08,2021-04-07,2021-04-09 06:26:52
1.0%,1.6%,0.9%,8.8%,8.0%,0.3%,63.3%,3.2%,12.9%,Lassen,2021-04-08,2021-04-07,2021-04-09 06:26:54
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Los Angeles,2021-04-08,2021-04-07,2021-04-09 06:26:57
0.9%,2.1%,1.6%,37.5%,7.9%,0.1%,34.7%,9.6%,5.7%,Madera,2021-04-08,2021-04-07,2021-04-09 06:26:59
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Marin,2021-04-08,2021-04-07,2021-04-09 06:27:02
