American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.7%,1.0%,0.2%,5.2%,17.1%,0.1%,65.6%,4.9%,5.2%,Nevada,2021-04-12,2021-04-11,2021-04-13 02:42:23
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Orange,2021-04-12,2021-04-11,2021-04-13 02:42:27
0.5%,6.7%,1.2%,8.6%,14.0%,0.4%,54.6%,8.0%,6.1%,Placer,2021-04-12,2021-04-11,2021-04-13 02:42:29
0.8%,0.8%,0.5%,3.1%,6.2%,0.05%,73.3%,3.5%,11.8%,Plumas,2021-04-12,2021-04-10,2021-04-13 02:42:32
0.2%,6.1%,3.9%,29.7%,14.0%,0.3%,31.4%,9.5%,4.8%,Riverside,2021-04-12,2021-04-11,2021-04-13 02:42:35
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sacramento,2021-04-12,2021-04-11,2021-04-13 02:42:38
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Benito,2021-04-12,2021-04-11,2021-04-13 02:42:41
0.2%,9.2%,5.0%,32.4%,12.9%,0.4%,24.9%,10.0%,4.9%,San Bernardino,2021-04-12,2021-04-11,2021-04-13 02:42:43
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Diego,2021-04-12,2021-04-11,2021-04-13 02:42:46
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Francisco,2021-04-12,2021-04-11,2021-04-13 02:42:50
0.4%,12.3%,4.0%,17.2%,2.3%,0.9%,23.9%,15.4%,23.7%,San Joaquin,2021-04-12,2021-04-11,2021-04-13 02:42:52
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Luis Obispo,2021-04-12,2021-04-11,2021-04-13 02:42:55
0.2%,19.9%,1.2%,10.5%,19.1%,0.7%,29.3%,11.7%,7.4%,San Mateo,2021-04-12,2021-04-11,2021-04-13 02:42:59
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Barbara,2021-04-12,2021-04-11,2021-04-13 02:43:01
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Clara,2021-04-12,2021-04-11,2021-04-13 02:43:04
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Cruz,2021-04-12,2021-04-11,2021-04-13 02:43:07
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Shasta,2021-04-12,2021-04-10,2021-04-13 02:43:10
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sierra,2021-04-12,2021-04-10,2021-04-13 02:43:13
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Siskiyou,2021-04-12,2021-04-10,2021-04-13 02:43:16
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Solano,2021-04-12,2021-04-11,2021-04-13 02:43:19
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sonoma,2021-04-12,2021-04-11,2021-04-13 02:43:22
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Stanislaus,2021-04-12,2021-04-11,2021-04-13 02:43:25
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sutter,2021-04-12,2021-04-11,2021-04-13 02:43:28
1.0%,0.9%,0.3%,13.4%,9.8%,0.2%,53.6%,8.8%,12.0%,Tehama,2021-04-12,2021-04-10,2021-04-13 02:43:31
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Trinity,2021-04-12,2021-04-10,2021-04-13 02:43:33
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tulare,2021-04-12,2021-04-11,2021-04-13 02:43:36
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tuolumne,2021-04-12,2021-04-11,2021-04-13 02:43:40
0.1%,5.7%,1.0%,30.3%,17.8%,0.3%,34.8%,7.8%,2.2%,Ventura,2021-04-12,2021-04-11,2021-04-13 02:43:43
0.4%,8.0%,1.4%,15.9%,9.1%,0.4%,35.1%,11.0%,18.7%,Yolo,2021-04-12,2021-04-11,2021-04-13 02:43:45
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Yuba,2021-04-12,2021-04-11,2021-04-13 02:43:48
