American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Kern,2021-04-13,2021-04-12,2021-04-14 00:57:19
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Kings,2021-04-13,2021-04-12,2021-04-14 00:57:22
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Lake,2021-04-13,2021-04-12,2021-04-14 00:57:24
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Lassen,2021-04-13,2021-04-12,2021-04-14 00:57:27
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Los Angeles,2021-04-13,2021-04-12,2021-04-14 00:57:29
0.9%,2.1%,1.6%,36.8%,7.7%,0.1%,34.5%,9.7%,6.7%,Madera,2021-04-13,2021-04-12,2021-04-14 00:57:32
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Marin,2021-04-13,2021-04-12,2021-04-14 00:57:34
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mariposa,2021-04-13,2021-04-12,2021-04-14 00:57:37
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mendocino,2021-04-13,2021-04-12,2021-04-14 00:57:39
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Merced,2021-04-13,2021-04-12,2021-04-14 00:57:41
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Modoc,2021-04-13,2021-04-12,2021-04-14 00:57:44
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mono,2021-04-13,2021-04-12,2021-04-14 00:57:46
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Monterey,2021-04-13,2021-04-12,2021-04-14 00:57:48
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Napa,2021-04-13,2021-04-12,2021-04-14 00:57:51
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Nevada,2021-04-13,2021-04-12,2021-04-14 00:57:53
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Orange,2021-04-13,2021-04-12,2021-04-14 00:57:55
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Placer,2021-04-13,2021-04-12,2021-04-14 00:57:58
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Plumas,2021-04-13,2021-04-12,2021-04-14 00:58:00
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Riverside,2021-04-13,2021-04-12,2021-04-14 00:58:03
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Sacramento,2021-04-13,2021-04-12,2021-04-14 00:58:05
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Benito,2021-04-13,2021-04-12,2021-04-14 00:58:07
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Bernardino,2021-04-13,2021-04-12,2021-04-14 00:58:10
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Diego,2021-04-13,2021-04-12,2021-04-14 00:58:12
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Francisco,2021-04-13,2021-04-12,2021-04-14 00:58:15
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Joaquin,2021-04-13,2021-04-12,2021-04-14 00:58:17
0.2%,1.7%,0.5%,10.4%,13.3%,0.2%,39.7%,10.9%,23.3%,San Luis Obispo,2021-04-13,2021-04-12,2021-04-14 00:58:20
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,San Mateo,2021-04-13,2021-04-12,2021-04-14 00:58:22
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Santa Barbara,2021-04-13,2021-04-12,2021-04-14 00:58:24
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Santa Clara,2021-04-13,2021-04-12,2021-04-14 00:58:27
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Santa Cruz,2021-04-13,2021-04-12,2021-04-14 00:58:29
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Shasta,2021-04-13,2021-04-12,2021-04-14 00:58:32
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Sierra,2021-04-13,2021-04-12,2021-04-14 00:58:34
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Siskiyou,2021-04-13,2021-04-12,2021-04-14 00:58:37
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Solano,2021-04-13,2021-04-12,2021-04-14 00:58:39
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Sonoma,2021-04-13,2021-04-12,2021-04-14 00:58:42
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Stanislaus,2021-04-13,2021-04-12,2021-04-14 00:58:44
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Sutter,2021-04-13,2021-04-12,2021-04-14 00:58:46
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Tehama,2021-04-13,2021-04-12,2021-04-14 00:58:49
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Trinity,2021-04-13,2021-04-12,2021-04-14 00:58:51
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Tulare,2021-04-13,2021-04-12,2021-04-14 00:58:54
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Tuolumne,2021-04-13,2021-04-12,2021-04-14 00:58:56
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Ventura,2021-04-13,2021-04-12,2021-04-14 00:58:59
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Yolo,2021-04-13,2021-04-12,2021-04-14 00:59:01
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Yuba,2021-04-13,2021-04-12,2021-04-14 00:59:04
