American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Alameda,2021-03-25,2021-03-24,2021-03-26 08:23:41
1.8%,0.6%,0.2%,0.6%,0.3%,0.0%,18.4%,0.9%,77.2%,Alpine,2021-03-25,2021-03-24,2021-03-26 08:23:43
0.8%,1.5%,0.3%,7.3%,4.0%,0.3%,67.4%,8.8%,9.6%,Amador,2021-03-25,2021-03-24,2021-03-26 08:23:46
1.1%,2.1%,0.7%,7.4%,16.1%,0.1%,56.7%,8.0%,7.7%,Butte,2021-03-25,2021-03-24,2021-03-26 08:23:49
0.4%,1.1%,0.4%,4.6%,1.4%,0.2%,53.6%,8.6%,29.7%,Calaveras,2021-03-25,2021-03-24,2021-03-26 08:23:51
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Colusa,2021-03-25,2021-03-24,2021-03-26 08:23:54
0.2%,10.9%,4.5%,12.4%,11.3%,0.6%,34.5%,7.8%,17.8%,Contra Costa,2021-03-25,2021-03-24,2021-03-26 08:23:57
6.9%,1.8%,0.6%,5.0%,7.8%,0.1%,60.8%,2.5%,14.6%,Del Norte,2021-03-25,2021-03-24,2021-03-26 08:24:00
0.2%,2.8%,0.5%,5.4%,13.1%,0.3%,49.9%,7.9%,19.9%,El Dorado,2021-03-25,2021-03-24,2021-03-26 08:24:02
0.5%,6.9%,2.1%,31.4%,9.1%,0.2%,28.8%,7.9%,13.1%,Fresno,2021-03-25,2021-03-24,2021-03-26 08:24:05
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Glenn,2021-03-25,2021-03-24,2021-03-26 08:24:08
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Humboldt,2021-03-25,2021-03-24,2021-03-26 08:24:11
0.1%,0.7%,0.4%,66.9%,2.2%,0.1%,9.7%,6.5%,13.5%,Imperial,2021-03-25,2021-03-24,2021-03-26 08:24:13
1.1%,0.9%,0.2%,8.9%,21.6%,0.2%,54.1%,5.1%,8.0%,Inyo,2021-03-25,2021-03-23,2021-03-26 08:24:16
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Kern,2021-03-25,2021-03-24,2021-03-26 08:24:18
0.7%,2.6%,2.0%,40.9%,6.7%,0.2%,27.4%,6.2%,13.3%,Kings,2021-03-25,2021-03-24,2021-03-26 08:24:21
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Lake,2021-03-25,2021-03-24,2021-03-26 08:24:24
1.1%,1.4%,0.7%,6.8%,7.5%,0.3%,59.9%,3.8%,18.6%,Lassen,2021-03-25,2021-03-24,2021-03-26 08:24:26
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 08:24:29
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Madera,2021-03-25,2021-03-24,2021-03-26 08:24:31
0.1%,3.9%,1.0%,9.1%,11.5%,0.2%,50.0%,6.4%,17.9%,Marin,2021-03-25,2021-03-24,2021-03-26 08:24:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mariposa,2021-03-25,2021-03-23,2021-03-26 08:24:37
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mendocino,2021-03-25,2021-03-24,2021-03-26 08:24:39
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Merced,2021-03-25,2021-03-24,2021-03-26 08:24:42
2.3%,1.5%,1.0%,7.4%,4.7%,0.1%,71.5%,1.8%,9.6%,Modoc,2021-03-25,2021-03-23,2021-03-26 08:24:45
0.4%,1.3%,0.3%,21.5%,10.4%,0.1%,58.0%,1.7%,6.3%,Mono,2021-03-25,2021-03-24,2021-03-26 08:24:47
0.2%,4.3%,1.1%,35.1%,10.7%,0.5%,27.2%,7.2%,13.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 08:24:50
0.2%,4.1%,0.9%,17.8%,7.0%,0.4%,41.0%,6.2%,22.5%,Napa,2021-03-25,2021-03-24,2021-03-26 08:24:53
0.7%,0.7%,0.2%,5.1%,16.6%,0.1%,62.0%,6.2%,8.4%,Nevada,2021-03-25,2021-03-24,2021-03-26 08:24:55
0.1%,18.3%,0.9%,12.8%,15.0%,0.3%,31.5%,10.5%,10.6%,Orange,2021-03-25,2021-03-24,2021-03-26 08:24:58
0.4%,5.3%,0.9%,9.0%,12.4%,0.4%,45.9%,7.9%,17.8%,Placer,2021-03-25,2021-03-24,2021-03-26 08:25:00
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Plumas,2021-03-25,2021-03-24,2021-03-26 08:25:03
0.3%,5.7%,3.7%,23.7%,13.6%,0.3%,32.6%,12.4%,7.8%,Riverside,2021-03-25,2021-03-24,2021-03-26 08:25:05
0.4%,10.5%,3.9%,8.1%,9.2%,0.9%,30.1%,11.0%,26.0%,Sacramento,2021-03-25,2021-03-24,2021-03-26 08:25:08
0.2%,2.1%,0.6%,29.1%,4.7%,0.2%,22.6%,10.6%,29.8%,San Benito,2021-03-25,2021-03-24,2021-03-26 08:25:11
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 08:25:13
0.4%,11.7%,2.4%,19.9%,0.5%,0.6%,46.3%,9.5%,8.8%,San Diego,2021-03-25,2021-03-24,2021-03-26 08:25:16
