American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Kern,2021-04-11,2021-04-10,2021-04-12 06:26:08
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Kings,2021-04-11,2021-04-10,2021-04-12 06:26:10
1.8%,1.3%,1.3%,16.9%,15.4%,0.2%,57.2%,2.6%,3.3%,Lake,2021-04-11,2021-04-10,2021-04-12 06:26:12
1.0%,1.5%,0.8%,8.8%,7.9%,0.3%,63.1%,3.3%,13.1%,Lassen,2021-04-11,2021-04-09,2021-04-12 06:26:15
0.2%,13.0%,4.4%,28.8%,17.2%,0.3%,20.1%,12.1%,3.9%,Los Angeles,2021-04-11,2021-04-10,2021-04-12 06:26:18
0.8%,2.1%,1.6%,36.9%,7.7%,0.1%,34.6%,9.7%,6.5%,Madera,2021-04-11,2021-04-10,2021-04-12 06:26:20
0.1%,4.9%,1.1%,11.6%,12.7%,0.2%,57.8%,6.8%,4.8%,Marin,2021-04-11,2021-04-10,2021-04-12 06:26:23
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Mariposa,2021-04-11,2021-04-10,2021-04-12 06:26:26
0.8%,1.4%,0.3%,16.6%,16.1%,0.2%,50.8%,6.0%,7.7%,Mendocino,2021-04-11,2021-04-10,2021-04-12 06:26:29
0.4%,6.1%,1.6%,35.3%,0.7%,0.3%,24.6%,8.2%,22.9%,Merced,2021-04-11,2021-04-10,2021-04-12 06:26:31
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,72.3%,1.7%,6.0%,Modoc,2021-04-11,2021-04-09,2021-04-12 06:26:34
0.4%,1.6%,0.2%,24.4%,12.0%,0.2%,58.8%,1.5%,0.9%,Mono,2021-04-11,2021-04-10,2021-04-12 06:26:37
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Monterey,2021-04-11,2021-04-10,2021-04-12 06:26:39
0.2%,5.2%,1.1%,20.9%,8.1%,0.4%,47.3%,7.6%,9.0%,Napa,2021-04-11,2021-04-10,2021-04-12 06:26:42
0.7%,1.0%,0.2%,5.2%,17.2%,0.1%,65.6%,4.9%,5.1%,Nevada,2021-04-11,2021-04-10,2021-04-12 06:26:44
0.3%,13.2%,3.2%,22.2%,12.4%,0.4%,31.3%,10.0%,7.0%,Orange,2021-04-11,2021-04-10,2021-04-12 06:26:47
0.5%,6.7%,1.2%,8.6%,14.1%,0.4%,54.7%,8.0%,6.0%,Placer,2021-04-11,2021-04-10,2021-04-12 06:26:49
0.8%,0.7%,0.5%,3.1%,6.2%,0.05%,73.3%,3.5%,11.8%,Plumas,2021-04-11,2021-04-10,2021-04-12 06:26:52
0.2%,6.1%,3.9%,29.7%,14.1%,0.3%,31.5%,9.5%,4.7%,Riverside,2021-04-11,2021-04-10,2021-04-12 06:26:55
0.4%,14.5%,5.5%,9.8%,11.0%,1.1%,36.6%,12.5%,8.8%,Sacramento,2021-04-11,2021-04-10,2021-04-12 06:26:57
0.3%,2.8%,0.6%,34.6%,6.0%,0.3%,25.1%,10.9%,19.4%,San Benito,2021-04-11,2021-04-10,2021-04-12 06:27:00
0.2%,9.2%,5.0%,32.4%,13.0%,0.4%,25.0%,10.0%,4.8%,San Bernardino,2021-04-11,2021-04-10,2021-04-12 06:27:03
0.4%,12.5%,2.5%,21.7%,0.6%,0.6%,44.8%,8.8%,8.1%,San Diego,2021-04-11,2021-04-10,2021-04-12 06:27:05
0.2%,31.0%,3.3%,12.0%,9.1%,0.3%,30.6%,6.2%,7.3%,San Francisco,2021-04-11,2021-04-10,2021-04-12 06:27:08
0.4%,12.3%,4.0%,17.0%,2.3%,0.9%,23.9%,15.4%,23.7%,San Joaquin,2021-04-11,2021-04-10,2021-04-12 06:27:10
0.2%,1.7%,0.5%,10.2%,13.5%,0.2%,39.7%,10.9%,23.2%,San Luis Obispo,2021-04-11,2021-04-10,2021-04-12 06:27:13
0.2%,19.9%,1.2%,10.5%,19.2%,0.7%,29.4%,11.8%,7.2%,San Mateo,2021-04-11,2021-04-10,2021-04-12 06:27:16
0.2%,3.2%,0.9%,27.6%,17.5%,0.2%,35.4%,10.1%,5.0%,Santa Barbara,2021-04-11,2021-04-10,2021-04-12 06:27:18
0.2%,29.8%,1.5%,12.8%,14.0%,0.4%,25.3%,9.0%,7.1%,Santa Clara,2021-04-11,2021-04-10,2021-04-12 06:27:21
0.2%,2.4%,0.4%,22.1%,15.8%,0.1%,43.3%,9.5%,6.3%,Santa Cruz,2021-04-11,2021-04-10,2021-04-12 06:27:24
0.7%,1.9%,0.6%,4.7%,23.3%,0.2%,51.7%,8.6%,8.4%,Shasta,2021-04-11,2021-04-10,2021-04-12 06:27:26
0.5%,0.9%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-11,2021-04-10,2021-04-12 06:27:29
1.6%,1.0%,0.6%,7.4%,8.8%,0.05%,62.5%,4.0%,14.1%,Siskiyou,2021-04-11,2021-04-10,2021-04-12 06:27:31
0.4%,14.3%,8.7%,11.2%,9.0%,1.2%,33.5%,13.3%,8.4%,Solano,2021-04-11,2021-04-10,2021-04-12 06:27:34
0.5%,2.9%,0.9%,15.1%,12.5%,0.3%,53.0%,8.9%,6.0%,Sonoma,2021-04-11,2021-04-10,2021-04-12 06:27:36
0.5%,5.6%,1.8%,26.8%,0.9%,0.7%,36.7%,10.7%,16.4%,Stanislaus,2021-04-11,2021-04-10,2021-04-12 06:27:39
0.6%,14.8%,1.1%,19.3%,14.3%,0.2%,39.6%,6.1%,4.0%,Sutter,2021-04-11,2021-04-10,2021-04-12 06:27:41
1.0%,0.9%,0.3%,13.4%,9.8%,0.2%,53.6%,8.8%,11.9%,Tehama,2021-04-11,2021-04-10,2021-04-12 06:27:44
1.8%,1.7%,0.2%,3.3%,10.5%,0.2%,74.6%,1.3%,6.4%,Trinity,2021-04-11,2021-04-10,2021-04-12 06:27:47
0.2%,2.8%,0.7%,48.9%,7.8%,0.2%,28.4%,5.5%,5.5%,Tulare,2021-04-11,2021-04-10,2021-04-12 06:27:49
0.5%,1.5%,0.3%,4.8%,1.7%,0.3%,78.4%,6.0%,6.4%,Tuolumne,2021-04-11,2021-04-10,2021-04-12 06:27:52
0.1%,5.7%,1.0%,30.3%,17.9%,0.3%,34.8%,7.8%,2.1%,Ventura,2021-04-11,2021-04-10,2021-04-12 06:27:54
0.4%,8.0%,1.3%,15.9%,9.2%,0.4%,35.2%,11.0%,18.6%,Yolo,2021-04-11,2021-04-10,2021-04-12 06:27:57
1.1%,5.6%,2.3%,19.5%,10.7%,0.4%,51.1%,4.6%,4.7%,Yuba,2021-04-11,2021-04-10,2021-04-12 06:27:59
