American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Alameda,2021-03-21,2021-03-20,2021-03-22 12:24:04
1.9%,0.6%,0%,0.3%,0.3%,0%,17.5%,1.1%,78.2%,Alpine,2021-03-21,2021-03-18,2021-03-22 12:24:08
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Amador,2021-03-21,2021-03-20,2021-03-22 12:24:12
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Butte,2021-03-21,2021-03-20,2021-03-22 12:24:16
0.4%,1%,0.4%,4.6%,1.6%,0.1%,51.6%,8.8%,31.5%,Calaveras,2021-03-21,2021-03-20,2021-03-22 12:24:19
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Colusa,2021-03-21,2021-03-20,2021-03-22 12:24:24
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Contra Costa,2021-03-21,2021-03-20,2021-03-22 12:24:27
7.4%,1.7%,0.5%,5.2%,8.1%,0.2%,61.2%,2.5%,13.3%,Del Norte,2021-03-21,2021-03-19,2021-03-22 12:24:31
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,El Dorado,2021-03-21,2021-03-20,2021-03-22 12:24:34
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Fresno,2021-03-21,2021-03-20,2021-03-22 12:24:38
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Glenn,2021-03-21,2021-03-20,2021-03-22 12:24:42
3.4%,1.3%,0.6%,5.8%,14.4%,0.2%,64.2%,3.1%,6.9%,Humboldt,2021-03-21,2021-03-20,2021-03-22 12:24:46
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Imperial,2021-03-21,2021-03-20,2021-03-22 12:24:49
1.1%,0.9%,0.2%,8.8%,22.2%,0.1%,54%,5%,7.6%,Inyo,2021-03-21,2021-03-20,2021-03-22 12:24:53
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Kern,2021-03-21,2021-03-20,2021-03-22 12:24:57
0.8%,2.7%,2%,41%,7.2%,0.2%,27.6%,5.9%,12.6%,Kings,2021-03-21,2021-03-20,2021-03-22 12:25:00
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Lake,2021-03-21,2021-03-20,2021-03-22 12:25:04
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Lassen,2021-03-21,2021-03-19,2021-03-22 12:25:08
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Los Angeles,2021-03-21,2021-03-20,2021-03-22 12:25:12
1%,1.8%,1.4%,32.9%,7%,0.2%,34.9%,7.8%,12.9%,Madera,2021-03-21,2021-03-20,2021-03-22 12:25:15
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Marin,2021-03-21,2021-03-20,2021-03-22 12:25:19
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Mariposa,2021-03-21,2021-03-20,2021-03-22 12:25:23
0.8%,1.3%,0.3%,16.6%,14%,0.2%,50.2%,5.4%,11.3%,Mendocino,2021-03-21,2021-03-20,2021-03-22 12:25:27
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Merced,2021-03-21,2021-03-20,2021-03-22 12:25:30
2.3%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.9%,Modoc,2021-03-21,2021-03-19,2021-03-22 12:25:34
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Mono,2021-03-21,2021-03-18,2021-03-22 12:25:38
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Monterey,2021-03-21,2021-03-20,2021-03-22 12:25:42
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Napa,2021-03-21,2021-03-20,2021-03-22 12:25:45
0.7%,0.6%,0.2%,5%,17.4%,0.1%,62.4%,6%,7.5%,Nevada,2021-03-21,2021-03-20,2021-03-22 12:25:49
0.1%,18.8%,0.9%,12.8%,16.3%,0.3%,31.8%,9.9%,9.2%,Orange,2021-03-21,2021-03-20,2021-03-22 12:25:53
0.4%,5.4%,0.9%,9.3%,13.1%,0.4%,46.9%,7.9%,15.7%,Placer,2021-03-21,2021-03-20,2021-03-22 12:25:56
0.8%,0.5%,0.3%,1.9%,6.4%,0%,74.5%,3.6%,12%,Plumas,2021-03-21,2021-03-20,2021-03-22 12:26:00
0.3%,5.7%,3.6%,23.5%,14.5%,0.3%,33.1%,12%,6.9%,Riverside,2021-03-21,2021-03-20,2021-03-22 12:26:04
0.4%,10.8%,4%,8.1%,9.8%,0.9%,31.3%,11.2%,23.5%,Sacramento,2021-03-21,2021-03-20,2021-03-22 12:26:08
0.2%,2.1%,0.6%,30%,4.9%,0.2%,23.1%,10.5%,28.3%,San Benito,2021-03-21,2021-03-20,2021-03-22 12:26:12
0.2%,9.1%,4.8%,27.1%,13.6%,0.4%,25.9%,11.7%,7.3%,San Bernardino,2021-03-21,2021-03-20,2021-03-22 12:26:16
0.4%,11.4%,2.4%,19.7%,1%,0.6%,45.5%,10.1%,8.8%,San Diego,2021-03-21,2021-03-20,2021-03-22 12:26:20
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Francisco,2021-03-21,2021-03-20,2021-03-22 12:26:24
0.3%,9.8%,3.2%,13.7%,2.4%,0.8%,23.2%,14.8%,31.8%,San Joaquin,2021-03-21,2021-03-20,2021-03-22 12:26:28
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,30%,15.3%,34.6%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-22 12:26:31
0.2%,18.8%,1.2%,9.8%,14.7%,0.6%,29.6%,10%,15.3%,San Mateo,2021-03-21,2021-03-20,2021-03-22 12:26:35
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Barbara,2021-03-21,2021-03-20,2021-03-22 12:26:39
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Clara,2021-03-21,2021-03-20,2021-03-22 12:26:43
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Cruz,2021-03-21,2021-03-20,2021-03-22 12:26:47
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Shasta,2021-03-21,2021-03-20,2021-03-22 12:26:51
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sierra,2021-03-21,2021-03-18,2021-03-22 12:26:55
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Siskiyou,2021-03-21,2021-03-20,2021-03-22 12:26:58
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Solano,2021-03-21,2021-03-20,2021-03-22 12:27:02
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sonoma,2021-03-21,2021-03-20,2021-03-22 12:27:06
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Stanislaus,2021-03-21,2021-03-20,2021-03-22 12:27:10
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sutter,2021-03-21,2021-03-20,2021-03-22 12:27:14
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tehama,2021-03-21,2021-03-20,2021-03-22 12:27:18
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,64%,3%,18.6%,Trinity,2021-03-21,2021-03-20,2021-03-22 12:27:22
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tulare,2021-03-21,2021-03-20,2021-03-22 12:27:25
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tuolumne,2021-03-21,2021-03-19,2021-03-22 12:27:29
0.2%,5.2%,0.9%,27.8%,17.6%,0.3%,33.8%,10.1%,4.2%,Ventura,2021-03-21,2021-03-20,2021-03-22 12:27:34
0.4%,6.4%,1%,12.8%,8.1%,0.3%,32.1%,9%,29.8%,Yolo,2021-03-21,2021-03-20,2021-03-22 12:27:38
1.2%,4.3%,2%,17.2%,10.2%,0.3%,50.1%,4.6%,10.2%,Yuba,2021-03-21,2021-03-20,2021-03-22 12:27:41
