American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.1%,3.9%,1.0%,9.1%,11.5%,0.2%,50.0%,6.4%,17.9%,Marin,2021-03-25,2021-03-24,2021-03-26 14:21:56
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mariposa,2021-03-25,2021-03-24,2021-03-26 14:21:58
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mendocino,2021-03-25,2021-03-24,2021-03-26 14:22:01
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Merced,2021-03-25,2021-03-24,2021-03-26 14:22:04
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Modoc,2021-03-25,2021-03-24,2021-03-26 14:22:07
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Mono,2021-03-25,2021-03-24,2021-03-26 14:22:10
0.2%,4.3%,1.1%,35.1%,10.7%,0.5%,27.2%,7.2%,13.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 14:22:12
0.2%,4.1%,0.9%,17.8%,7.0%,0.4%,41.0%,6.2%,22.5%,Napa,2021-03-25,2021-03-24,2021-03-26 14:22:15
0.7%,0.7%,0.2%,5.1%,16.6%,0.1%,62.0%,6.2%,8.4%,Nevada,2021-03-25,2021-03-24,2021-03-26 14:22:18
0.1%,18.3%,0.9%,12.8%,15.0%,0.3%,31.5%,10.5%,10.6%,Orange,2021-03-25,2021-03-24,2021-03-26 14:22:21
0.4%,5.3%,0.9%,9.0%,12.4%,0.4%,45.9%,7.9%,17.8%,Placer,2021-03-25,2021-03-24,2021-03-26 14:22:23
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Plumas,2021-03-25,2021-03-24,2021-03-26 14:22:26
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Riverside,2021-03-25,2021-03-24,2021-03-26 14:22:29
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sacramento,2021-03-25,2021-03-24,2021-03-26 14:22:32
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Benito,2021-03-25,2021-03-24,2021-03-26 14:22:34
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 14:22:37
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Diego,2021-03-25,2021-03-24,2021-03-26 14:22:40
0.2%,28.9%,3.1%,10.7%,7.5%,0.3%,26.4%,5.9%,17.0%,San Francisco,2021-03-25,2021-03-24,2021-03-26 14:22:43
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 14:22:46
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 14:22:48
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,San Mateo,2021-03-25,2021-03-24,2021-03-26 14:22:51
0.3%,2.6%,0.8%,21.2%,17.5%,0.2%,34.4%,14.0%,9.0%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 14:22:54
0.1%,25.1%,1.4%,11.4%,12.6%,0.4%,24.3%,8.3%,16.4%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 14:22:57
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 14:23:00
0.7%,1.3%,0.4%,3.1%,20.6%,0.1%,45.6%,13.0%,15.3%,Shasta,2021-03-25,2021-03-24,2021-03-26 14:23:03
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sierra,2021-03-25,2021-03-24,2021-03-26 14:23:06
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 14:23:08
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Solano,2021-03-25,2021-03-24,2021-03-26 14:23:11
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Sonoma,2021-03-25,2021-03-24,2021-03-26 14:23:14
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 14:23:17
0.6%,13.5%,1.0%,16.5%,12.5%,0.3%,39.3%,7.4%,8.9%,Sutter,2021-03-25,2021-03-24,2021-03-26 14:23:19
1.1%,0.6%,0.2%,10.5%,9.0%,0.1%,49.8%,9.9%,18.8%,Tehama,2021-03-25,2021-03-24,2021-03-26 14:23:22
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Trinity,2021-03-25,2021-03-23,2021-03-26 14:23:25
0.3%,2.6%,0.7%,43.7%,6.2%,0.2%,30.2%,5.9%,10.3%,Tulare,2021-03-25,2021-03-24,2021-03-26 14:23:27
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 14:23:30
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Ventura,2021-03-25,2021-03-24,2021-03-26 14:23:33
0.3%,11.8%,3.0%,19.2%,11.4%,0.4%,30.3%,10.9%,12.7%,Yolo,2021-03-25,2021-03-24,2021-03-26 14:23:36
1.1%,4.2%,2.0%,17.2%,9.8%,0.3%,49.4%,4.7%,11.4%,Yuba,2021-03-25,2021-03-24,2021-03-26 14:23:38
