0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.3%,40.6%,23.0%,36.1%,Monterey,2021-03-29,2021-03-28,2021-03-30 10:23:10
0.3%,36.0%,23.4%,40.3%,Napa,2021-03-29,2021-03-28,2021-03-30 10:23:12
0.4%,22.1%,20.8%,56.7%,Nevada,2021-03-29,2021-03-28,2021-03-30 10:23:15
0.4%,37.1%,24.0%,38.5%,Orange,2021-03-29,2021-03-28,2021-03-30 10:23:17
0.5%,28.4%,22.4%,48.7%,Placer,2021-03-29,2021-03-28,2021-03-30 10:23:20
0.1%,20.0%,20.0%,59.8%,Plumas,2021-03-29,2021-03-27,2021-03-30 10:23:22
0.3%,32.1%,24.1%,43.5%,Riverside,2021-03-29,2021-03-28,2021-03-30 10:23:25
0.4%,37.0%,24.3%,38.2%,Sacramento,2021-03-29,2021-03-28,2021-03-30 10:23:27
0.2%,38.3%,24.7%,36.8%,San Benito,2021-03-29,2021-03-28,2021-03-30 10:23:30
0.5%,37.3%,24.9%,37.3%,San Bernardino,2021-03-29,2021-03-28,2021-03-30 10:23:32
0.4%,36.3%,21.3%,42.0%,San Diego,2021-03-29,2021-03-28,2021-03-30 10:23:35
0.3%,45.1%,22.5%,32.0%,San Francisco,2021-03-29,2021-03-28,2021-03-30 10:23:37
0.5%,36.0%,25.8%,37.7%,San Joaquin,2021-03-29,2021-03-28,2021-03-30 10:23:40
0.2%,27.1%,19.4%,53.3%,San Luis Obispo,2021-03-29,2021-03-28,2021-03-30 10:23:43
0.5%,38.4%,23.5%,37.6%,San Mateo,2021-03-29,2021-03-28,2021-03-30 10:23:45
0.2%,34.6%,20.4%,44.8%,Santa Barbara,2021-03-29,2021-03-28,2021-03-30 10:23:48
0.5%,37.7%,23.5%,38.4%,Santa Clara,2021-03-29,2021-03-28,2021-03-30 10:23:51
0.4%,35.6%,22.6%,41.4%,Santa Cruz,2021-03-29,2021-03-28,2021-03-30 10:23:53
0.3%,23.8%,22.5%,53.5%,Shasta,2021-03-29,2021-03-28,2021-03-30 10:23:56
0.0%,20.6%,27.8%,51.7%,Sierra,2021-03-29,2021-03-27,2021-03-30 10:23:58
0.4%,37.8%,23.7%,38.1%,Siskiyou,2021-03-29,2021-03-28,2021-03-30 10:24:01
0.3%,33.5%,26.1%,40.1%,Solano,2021-03-29,2021-03-28,2021-03-30 10:24:03
0.4%,32.6%,23.7%,43.3%,Sonoma,2021-03-29,2021-03-28,2021-03-30 10:24:06
0.6%,35.0%,25.9%,38.5%,Stanislaus,2021-03-29,2021-03-28,2021-03-30 10:24:09
0.2%,31.5%,25.6%,42.7%,Sutter,2021-03-29,2021-03-28,2021-03-30 10:24:11
0.1%,24.8%,24.9%,50.2%,Tehama,2021-03-29,2021-03-28,2021-03-30 10:24:14
0.1%,19.6%,22.0%,58.3%,Trinity,2021-03-29,2021-03-28,2021-03-30 10:24:17
0.6%,41.5%,25.9%,32.1%,Tulare,2021-03-29,2021-03-28,2021-03-30 10:24:19
0.2%,19.1%,24.9%,55.8%,Tuolumne,2021-03-29,2021-03-28,2021-03-30 10:24:22
0.5%,35.7%,23.3%,40.5%,Ventura,2021-03-29,2021-03-28,2021-03-30 10:24:25
0.5%,43.3%,22.0%,34.2%,Yolo,2021-03-29,2021-03-28,2021-03-30 10:24:27
0.2%,29.6%,25.1%,45.2%,Yuba,2021-03-29,2021-03-28,2021-03-30 10:24:30
