Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
54.4%,45.3%,0.3%,Alameda,2021-04-16,2021-04-15,2021-04-16 20:21:08
47.0%,52.7%,0.2%,Alpine,2021-04-16,2021-04-15,2021-04-16 20:21:11
55.1%,44.8%,0.2%,Amador,2021-04-16,2021-04-15,2021-04-16 20:21:13
55.3%,44.6%,0.1%,Butte,2021-04-16,2021-04-15,2021-04-16 20:21:15
53.9%,45.4%,0.7%,Calaveras,2021-04-16,2021-04-15,2021-04-16 20:21:18
50.5%,48.9%,0.6%,Colusa,2021-04-16,2021-04-15,2021-04-16 20:21:20
54.6%,45.3%,0.1%,Contra Costa,2021-04-16,2021-04-15,2021-04-16 20:21:23
53.2%,46.7%,0.1%,Del Norte,2021-04-16,2021-04-15,2021-04-16 20:21:25
54.6%,45.3%,0.1%,El Dorado,2021-04-16,2021-04-15,2021-04-16 20:21:27
54.8%,45.2%,0.1%,Fresno,2021-04-16,2021-04-15,2021-04-16 20:21:30
54.3%,45.6%,0.1%,Glenn,2021-04-16,2021-04-15,2021-04-16 20:21:32
55.2%,44.5%,0.2%,Humboldt,2021-04-16,2021-04-15,2021-04-16 20:21:34
52.8%,47.1%,0.03%,Imperial,2021-04-16,2021-04-15,2021-04-16 20:21:37
51.9%,48.0%,0.1%,Inyo,2021-04-16,2021-04-15,2021-04-16 20:21:39
54.2%,45.3%,0.5%,Kern,2021-04-16,2021-04-15,2021-04-16 20:21:41
54.1%,45.5%,0.4%,Kings,2021-04-16,2021-04-15,2021-04-16 20:21:44
54.0%,45.9%,0.1%,Lake,2021-04-16,2021-04-15,2021-04-16 20:21:46
52.0%,47.8%,0.2%,Lassen,2021-04-16,2021-04-15,2021-04-16 20:21:48
54.4%,45.4%,0.2%,Los Angeles,2021-04-16,2021-04-15,2021-04-16 20:21:50
54.1%,45.8%,0.1%,Madera,2021-04-16,2021-04-15,2021-04-16 20:21:53
54.8%,45.2%,0.1%,Marin,2021-04-16,2021-04-15,2021-04-16 20:21:55
53.6%,46.1%,0.3%,Mariposa,2021-04-16,2021-04-15,2021-04-16 20:21:57
53.2%,46.4%,0.4%,Mendocino,2021-04-16,2021-04-15,2021-04-16 20:22:00
54.5%,45.0%,0.4%,Merced,2021-04-16,2021-04-15,2021-04-16 20:22:02
52.8%,47.2%,0.000%,Modoc,2021-04-16,2021-04-15,2021-04-16 20:22:04
47.8%,52.2%,0.01%,Mono,2021-04-16,2021-04-15,2021-04-16 20:22:07
52.7%,46.0%,1.4%,Monterey,2021-04-16,2021-04-15,2021-04-16 20:22:09
53.0%,46.9%,0.1%,Napa,2021-04-16,2021-04-15,2021-04-16 20:22:11
54.9%,45.0%,0.1%,Nevada,2021-04-16,2021-04-15,2021-04-16 20:22:14
54.0%,44.9%,1.1%,Orange,2021-04-16,2021-04-15,2021-04-16 20:22:16
55.8%,44.1%,0.1%,Placer,2021-04-16,2021-04-15,2021-04-16 20:22:18
53.3%,46.5%,0.1%,Plumas,2021-04-16,2021-04-15,2021-04-16 20:22:20
54.2%,45.7%,0.1%,Riverside,2021-04-16,2021-04-15,2021-04-16 20:22:23
56.0%,43.8%,0.2%,Sacramento,2021-04-16,2021-04-15,2021-04-16 20:22:25
54.0%,45.7%,0.2%,San Benito,2021-04-16,2021-04-15,2021-04-16 20:22:28
55.4%,44.5%,0.2%,San Bernardino,2021-04-16,2021-04-15,2021-04-16 20:22:30
55.3%,43.8%,0.9%,San Diego,2021-04-16,2021-04-15,2021-04-16 20:22:32
51.0%,48.7%,0.3%,San Francisco,2021-04-16,2021-04-15,2021-04-16 20:22:34
54.9%,44.2%,0.9%,San Joaquin,2021-04-16,2021-04-15,2021-04-16 20:22:37
55.1%,44.7%,0.2%,San Luis Obispo,2021-04-16,2021-04-15,2021-04-16 20:22:39
54.6%,45.3%,0.1%,San Mateo,2021-04-16,2021-04-15,2021-04-16 20:22:41
53.8%,46.1%,0.1%,Santa Barbara,2021-04-16,2021-04-15,2021-04-16 20:22:44
53.4%,46.5%,0.1%,Santa Clara,2021-04-16,2021-04-15,2021-04-16 20:22:46
54.6%,45.1%,0.3%,Santa Cruz,2021-04-16,2021-04-15,2021-04-16 20:22:48
54.2%,45.4%,0.4%,Shasta,2021-04-16,2021-04-15,2021-04-16 20:22:51
52.1%,47.8%,0.1%,Sierra,2021-04-16,2021-04-15,2021-04-16 20:22:53
54.2%,45.7%,0.1%,Siskiyou,2021-04-16,2021-04-15,2021-04-16 20:22:55
55.7%,43.8%,0.5%,Solano,2021-04-16,2021-04-15,2021-04-16 20:22:58
55.1%,44.8%,0.1%,Sonoma,2021-04-16,2021-04-15,2021-04-16 20:23:00
55.2%,44.3%,0.5%,Stanislaus,2021-04-16,2021-04-15,2021-04-16 20:23:02
54.8%,45.0%,0.2%,Sutter,2021-04-16,2021-04-15,2021-04-16 20:23:05
55.0%,44.9%,0.1%,Tehama,2021-04-16,2021-04-15,2021-04-16 20:23:07
50.1%,49.9%,0.1%,Trinity,2021-04-16,2021-04-15,2021-04-16 20:23:09
54.2%,45.7%,0.1%,Tulare,2021-04-16,2021-04-15,2021-04-16 20:23:12
54.3%,45.5%,0.1%,Tuolumne,2021-04-16,2021-04-15,2021-04-16 20:23:14
54.6%,45.4%,0.1%,Ventura,2021-04-16,2021-04-15,2021-04-16 20:23:16
55.0%,43.4%,1.6%,Yolo,2021-04-16,2021-04-15,2021-04-16 20:23:19
55.7%,44.1%,0.2%,Yuba,2021-04-16,2021-04-15,2021-04-16 20:23:21
