American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,24.6%,6.1%,11.3%,11.2%,0.6%,26.9%,9.6%,9.4%,Alameda,2021-04-14,2021-04-13,2021-04-15 12:29:05
1.7%,0.6%,0.2%,1.0%,0.2%,0.000%,18.4%,0.7%,77.0%,Alpine,2021-04-14,2021-04-09,2021-04-15 12:29:08
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Amador,2021-04-14,2021-04-13,2021-04-15 12:29:11
1.1%,2.8%,0.8%,9.7%,16.8%,0.1%,57.7%,6.7%,4.3%,Butte,2021-04-14,2021-04-13,2021-04-15 12:29:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Calaveras,2021-04-14,2021-04-13,2021-04-15 12:29:16
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Colusa,2021-04-14,2021-04-13,2021-04-15 12:29:18
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Contra Costa,2021-04-14,2021-04-13,2021-04-15 12:29:21
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Del Norte,2021-04-14,2021-04-13,2021-04-15 12:29:23
0.3%,3.8%,0.6%,6.6%,13.6%,0.3%,60.0%,7.2%,7.6%,El Dorado,2021-04-14,2021-04-13,2021-04-15 12:29:26
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Fresno,2021-04-14,2021-04-13,2021-04-15 12:29:28
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Glenn,2021-04-14,2021-04-13,2021-04-15 12:29:31
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Humboldt,2021-04-14,2021-04-13,2021-04-15 12:29:33
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Imperial,2021-04-14,2021-04-13,2021-04-15 12:29:36
