American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alameda,2021-03-31,2021-03-30,2021-04-01 04:26:22
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Alpine,2021-03-31,2021-03-30,2021-04-01 04:26:24
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Amador,2021-03-31,2021-03-30,2021-04-01 04:26:27
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Butte,2021-03-31,2021-03-30,2021-04-01 04:26:29
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Calaveras,2021-03-31,2021-03-30,2021-04-01 04:26:32
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Colusa,2021-03-31,2021-03-30,2021-04-01 04:26:34
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Contra Costa,2021-03-31,2021-03-30,2021-04-01 04:26:37
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Del Norte,2021-03-31,2021-03-30,2021-04-01 04:26:40
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,El Dorado,2021-03-31,2021-03-30,2021-04-01 04:26:42
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Fresno,2021-03-31,2021-03-30,2021-04-01 04:26:44
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Glenn,2021-03-31,2021-03-30,2021-04-01 04:26:47
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Humboldt,2021-03-31,2021-03-30,2021-04-01 04:26:49
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Imperial,2021-03-31,2021-03-30,2021-04-01 04:26:52
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Inyo,2021-03-31,2021-03-30,2021-04-01 04:26:54
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kern,2021-03-31,2021-03-30,2021-04-01 04:26:57
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Kings,2021-03-31,2021-03-30,2021-04-01 04:26:59
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lake,2021-03-31,2021-03-30,2021-04-01 04:27:01
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Lassen,2021-03-31,2021-03-30,2021-04-01 04:27:04
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Los Angeles,2021-03-31,2021-03-30,2021-04-01 04:27:06
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Madera,2021-03-31,2021-03-30,2021-04-01 04:27:09
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Marin,2021-03-31,2021-03-30,2021-04-01 04:27:11
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mariposa,2021-03-31,2021-03-30,2021-04-01 04:27:14
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mendocino,2021-03-31,2021-03-30,2021-04-01 04:27:16
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Merced,2021-03-31,2021-03-30,2021-04-01 04:27:19
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Modoc,2021-03-31,2021-03-30,2021-04-01 04:27:21
0.3%,11.8%,3.0%,19.5%,10.6%,0.4%,29.7%,11.0%,13.7%,Mono,2021-03-31,2021-03-30,2021-04-01 04:27:23
