0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.0%,20.6%,27.8%,51.7%,Sierra,2021-03-27,2021-03-26,2021-03-27 18:34:39
0.4%,21.8%,22.9%,54.8%,Siskiyou,2021-03-27,2021-03-26,2021-03-27 18:34:41
0.3%,33.3%,25.8%,40.5%,Solano,2021-03-27,2021-03-26,2021-03-27 18:34:44
0.3%,32.3%,23.5%,43.9%,Sonoma,2021-03-27,2021-03-26,2021-03-27 18:34:46
0.5%,34.7%,25.8%,38.9%,Stanislaus,2021-03-27,2021-03-26,2021-03-27 18:34:48
0.2%,30.9%,25.0%,43.9%,Sutter,2021-03-27,2021-03-26,2021-03-27 18:34:51
0.1%,24.4%,24.2%,51.3%,Tehama,2021-03-27,2021-03-26,2021-03-27 18:34:53
0.1%,19.6%,22.1%,58.3%,Trinity,2021-03-27,2021-03-26,2021-03-27 18:34:55
0.4%,37.3%,23.4%,39.0%,Tulare,2021-03-27,2021-03-26,2021-03-27 18:34:58
0.1%,18.6%,24.6%,56.7%,Tuolumne,2021-03-27,2021-03-26,2021-03-27 18:35:00
0.4%,35.4%,23.0%,41.1%,Ventura,2021-03-27,2021-03-26,2021-03-27 18:35:02
0.5%,42.9%,21.8%,34.9%,Yolo,2021-03-27,2021-03-26,2021-03-27 18:35:05
0.1%,29.2%,24.0%,46.6%,Yuba,2021-03-27,2021-03-26,2021-03-27 18:35:07
