Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.0%,44.6%,0.3%,Alameda,2021-04-10,2021-04-09,2021-04-11 01:02:15
47.0%,52.7%,0.3%,Alpine,2021-04-10,2021-04-08,2021-04-11 01:02:18
55.3%,44.5%,0.2%,Amador,2021-04-10,2021-04-09,2021-04-11 01:02:20
55.5%,44.4%,0.1%,Butte,2021-04-10,2021-04-09,2021-04-11 01:02:23
54.1%,45.3%,0.7%,Calaveras,2021-04-10,2021-04-09,2021-04-11 01:02:25
50.5%,48.8%,0.6%,Colusa,2021-04-10,2021-04-09,2021-04-11 01:02:28
55.2%,44.7%,0.1%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 01:02:30
53.6%,46.3%,0.1%,Del Norte,2021-04-10,2021-04-09,2021-04-11 01:02:33
54.8%,45.2%,0.1%,El Dorado,2021-04-10,2021-04-09,2021-04-11 01:02:35
55.0%,45.0%,0.1%,Fresno,2021-04-10,2021-04-09,2021-04-11 01:02:38
54.4%,45.6%,0.05%,Glenn,2021-04-10,2021-04-09,2021-04-11 01:02:40
55.9%,44.0%,0.2%,Humboldt,2021-04-10,2021-04-09,2021-04-11 01:02:43
53.0%,47.0%,0.04%,Imperial,2021-04-10,2021-04-09,2021-04-11 01:02:45
52.0%,47.9%,0.1%,Inyo,2021-04-10,2021-04-09,2021-04-11 01:02:47
54.3%,45.1%,0.6%,Kern,2021-04-10,2021-04-09,2021-04-11 01:02:50
54.2%,45.4%,0.4%,Kings,2021-04-10,2021-04-09,2021-04-11 01:02:52
54.0%,45.9%,0.1%,Lake,2021-04-10,2021-04-09,2021-04-11 01:02:55
52.1%,47.7%,0.2%,Lassen,2021-04-10,2021-04-09,2021-04-11 01:02:57
54.7%,45.0%,0.2%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 01:03:00
54.3%,45.6%,0.1%,Madera,2021-04-10,2021-04-09,2021-04-11 01:03:02
55.2%,44.7%,0.1%,Marin,2021-04-10,2021-04-09,2021-04-11 01:03:04
53.6%,46.1%,0.3%,Mariposa,2021-04-10,2021-04-09,2021-04-11 01:03:07
53.4%,46.3%,0.4%,Mendocino,2021-04-10,2021-04-09,2021-04-11 01:03:09
54.7%,44.9%,0.4%,Merced,2021-04-10,2021-04-09,2021-04-11 01:03:12
52.6%,47.4%,0.000%,Modoc,2021-04-10,2021-04-09,2021-04-11 01:03:14
47.7%,52.2%,0.01%,Mono,2021-04-10,2021-04-09,2021-04-11 01:03:17
53.3%,45.0%,1.6%,Monterey,2021-04-10,2021-04-09,2021-04-11 01:03:19
53.0%,46.9%,0.1%,Napa,2021-04-10,2021-04-09,2021-04-11 01:03:21
55.3%,44.6%,0.1%,Nevada,2021-04-10,2021-04-09,2021-04-11 01:03:24
54.4%,44.5%,1.2%,Orange,2021-04-10,2021-04-09,2021-04-11 01:03:26
56.2%,43.7%,0.1%,Placer,2021-04-10,2021-04-09,2021-04-11 01:03:29
53.6%,46.3%,0.1%,Plumas,2021-04-10,2021-04-09,2021-04-11 01:03:31
54.4%,45.5%,0.1%,Riverside,2021-04-10,2021-04-09,2021-04-11 01:03:34
56.3%,43.5%,0.2%,Sacramento,2021-04-10,2021-04-09,2021-04-11 01:03:36
54.9%,44.8%,0.2%,San Benito,2021-04-10,2021-04-09,2021-04-11 01:03:39
55.8%,44.1%,0.2%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 01:03:41
55.9%,43.2%,0.8%,San Diego,2021-04-10,2021-04-09,2021-04-11 01:03:44
51.5%,48.2%,0.3%,San Francisco,2021-04-10,2021-04-09,2021-04-11 01:03:46
55.4%,43.7%,0.9%,San Joaquin,2021-04-10,2021-04-09,2021-04-11 01:03:49
55.5%,44.4%,0.2%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-11 01:03:51
55.1%,44.8%,0.1%,San Mateo,2021-04-10,2021-04-09,2021-04-11 01:03:54
54.6%,45.3%,0.1%,Santa Barbara,2021-04-10,2021-04-09,2021-04-11 01:03:56
54.5%,45.4%,0.1%,Santa Clara,2021-04-10,2021-04-09,2021-04-11 01:03:59
55.3%,44.4%,0.3%,Santa Cruz,2021-04-10,2021-04-09,2021-04-11 01:04:01
56.6%,43.2%,0.1%,Shasta,2021-04-10,2021-04-09,2021-04-11 01:04:03
52.4%,47.6%,0.1%,Sierra,2021-04-10,2021-04-09,2021-04-11 01:04:06
54.4%,45.6%,0.1%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 01:04:08
55.9%,43.6%,0.5%,Solano,2021-04-10,2021-04-09,2021-04-11 01:04:11
55.4%,44.5%,0.1%,Sonoma,2021-04-10,2021-04-09,2021-04-11 01:04:13
55.5%,44.1%,0.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 01:04:16
55.0%,44.8%,0.2%,Sutter,2021-04-10,2021-04-09,2021-04-11 01:04:18
55.1%,44.8%,0.1%,Tehama,2021-04-10,2021-04-09,2021-04-11 01:04:21
50.0%,49.9%,0.1%,Trinity,2021-04-10,2021-04-09,2021-04-11 01:04:23
54.3%,45.6%,0.1%,Tulare,2021-04-10,2021-04-09,2021-04-11 01:04:26
54.7%,44.9%,0.4%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 01:04:28
54.8%,45.1%,0.05%,Ventura,2021-04-10,2021-04-09,2021-04-11 01:04:30
55.2%,43.0%,1.7%,Yolo,2021-04-10,2021-04-09,2021-04-11 01:04:33
56.1%,43.8%,0.1%,Yuba,2021-04-10,2021-04-09,2021-04-11 01:04:35
