American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Kings,2021-04-07,2021-04-06,2021-04-07 20:22:10
1.8%,1.3%,1.3%,16.9%,16.2%,0.2%,57.6%,2.5%,2.3%,Lake,2021-04-07,2021-04-06,2021-04-07 20:22:12
1.0%,1.6%,0.8%,8.9%,8.1%,0.3%,63.3%,3.2%,12.7%,Lassen,2021-04-07,2021-04-06,2021-04-07 20:22:15
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Los Angeles,2021-04-07,2021-04-06,2021-04-07 20:22:17
0.9%,2.1%,1.6%,37.6%,8.0%,0.1%,34.9%,9.6%,5.2%,Madera,2021-04-07,2021-04-06,2021-04-07 20:22:20
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Marin,2021-04-07,2021-04-06,2021-04-07 20:22:22
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mariposa,2021-04-07,2021-04-06,2021-04-07 20:22:25
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mendocino,2021-04-07,2021-04-06,2021-04-07 20:22:27
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Merced,2021-04-07,2021-04-06,2021-04-07 20:22:30
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Modoc,2021-04-07,2021-04-06,2021-04-07 20:22:32
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Mono,2021-04-07,2021-04-06,2021-04-07 20:22:34
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Monterey,2021-04-07,2021-04-06,2021-04-07 20:22:37
0.2%,5.4%,1.1%,21.2%,8.4%,0.4%,48.1%,7.7%,7.4%,Napa,2021-04-07,2021-04-06,2021-04-07 20:22:39
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Nevada,2021-04-07,2021-04-06,2021-04-07 20:22:42
0.1%,19.2%,1.0%,14.9%,16.5%,0.3%,32.5%,8.8%,6.7%,Orange,2021-04-07,2021-04-06,2021-04-07 20:22:44
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Placer,2021-04-07,2021-04-06,2021-04-07 20:22:47
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Plumas,2021-04-07,2021-04-06,2021-04-07 20:22:49
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Riverside,2021-04-07,2021-04-06,2021-04-07 20:22:52
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sacramento,2021-04-07,2021-04-06,2021-04-07 20:22:54
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Benito,2021-04-07,2021-04-06,2021-04-07 20:22:57
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Bernardino,2021-04-07,2021-04-06,2021-04-07 20:22:59
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Diego,2021-04-07,2021-04-06,2021-04-07 20:23:02
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Francisco,2021-04-07,2021-04-06,2021-04-07 20:23:06
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Joaquin,2021-04-07,2021-04-06,2021-04-07 20:23:10
0.2%,1.7%,0.5%,10.0%,14.3%,0.2%,39.6%,11.0%,22.6%,San Luis Obispo,2021-04-07,2021-04-06,2021-04-07 20:23:13
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,San Mateo,2021-04-07,2021-04-06,2021-04-07 20:23:15
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Santa Barbara,2021-04-07,2021-04-06,2021-04-07 20:23:18
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Santa Clara,2021-04-07,2021-04-06,2021-04-07 20:23:20
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Santa Cruz,2021-04-07,2021-04-06,2021-04-07 20:23:23
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Shasta,2021-04-07,2021-04-06,2021-04-07 20:23:25
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sierra,2021-04-07,2021-04-06,2021-04-07 20:23:28
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Siskiyou,2021-04-07,2021-04-06,2021-04-07 20:23:30
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Solano,2021-04-07,2021-04-06,2021-04-07 20:23:33
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sonoma,2021-04-07,2021-04-06,2021-04-07 20:23:35
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Stanislaus,2021-04-07,2021-04-06,2021-04-07 20:23:38
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Sutter,2021-04-07,2021-04-06,2021-04-07 20:23:40
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Tehama,2021-04-07,2021-04-06,2021-04-07 20:23:43
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Trinity,2021-04-07,2021-04-06,2021-04-07 20:23:46
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Tulare,2021-04-07,2021-04-06,2021-04-07 20:23:48
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Tuolumne,2021-04-07,2021-04-06,2021-04-07 20:23:51
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Ventura,2021-04-07,2021-04-06,2021-04-07 20:23:53
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Yolo,2021-04-07,2021-04-06,2021-04-07 20:23:56
0.3%,13.3%,3.3%,22.3%,13.1%,0.4%,31.7%,9.8%,5.8%,Yuba,2021-04-07,2021-04-06,2021-04-07 20:23:58
